HOG	OG	Gene Tree Parent Clade	crotalus_tigris	hydrophis_curtus-AG	hydrophis_curtus	hydrophis_cyanocinctus	hydrophis_elegans	hydrophis_major	hydrophis_ornatus	notechis_scutatus	pantherophis_guttatus	protobothrops_mucrosquamatus	pseudonaja_textilis	python_bivittatus	thamnophis_elegans
N10.HOG0013319	OG0010374	n0		FUN_025498-T1	FUN_023409-T1										
N10.HOG0013320	OG0010375	n0		FUN_025514-T1	FUN_023422-T2										
N10.HOG0013321	OG0010376	n0		FUN_025517-T1	FUN_023425-T1										
N10.HOG0013322	OG0010377	n0		FUN_025520-T1	FUN_023429-T1										
N10.HOG0013323	OG0010378	n0		FUN_025521-T1	FUN_023431-T1										
N10.HOG0013324	OG0010379	n0		FUN_007627-T1	FUN_006668-T1										
N10.HOG0013325	OG0010380	n0		FUN_007623-T1	FUN_006666-T1										
N10.HOG0013326	OG0010381	n0		FUN_002237-T1	FUN_002086-T1										
N10.HOG0013327	OG0010382	n0		FUN_30249-T3	FUN_002084-T1										
N10.HOG0013328	OG0010383	n0		FUN_002234-T1	FUN_002080-T1										
N10.HOG0013329	OG0010384	n0		FUN_002232-T1	FUN_002078-T1										
N10.HOG0013330	OG0010385	n0		FUN_013645-T1	FUN_012442-T1										
N10.HOG0013331	OG0010386	n0		FUN_015758-T1	FUN_014541-T1										
N10.HOG0013332	OG0010387	n0		FUN_015757-T1	FUN_014539-T1										
N10.HOG0013333	OG0010388	n0		FUN_015732-T1	FUN_014495-T1, FUN_014497-T1										
N10.HOG0013334	OG0010389	n0		FUN_006928-T1	FUN_006053-T1										
N10.HOG0013335	OG0010390	n0		FUN_006927-T1	FUN_006052-T1										
N10.HOG0013336	OG0010391	n0		FUN_004081-T1	FUN_003662-T2										
N10.HOG0013337	OG0010392	n0		FUN_011957-T1	FUN_010860-T1										
N10.HOG0013338	OG0010393	n0		FUN_011956-T1	FUN_010859-T1										
N10.HOG0013339	OG0010394	n0		FUN_019847-T1	FUN_020798-T1										
N10.HOG0013340	OG0010395	n0		FUN_009657-T1	FUN_008606-T1										
N10.HOG0013341	OG0010396	n0		FUN_009656-T1	FUN_008604-T1										
N10.HOG0013342	OG0010397	n0		FUN_002695-T1	FUN_002493-T1										
N10.HOG0013343	OG0010398	n0		FUN_002697-T1	FUN_002495-T3										
N10.HOG0013344	OG0010399	n0		FUN_002698-T1	FUN_002496-T1										
N10.HOG0013345	OG0010400	n0		FUN_002699-T1	FUN_002498-T1										
N10.HOG0013346	OG0010401	n0		FUN_002700-T1	FUN_002499-T1										
N10.HOG0013347	OG0010402	n0		FUN_002701-T1	FUN_002500-T1										
N10.HOG0013348	OG0010403	n0		FUN_002703-T1	FUN_002504-T1										
N10.HOG0013349	OG0010404	n0		FUN_002704-T1	FUN_002505-T1										
N10.HOG0013350	OG0010405	n0		FUN_002705-T1	FUN_002506-T1										
N10.HOG0013351	OG0010406	n0		FUN_002707-T1	FUN_002507-T1										
N10.HOG0013352	OG0010407	n0		FUN_002708-T1	FUN_002508-T1										
N10.HOG0013353	OG0010408	n0		FUN_002710-T1	FUN_002510-T1										
N10.HOG0013354	OG0010409	n0		FUN_002713-T1	FUN_002513-T1										
N10.HOG0013355	OG0010410	n0		FUN_002715-T1	FUN_002516-T1										
N10.HOG0013356	OG0010411	n0		FUN_002717-T2	FUN_002517-T1										
N10.HOG0013357	OG0010412	n0		FUN_002718-T1	FUN_002518-T1										
N10.HOG0013358	OG0010413	n0		FUN_002723-T1	FUN_002521-T1										
N10.HOG0013359	OG0010414	n0		FUN_002724-T1	FUN_002522-T4										
N10.HOG0013360	OG0010415	n0		FUN_002725-T1	FUN_002523-T2										
N10.HOG0013361	OG0010416	n0		FUN_002728-T1	FUN_002526-T1										
N10.HOG0013362	OG0010417	n0		FUN_001106-T1	FUN_001080-T1										
N10.HOG0013363	OG0010418	n0		FUN_001105-T1	FUN_001079-T1										
N10.HOG0013364	OG0010419	n0		FUN_001104-T1	FUN_001078-T1										
N10.HOG0013365	OG0010420	n0		FUN_004354-T1	FUN_003914-T1										
N10.HOG0013366	OG0010421	n0		FUN_004351-T1	FUN_003913-T1										
N10.HOG0013367	OG0010422	n0		FUN_004348-T1	FUN_003910-T1										
N10.HOG0013368	OG0010423	n0		FUN_004347-T1	FUN_003909-T1										
N10.HOG0013369	OG0010424	n0		FUN_004346-T1	FUN_003908-T1										
N10.HOG0013370	OG0010425	n0		FUN_004345-T1	FUN_003907-T1										
N10.HOG0013371	OG0010426	n0		FUN_004344-T1	FUN_003906-T1										
N10.HOG0013372	OG0010427	n0		FUN_004340-T1	FUN_003902-T1										
N10.HOG0013373	OG0010428	n0		FUN_004339-T1	FUN_003900-T1										
N10.HOG0013374	OG0010429	n0		FUN_004336-T1	FUN_003898-T1										
N10.HOG0013375	OG0010430	n0		FUN_004334-T1	FUN_003896-T3										
N10.HOG0013376	OG0010431	n0		FUN_004333-T1	FUN_003895-T1										
N10.HOG0013377	OG0010432	n0		FUN_004332-T1	FUN_003894-T1										
N10.HOG0013378	OG0010433	n0		FUN_004331-T1	FUN_003893-T1										
N10.HOG0013379	OG0010434	n0		FUN_004329-T1	FUN_003891-T2										
N10.HOG0013380	OG0010435	n0		FUN_004324-T1	FUN_003886-T2										
N10.HOG0013381	OG0010436	n0		FUN_004323-T1	FUN_003885-T1										
N10.HOG0013382	OG0010437	n0		FUN_004322-T1	FUN_003884-T1										
N10.HOG0013383	OG0010438	n0		FUN_004319-T2	FUN_003880-T1										
N10.HOG0013384	OG0010439	n0		FUN_004316-T1	FUN_003875-T1										
N10.HOG0013385	OG0010440	n0		FUN_004315-T1	FUN_003874-T1										
N10.HOG0013386	OG0010441	n0		FUN_004313-T1	FUN_003872-T1										
N10.HOG0013387	OG0010442	n0		FUN_004312-T1	FUN_003870-T1										
N10.HOG0013388	OG0010443	n0		FUN_004310-T2	FUN_003868-T1										
N10.HOG0013389	OG0010444	n0		FUN_004309-T1	FUN_003867-T1										
N10.HOG0013390	OG0010445	n0		FUN_004304-T1	FUN_26390-T1										
N10.HOG0013391	OG0010446	n0		FUN_004303-T1	FUN_003863-T1										
N10.HOG0013392	OG0010447	n0		FUN_004302-T1	FUN_003862-T1										
N10.HOG0013393	OG0010448	n0		FUN_004298-T1	FUN_003860-T1										
N10.HOG0013394	OG0010449	n0		FUN_004297-T1	FUN_003857-T1										
N10.HOG0013395	OG0010450	n0		FUN_019791-T1	FUN_017990-T1										
N10.HOG0013396	OG0010451	n0		FUN_019792-T1	FUN_017991-T1										
N10.HOG0013397	OG0010452	n0		FUN_019794-T1	FUN_017993-T1										
N10.HOG0013398	OG0010453	n0		FUN_019795-T1	FUN_017994-T1										
N10.HOG0013399	OG0010454	n0		FUN_019796-T1	FUN_017995-T1										
N10.HOG0013400	OG0010455	n0		FUN_019797-T1	FUN_017997-T1										
N10.HOG0013401	OG0010456	n0		FUN_019798-T1	FUN_017998-T1										
N10.HOG0013402	OG0010457	n0		FUN_019800-T1	FUN_018000-T1										
N10.HOG0013403	OG0010458	n0		FUN_019801-T2	FUN_018002-T1										
N10.HOG0013404	OG0010459	n0		FUN_019802-T1	FUN_018004-T1										
N10.HOG0013405	OG0010460	n0		FUN_019803-T1	FUN_018005-T1										
N10.HOG0013406	OG0010461	n0		FUN_019804-T1	FUN_018006-T1										
N10.HOG0013407	OG0010462	n0		FUN_019806-T1	FUN_018008-T1										
N10.HOG0013408	OG0010463	n0		FUN_019807-T1	FUN_018009-T1										
N10.HOG0013409	OG0010464	n0		FUN_003681-T1	FUN_003306-T1										
N10.HOG0013410	OG0010465	n0		FUN_30288-T1	FUN_26372-T1										
N10.HOG0013411	OG0010466	n0		FUN_018343-T1	FUN_016858-T1										
N10.HOG0013412	OG0010467	n0		FUN_007015-T1	FUN_006131-T1										
N10.HOG0013413	OG0010468	n0		FUN_007010-T1	FUN_006127-T1										
N10.HOG0013414	OG0010469	n0		FUN_007008-T1	FUN_006125-T1										
N10.HOG0013415	OG0010470	n0		FUN_007005-T1	FUN_006121-T1										
N10.HOG0013416	OG0010471	n0		FUN_006999-T1	FUN_006114-T1										
N10.HOG0013417	OG0010472	n0		FUN_007003-T2	FUN_006119-T1										
N10.HOG0013418	OG0010473	n0		FUN_007002-T1	FUN_006118-T1										
N10.HOG0013419	OG0010474	n0		FUN_007001-T1	FUN_006116-T1										
N10.HOG0013420	OG0010475	n0		FUN_006994-T1	FUN_006110-T1										
N10.HOG0013421	OG0010476	n0		FUN_006989-T1	FUN_006106-T1										
N10.HOG0013422	OG0010477	n0		FUN_006988-T1	FUN_006105-T1										
N10.HOG0013423	OG0010478	n0		FUN_017344-T2											
N10.HOG0013424	OG0010479	n0		FUN_017339-T1	FUN_014906-T1										
N10.HOG0013425	OG0010480	n0		FUN_017336-T1	FUN_014903-T1										
N10.HOG0013426	OG0010481	n0		FUN_017335-T1	FUN_26989-T1										
N10.HOG0013427	OG0010482	n0		FUN_016088-T1	FUN_015956-T2										
N10.HOG0013428	OG0010483	n0		FUN_016092-T1	FUN_015952-T1										
N10.HOG0013429	OG0010484	n0		FUN_009675-T2	FUN_008629-T1										
N10.HOG0013430	OG0010485	n0		FUN_009680-T1	FUN_008634-T1										
N10.HOG0013431	OG0010486	n0		FUN_012360-T1	FUN_011279-T1										
N10.HOG0013432	OG0010487	n0		FUN_012363-T1	FUN_011281-T1										
N10.HOG0013433	OG0010488	n0		FUN_012364-T1	FUN_011282-T1										
N10.HOG0013434	OG0010489	n0		FUN_012366-T1	FUN_011284-T1										
N10.HOG0013435	OG0010490	n0		FUN_012368-T1	FUN_011288-T1										
N10.HOG0013436	OG0010491	n0		FUN_012369-T1	FUN_011289-T1										
N10.HOG0013437	OG0010492	n0		FUN_012371-T1	FUN_011291-T1										
N10.HOG0013438	OG0010493	n0		FUN_012372-T1	FUN_011292-T1										
N10.HOG0013439	OG0010494	n0		FUN_012374-T1	FUN_011294-T1										
N10.HOG0013440	OG0010495	n0		FUN_012377-T1	FUN_011297-T1										
N10.HOG0013441	OG0010496	n0		FUN_012378-T1	FUN_011298-T1										
N10.HOG0013442	OG0010497	n0		FUN_30804-T1	FUN_011300-T1										
N10.HOG0013443	OG0010498	n0		FUN_012390-T1	FUN_011303-T1										
N10.HOG0013444	OG0010499	n0		FUN_012391-T1	FUN_011304-T1										
N10.HOG0013445	OG0010500	n0		FUN_012392-T1	FUN_011305-T1										
N10.HOG0013446	OG0010501	n0		FUN_012396-T1	FUN_011308-T1										
N10.HOG0013447	OG0010502	n0		FUN_012398-T1	FUN_011310-T1										
N10.HOG0013448	OG0010503	n0		FUN_012399-T1	FUN_011311-T1										
N10.HOG0013449	OG0010504	n0		FUN_012400-T1	FUN_011312-T1										
N10.HOG0013450	OG0010505	n0		FUN_012401-T2	FUN_011313-T1										
N10.HOG0013451	OG0010506	n0		FUN_012402-T2	FUN_011314-T1										
N10.HOG0013452	OG0010507	n0		FUN_012403-T1	FUN_011315-T1										
N10.HOG0013453	OG0010508	n0		FUN_012404-T1	FUN_011316-T1										
N10.HOG0013454	OG0010509	n0		FUN_012405-T1	FUN_011317-T1										
N10.HOG0013455	OG0010510	n0		FUN_012407-T1	FUN_011319-T1										
N10.HOG0013456	OG0010511	n0		FUN_012408-T2	FUN_011320-T1										
N10.HOG0013457	OG0010512	n0		FUN_012410-T1	FUN_011322-T1										
N10.HOG0013458	OG0010513	n0		FUN_012411-T1	FUN_011323-T1										
N10.HOG0013459	OG0010514	n0		FUN_012412-T1	FUN_011324-T1										
N10.HOG0013460	OG0010515	n0		FUN_012413-T1	FUN_011325-T1										
N10.HOG0013461	OG0010516	n0		FUN_012417-T1	FUN_011332-T1										
N10.HOG0013462	OG0010517	n0		FUN_012418-T1	FUN_011333-T1										
N10.HOG0013463	OG0010518	n0		FUN_012419-T1	FUN_011335-T1										
N10.HOG0013464	OG0010519	n0		FUN_012420-T1	FUN_011337-T1										
N10.HOG0013465	OG0010520	n0		FUN_012421-T1	FUN_011338-T1										
N10.HOG0013466	OG0010521	n0		FUN_012423-T1	FUN_011341-T1										
N10.HOG0013467	OG0010522	n0		FUN_012424-T1	FUN_011343-T1										
N10.HOG0013468	OG0010523	n0		FUN_012425-T2	FUN_011344-T1										
N10.HOG0013469	OG0010524	n0		FUN_012428-T1	FUN_011347-T1										
N10.HOG0013470	OG0010525	n0		FUN_012429-T1	FUN_011348-T1										
N10.HOG0013471	OG0010526	n0		FUN_012434-T1	FUN_011352-T1										
N10.HOG0013472	OG0010527	n0		FUN_004992-T1	FUN_004486-T1										
N10.HOG0013473	OG0010528	n0		FUN_004988-T1	FUN_004481-T1										
N10.HOG0013474	OG0010529	n0		FUN_004987-T1	FUN_004480-T4										
N10.HOG0013475	OG0010530	n0		FUN_004986-T2	FUN_004479-T1										
N10.HOG0013476	OG0010531	n0		FUN_004984-T1	FUN_004477-T1										
N10.HOG0013477	OG0010532	n0		FUN_004982-T2	FUN_004476-T1										
N10.HOG0013478	OG0010533	n0		FUN_004975-T1	FUN_004471-T1										
N10.HOG0013479	OG0010534	n0		FUN_004973-T1	FUN_004470-T1										
N10.HOG0013480	OG0010535	n0		FUN_004970-T1	FUN_004469-T1										
N10.HOG0013481	OG0010536	n0		FUN_004969-T1	FUN_004466-T1										
N10.HOG0013482	OG0010537	n0		FUN_004968-T1	FUN_004465-T1										
N10.HOG0013483	OG0010538	n0		FUN_30344-T4	FUN_004463-T1										
N10.HOG0013484	OG0010539	n0		FUN_004963-T1	FUN_004462-T1										
N10.HOG0013485	OG0010540	n0		FUN_016388-T1											
N10.HOG0013486	OG0010541	n0		FUN_010489-T1	FUN_009452-T1										
N10.HOG0013487	OG0010542	n0		FUN_010490-T1	FUN_009453-T1										
N10.HOG0013488	OG0010543	n0		FUN_010491-T1	FUN_009454-T1										
N10.HOG0013489	OG0010544	n0		FUN_010492-T1	FUN_009455-T1										
N10.HOG0013490	OG0010545	n0		FUN_002207-T1	FUN_002066-T1										
N10.HOG0013491	OG0010546	n0		FUN_002203-T1	FUN_002061-T1										
N10.HOG0013492	OG0010547	n0		FUN_002201-T1	FUN_002058-T1										
N10.HOG0013493	OG0010548	n0		FUN_002200-T1	FUN_002057-T1										
N10.HOG0013494	OG0010549	n0		FUN_002197-T1	FUN_002054-T1										
N10.HOG0013495	OG0010550	n0		FUN_012865-T1	FUN_011769-T1										
N10.HOG0013496	OG0010551	n0		FUN_009627-T1	FUN_008579-T1										
N10.HOG0013497	OG0010552	n0		FUN_009626-T1	FUN_008578-T1										
N10.HOG0013498	OG0010553	n0		FUN_009625-T1	FUN_008577-T1										
N10.HOG0013499	OG0010554	n0		FUN_009623-T2	FUN_008575-T1										
N10.HOG0013500	OG0010555	n0		FUN_009622-T1	FUN_008574-T1										
N10.HOG0013501	OG0010556	n0		FUN_009621-T1	FUN_008573-T1										
N10.HOG0013502	OG0010557	n0		FUN_009620-T1	FUN_008572-T1										
N10.HOG0013503	OG0010558	n0		FUN_009617-T1	FUN_008571-T1										
N10.HOG0013504	OG0010559	n0		FUN_021095-T1	FUN_018654-T1										
N10.HOG0013505	OG0010560	n0		FUN_021094-T1	FUN_018653-T1										
N10.HOG0013506	OG0010561	n0		FUN_021093-T1	FUN_018652-T1										
N10.HOG0013507	OG0010562	n0		FUN_018378-T1	FUN_016889-T1										
N10.HOG0013508	OG0010563	n0		FUN_017229-T1	FUN_015014-T1										
N10.HOG0013509	OG0010564	n0		FUN_017228-T1	FUN_015015-T1										
N10.HOG0013510	OG0010565	n0		FUN_017226-T1	FUN_015017-T1										
N10.HOG0013511	OG0010566	n0			FUN_015027-T1										
N10.HOG0013512	OG0010567	n0		FUN_017216-T1	FUN_015028-T1										
N10.HOG0013513	OG0010568	n0		FUN_017215-T1	FUN_015029-T1										
N10.HOG0013514	OG0010569	n0		FUN_017213-T1	FUN_015031-T2										
N10.HOG0013515	OG0010570	n0		FUN_017211-T3	FUN_015033-T1										
N10.HOG0013516	OG0010571	n0		FUN_017210-T1	FUN_015035-T1										
N10.HOG0013517	OG0010572	n0		FUN_017209-T1	FUN_015036-T1										
N10.HOG0013518	OG0010573	n0		FUN_017208-T1	FUN_015037-T2										
N10.HOG0013519	OG0010574	n0		FUN_006816-T1	FUN_005942-T1										
N10.HOG0013520	OG0010575	n0		FUN_006815-T1	FUN_005941-T1										
N10.HOG0013521	OG0010576	n0		FUN_006813-T1	FUN_005939-T1										
N10.HOG0013522	OG0010577	n0		FUN_006812-T1	FUN_005938-T1										
N10.HOG0013523	OG0010578	n0		FUN_000106-T1	FUN_000151-T1										
N10.HOG0013524	OG0010579	n0		FUN_001572-T1	FUN_001507-T1										
N10.HOG0013525	OG0010580	n0		FUN_001571-T1	FUN_001506-T1										
N10.HOG0013526	OG0010581	n0		FUN_001569-T1	FUN_001504-T1										
N10.HOG0013527	OG0010582	n0		FUN_001566-T1	FUN_001500-T1										
N10.HOG0013528	OG0010583	n0		FUN_001564-T1	FUN_001498-T1										
N10.HOG0013529	OG0010584	n0		FUN_001563-T1	FUN_001497-T1										
N10.HOG0013530	OG0010585	n0			FUN_001496-T1										
N10.HOG0013531	OG0010586	n0		FUN_001560-T1	FUN_001494-T1										
N10.HOG0013532	OG0010587	n0		FUN_001559-T1	FUN_001493-T1										
N10.HOG0013533	OG0010588	n0		FUN_001557-T1	FUN_001490-T1										
N10.HOG0013534	OG0010589	n0		FUN_001556-T1	FUN_001489-T1										
N10.HOG0013535	OG0010590	n0		FUN_001555-T1	FUN_001488-T1										
N10.HOG0013536	OG0010591	n0		FUN_001547-T1	FUN_001479-T1										
N10.HOG0013537	OG0010592	n0		FUN_001546-T1	FUN_001478-T1										
N10.HOG0013538	OG0010593	n0		FUN_018300-T1	FUN_016788-T1										
N10.HOG0013539	OG0010594	n0		FUN_018299-T1	FUN_016789-T1										
N10.HOG0013540	OG0010595	n0		FUN_018272-T1	FUN_016815-T1										
N10.HOG0013541	OG0010596	n0		FUN_018278-T1	FUN_016809-T1										
N10.HOG0013542	OG0010597	n0		FUN_018281-T1	FUN_016805-T1										
N10.HOG0013543	OG0010598	n0		FUN_019854-T1	FUN_020803-T1										
N10.HOG0013544	OG0010599	n0		FUN_020091-T1	FUN_021023-T1										
N10.HOG0013545	OG0010600	n0		FUN_020078-T1	FUN_021013-T1										
N10.HOG0013546	OG0010601	n0		FUN_020077-T1	FUN_021012-T1										
N10.HOG0013547	OG0010602	n0		FUN_020076-T1	FUN_021011-T1										
N10.HOG0013548	OG0010603	n0		FUN_020075-T1	FUN_021010-T1										
N10.HOG0013549	OG0010604	n0		FUN_020073-T1	FUN_021009-T1										
N10.HOG0013550	OG0010605	n0		FUN_020071-T1	FUN_021007-T1										
N10.HOG0013551	OG0010606	n0		FUN_019968-T1	FUN_021006-T1										
N10.HOG0013552	OG0010607	n0		FUN_019970-T1	FUN_021004-T1										
N10.HOG0013553	OG0010608	n0		FUN_019975-T1	FUN_020998-T1										
N10.HOG0013554	OG0010609	n0		FUN_019976-T1	FUN_020997-T1										
N10.HOG0013555	OG0010610	n0		FUN_019978-T1	FUN_020995-T1										
N10.HOG0013556	OG0010611	n0		FUN_019979-T1	FUN_020994-T1										
N10.HOG0013557	OG0010612	n0		FUN_019980-T1	FUN_020992-T1										
N10.HOG0013558	OG0010613	n0		FUN_019981-T1	FUN_020991-T1										
N10.HOG0013559	OG0010614	n0		FUN_019982-T1	FUN_020990-T1										
N10.HOG0013560	OG0010615	n0		FUN_019984-T1	FUN_020988-T1										
N10.HOG0013561	OG0010616	n0		FUN_019985-T1	FUN_020987-T1										
N10.HOG0013562	OG0010617	n0		FUN_019988-T2	FUN_020984-T2										
N10.HOG0013563	OG0010618	n0		FUN_019989-T1	FUN_020983-T1										
N10.HOG0013564	OG0010619	n0		FUN_019990-T1	FUN_020982-T1										
N10.HOG0013565	OG0010620	n0		FUN_019991-T1	FUN_020981-T1										
N10.HOG0013566	OG0010621	n0		FUN_019993-T1	FUN_020979-T1										
N10.HOG0013567	OG0010622	n0		FUN_019999-T1	FUN_020972-T1										
N10.HOG0013568	OG0010623	n0		FUN_020005-T1	FUN_020967-T1										
N10.HOG0013569	OG0010624	n0		FUN_020006-T1	FUN_020966-T1										
N10.HOG0013570	OG0010625	n0		FUN_020009-T1	FUN_020964-T1										
N10.HOG0013571	OG0010626	n0		FUN_020011-T1	FUN_020962-T1										
N10.HOG0013572	OG0010627	n0		FUN_020013-T1	FUN_020961-T1										
N10.HOG0013573	OG0010628	n0		FUN_020014-T2	FUN_020960-T1										
N10.HOG0013574	OG0010629	n0		FUN_020015-T1	FUN_020959-T1										
N10.HOG0013575	OG0010630	n0		FUN_020016-T1	FUN_020957-T1										
N10.HOG0013576	OG0010631	n0		FUN_020018-T1	FUN_020955-T2										
N10.HOG0013577	OG0010632	n0		FUN_020019-T1	FUN_020954-T1										
N10.HOG0013578	OG0010633	n0		FUN_020036-T1	FUN_020938-T1										
N10.HOG0013579	OG0010634	n0		FUN_020038-T1	FUN_020936-T1										
N10.HOG0013580	OG0010635	n0		FUN_020042-T1	FUN_020932-T1										
N10.HOG0013581	OG0010636	n0		FUN_020044-T1	FUN_020930-T1										
N10.HOG0013582	OG0010637	n0		FUN_020048-T1	FUN_015579-T1, FUN_020923-T1										
N10.HOG0013583	OG0010638	n0		FUN_016566-T1	FUN_015571-T1										
N10.HOG0013584	OG0010639	n0		FUN_016567-T1	FUN_015570-T1										
N10.HOG0013585	OG0010640	n0		FUN_016569-T1	FUN_015568-T1										
N10.HOG0013586	OG0010641	n0		FUN_016570-T1	FUN_015567-T1										
N10.HOG0013587	OG0010642	n0		FUN_016571-T1	FUN_015566-T1										
N10.HOG0013588	OG0010643	n0		FUN_016573-T1	FUN_015565-T1										
N10.HOG0013589	OG0010644	n0		FUN_016575-T1	FUN_015563-T1										
N10.HOG0013590	OG0010645	n0		FUN_016577-T1	FUN_015561-T1										
N10.HOG0013591	OG0010646	n0		FUN_016579-T1	FUN_015559-T1										
N10.HOG0013592	OG0010647	n0		FUN_016581-T1	FUN_015557-T1										
N10.HOG0013593	OG0010648	n0		FUN_016586-T1	FUN_015555-T1										
N10.HOG0013594	OG0010649	n0		FUN_004648-T1	FUN_004166-T1										
N10.HOG0013595	OG0010650	n0		FUN_017783-T1	FUN_016346-T1										
N10.HOG0013596	OG0010651	n0		FUN_017784-T1	FUN_016349-T1										
N10.HOG0013597	OG0010652	n0		FUN_023993-T1	FUN_021862-T1										
N10.HOG0013598	OG0010653	n0		FUN_009629-T1	FUN_008580-T1										
N10.HOG0013599	OG0010654	n0		FUN_009631-T1	FUN_008581-T1										
N10.HOG0013600	OG0010655	n0		FUN_009632-T1	FUN_008582-T1										
N10.HOG0013601	OG0010656	n0		FUN_010085-T1	FUN_008975-T1										
N10.HOG0013602	OG0010657	n0		FUN_010090-T1	FUN_008983-T1										
N10.HOG0013603	OG0010658	n0		FUN_010092-T1	FUN_26730-T1, FUN_025260-T2										
N10.HOG0013604	OG0010659	n0		FUN_010098-T1	FUN_008992-T1										
N10.HOG0013605	OG0010660	n0		FUN_009157-T1	FUN_008194-T1										
N10.HOG0013606	OG0010661	n0		FUN_010329-T1	FUN_009266-T1										
N10.HOG0013607	OG0010662	n0		FUN_029547-T1	FUN_009303-T1, FUN_009302-T1										
N10.HOG0013608	OG0010663	n0		FUN_30786-T1	FUN_010851-T1										
N10.HOG0013609	OG0010664	n0		FUN_019901-T1	FUN_020843-T1										
N10.HOG0013610	OG0010665	n0		FUN_019899-T1	FUN_020841-T1										
N10.HOG0013611	OG0010666	n0		FUN_019896-T1	FUN_020838-T1										
N10.HOG0013612	OG0010667	n0		FUN_014503-T1	FUN_013262-T1										
N10.HOG0013613	OG0010668	n0		FUN_014506-T1	FUN_013265-T1										
N10.HOG0013614	OG0010669	n0		FUN_014507-T2	FUN_013266-T2										
N10.HOG0013615	OG0010670	n0		FUN_014508-T1	FUN_013267-T1										
N10.HOG0013616	OG0010671	n0		FUN_014510-T2	FUN_26922-T1										
N10.HOG0013617	OG0010672	n0		FUN_014513-T1	FUN_013272-T1										
N10.HOG0013618	OG0010673	n0		FUN_007811-T1	FUN_006850-T1										
N10.HOG0013619	OG0010674	n0		FUN_007810-T1	FUN_006849-T1										
N10.HOG0013620	OG0010675	n0		FUN_007809-T1	FUN_006848-T2										
N10.HOG0013621	OG0010676	n0		FUN_007808-T1	FUN_006847-T1										
N10.HOG0013622	OG0010677	n0		FUN_007806-T1	FUN_006845-T1										
N10.HOG0013623	OG0010678	n0		FUN_007804-T1	FUN_006842-T1										
N10.HOG0013624	OG0010679	n0		FUN_007802-T1	FUN_006840-T1										
N10.HOG0013625	OG0010680	n0		FUN_007800-T1	FUN_006839-T1										
N10.HOG0013626	OG0010681	n0		FUN_007798-T1	FUN_006836-T1										
N10.HOG0013627	OG0010682	n0		FUN_007797-T1	FUN_006835-T1										
N10.HOG0013628	OG0010683	n0		FUN_007795-T1	FUN_006832-T1										
N10.HOG0013629	OG0010684	n0		FUN_007794-T1	FUN_006831-T1										
N10.HOG0013630	OG0010685	n0		FUN_007793-T1	FUN_006830-T1										
N10.HOG0013631	OG0010686	n0		FUN_007792-T1	FUN_006829-T1										
N10.HOG0013632	OG0010687	n0		FUN_007791-T1	FUN_006828-T1										
N10.HOG0013633	OG0010688	n0		FUN_007790-T1	FUN_006827-T1										
N10.HOG0013634	OG0010689	n0		FUN_007789-T1	FUN_006826-T1										
N10.HOG0013635	OG0010690	n0		FUN_007787-T1	FUN_006824-T1										
N10.HOG0013636	OG0010691	n0		FUN_007785-T1	FUN_006821-T1										
N10.HOG0013637	OG0010692	n0		FUN_007783-T1	FUN_006819-T1										
N10.HOG0013638	OG0010693	n0		FUN_007782-T1	FUN_006816-T1										
N10.HOG0013639	OG0010694	n0		FUN_007781-T1	FUN_006815-T1										
N10.HOG0013640	OG0010695	n0		FUN_007779-T1	FUN_006813-T1										
N10.HOG0013641	OG0010696	n0		FUN_007776-T1	FUN_006810-T1										
N10.HOG0013642	OG0010697	n0		FUN_007775-T1	FUN_006808-T1										
N10.HOG0013643	OG0010698	n0		FUN_007774-T1	FUN_006807-T1										
N10.HOG0013644	OG0010699	n0		FUN_007773-T1	FUN_006806-T1										
N10.HOG0013645	OG0010700	n0		FUN_007771-T1	FUN_006804-T1										
