HOG	OG	Gene Tree Parent Clade	crotalus_tigris	hydrophis_curtus-AG	hydrophis_curtus	hydrophis_cyanocinctus	hydrophis_elegans	hydrophis_major	hydrophis_ornatus	notechis_scutatus	pantherophis_guttatus	protobothrops_mucrosquamatus	pseudonaja_textilis	python_bivittatus	thamnophis_elegans
N2.HOG0008702	OG0007439	n0	rna-XM_039356647.1									rna-XM_015818214.1			
N2.HOG0008703	OG0007440	n0	rna-XM_039356680.1									rna-XM_015825144.1			
N2.HOG0008704	OG0007441	n0	rna-XM_039356644.1									rna-XM_015816348.1			
N2.HOG0008705	OG0007442	n0	rna-XM_039356683.1									rna-XM_015816347.1			
N2.HOG0008706	OG0007443	n0	rna-XM_039354765.1									rna-XM_029283778.1			
N2.HOG0008707	OG0007444	n0	rna-XM_039354900.1									rna-XM_015814177.2			
N2.HOG0008708	OG0007445	n0	rna-XM_039356299.1									rna-XM_015814174.1			
N2.HOG0008709	OG0007446	n0	rna-XM_039359120.1									rna-XM_015823740.1			
N2.HOG0008710	OG0007447	n0	rna-XM_039362213.1									rna-XM_015821626.1			
N2.HOG0008711	OG0007448	n0	rna-XM_039359892.1									rna-XM_015816939.1			
N2.HOG0008712	OG0007449	n0	rna-XM_039362587.1									rna-XM_029284326.1			
N2.HOG0008713	OG0007450	n0	rna-XM_039362720.1									rna-XM_015816940.1			
N2.HOG0008714	OG0007451	n0	rna-XM_039362978.1									rna-XM_015816942.1			
N2.HOG0008715	OG0007452	n0	rna-XM_039364041.1									rna-XM_015821358.1			
N2.HOG0008716	OG0007453	n0	rna-XM_039366626.1									rna-XM_015821357.1			
N2.HOG0008717	OG0007454	n0	rna-XM_039366981.1									rna-XM_029285121.1			
N2.HOG0008718	OG0007455	n0	rna-XM_039367301.1									rna-XM_029285597.1			
N2.HOG0008719	OG0007456	n0	rna-XM_039367885.1									rna-XM_015823585.2			
N2.HOG0008720	OG0007457	n0	rna-XM_039368186.1									rna-XM_015823589.1			
N2.HOG0008721	OG0007458	n0	rna-XM_039368307.1									rna-XM_015823587.1			
N2.HOG0008722	OG0007459	n0	rna-XM_039369601.1									rna-XM_029285072.1			
N2.HOG0008723	OG0007460	n0	rna-XM_039369378.1									rna-XM_015821083.1			
N2.HOG0008724	OG0007461	n0	rna-XM_039347914.1									rna-XM_015817302.1			
N2.HOG0008725	OG0007462	n0	rna-XM_039347936.1									rna-XM_015817301.1			
N2.HOG0008726	OG0007463	n0	rna-XM_039348006.1									rna-XM_015817299.1			
N2.HOG0008727	OG0007464	n0	rna-XM_039347995.1									rna-XM_015817310.1			
N2.HOG0008728	OG0007465	n0	rna-XM_039348032.1									rna-XM_015817308.1			
N2.HOG0008729	OG0007466	n0	rna-XM_039348078.1									rna-XM_015817307.1			
N2.HOG0008730	OG0007467	n0	rna-XM_039348153.1									rna-XM_029284401.1			
N2.HOG0008731	OG0007468	n0	rna-XM_039348234.1									rna-XM_015817293.1			
N2.HOG0008732	OG0007469	n0	rna-XM_039348247.1									rna-XM_015817292.1			
N2.HOG0008733	OG0007470	n0	rna-XM_039348256.1									rna-XM_015817305.1			
N2.HOG0008734	OG0007471	n0	rna-XM_039348287.1									rna-XM_015817290.1			
N2.HOG0008735	OG0007472	n1	rna-XM_039347782.1									rna-XM_015827012.1			
N2.HOG0008736	OG0007472	n6	rna-XM_039347766.1									rna-XM_015827011.1			
N2.HOG0008737	OG0007473	n0	rna-XM_039348560.1									rna-XM_015815814.2			
N2.HOG0008738	OG0007474	n0	rna-XM_039348537.1									rna-XM_015815813.1			
N2.HOG0008739	OG0007475	n0	rna-XM_039348574.1									rna-XM_015815815.1			
N2.HOG0008740	OG0007476	n0	rna-XM_039348585.1									rna-XM_015815812.1			
N2.HOG0008741	OG0007477	n0	rna-XM_039366958.1									rna-XM_029285415.1			
N2.HOG0008742	OG0007478	n0	rna-XM_039367136.1									rna-XM_015825493.2			
N2.HOG0008743	OG0007479	n0	rna-XM_039361079.1									rna-XM_029287271.1			
N2.HOG0008744	OG0007480	n0	rna-XM_039361077.1									rna-XM_029287274.1			
N2.HOG0008745	OG0007481	n0	rna-XM_039361096.1									rna-XM_015831834.1			
N2.HOG0008746	OG0007482	n0	rna-XM_039361107.1									rna-XM_015831835.1			
N2.HOG0008747	OG0007483	n0	rna-XM_039361111.1									rna-XM_015831842.1			
N2.HOG0008748	OG0007484	n0	rna-XM_039361093.1									rna-XM_015831843.1			
N2.HOG0008749	OG0007485	n0	rna-XM_039355135.1									rna-XM_015820856.1			
N2.HOG0008750	OG0007486	n0	rna-XM_039367358.1									rna-XM_015813259.1			
N2.HOG0008751	OG0007487	n0	rna-XM_039367381.1									rna-XM_015818841.1			
N2.HOG0008752	OG0007488	n0	rna-XM_039367446.1									rna-XM_015818108.1			
N2.HOG0008753	OG0007489	n0	rna-XM_039367524.1									rna-XM_015818107.1			
N2.HOG0008754	OG0007490	n0	rna-XM_039367492.1									rna-XM_015818105.1			
N2.HOG0008755	OG0007491	n0	rna-XM_039367583.1									rna-XM_015818099.1			
N2.HOG0008756	OG0007492	n0	rna-XM_039367544.1									rna-XM_015818098.1			
N2.HOG0008757	OG0007493	n0	rna-XM_039367699.1									rna-XM_029285918.1			
N2.HOG0008758	OG0007494	n0	rna-XM_039367740.1									rna-XM_029285919.1			
N2.HOG0008759	OG0007495	n0	rna-XM_039367765.1									rna-XM_015825123.1			
N2.HOG0008760	OG0007496	n0	rna-XM_039362286.1									rna-XM_015814354.1			
N2.HOG0008761	OG0007497	n0	rna-XM_039362290.1									rna-XM_015814352.1			
N2.HOG0008762	OG0007498	n0	rna-XM_039366375.1									rna-XM_015822393.1			
N2.HOG0008763	OG0007499	n0	rna-XM_039366378.1									rna-XM_015822392.2			
N2.HOG0008764	OG0007500	n0	rna-XM_039366388.1									rna-XM_015822391.1			
N2.HOG0008765	OG0007501	n0	rna-XM_039366384.1									rna-XM_015822388.1			
N2.HOG0008766	OG0007502	n0	rna-XM_039324423.1									rna-XM_015828984.1			
N2.HOG0008767	OG0007503	n0	rna-XM_039324344.1									rna-XM_015826199.2			
N2.HOG0008768	OG0007504	n0	rna-XM_039324428.1									rna-XM_029286157.1			
N2.HOG0008769	OG0007505	n0	rna-XM_039324397.1									rna-XM_029286159.1			
N2.HOG0008770	OG0007506	n0	rna-XM_039324367.1									rna-XM_015826202.1			
N2.HOG0008771	OG0007507	n0	rna-XM_039324365.1									rna-XM_015826205.1			
N2.HOG0008772	OG0007508	n0	rna-XM_039324363.1									rna-XM_015826195.1			
N2.HOG0008773	OG0007509	n0	rna-XM_039324387.1									rna-XM_015826196.1			
N2.HOG0008774	OG0007510	n0	rna-XM_039324385.1									rna-XM_015826197.1			
N2.HOG0008775	OG0007511	n0	rna-XM_039324379.1									rna-XM_015822760.1			
N2.HOG0008776	OG0007512	n0	rna-XM_039324382.1									rna-XM_015822767.1			
N2.HOG0008777	OG0007513	n0	rna-XM_039324373.1									rna-XM_015822761.1			
N2.HOG0008778	OG0007514	n0	rna-XM_039324354.1									rna-XM_015822762.2			
N2.HOG0008779	OG0007515	n0	rna-XM_039324435.1									rna-XM_015822768.1			
N2.HOG0008780	OG0007516	n0	rna-XM_039323565.1									rna-XM_015822584.1			
N2.HOG0008781	OG0007517	n0	rna-XM_039323561.1									rna-XM_015828276.1			
N2.HOG0008782	OG0007518	n0	rna-XM_039332960.1									rna-XM_029284074.1			
N2.HOG0008783	OG0007519	n0	rna-XM_039333048.1									rna-XM_015815668.1			
N2.HOG0008784	OG0007520	n0	rna-XM_039333114.1									rna-XM_015815666.1			
N2.HOG0008785	OG0007521	n0	rna-XM_039333072.1									rna-XM_015815678.1			
N2.HOG0008786	OG0007522	n0	rna-XM_039333160.1									rna-XM_029284073.1			
N2.HOG0008787	OG0007523	n0	rna-XM_039333201.1									rna-XM_015815677.2			
N2.HOG0008788	OG0007524	n0	rna-XM_039333234.1									rna-XM_029284077.1			
N2.HOG0008789	OG0007525	n0	rna-XM_039333318.1									rna-XM_015815663.1			
N2.HOG0008790	OG0007526	n0	rna-XM_039333333.1									rna-XM_029285901.1			
N2.HOG0008791	OG0007527	n0	rna-XM_039333514.1									rna-XM_015824605.2			
N2.HOG0008792	OG0007528	n0	rna-XM_039333536.1									rna-XM_029285818.1			
N2.HOG0008793	OG0007529	n0	rna-XM_039333561.1									rna-XM_015824607.1			
N2.HOG0008794	OG0007530	n0	rna-XM_039333586.1									rna-XM_015818170.1			
N2.HOG0008795	OG0007531	n0	rna-XM_039332914.1									rna-XM_029286305.1, rna-XM_029286304.1			
N2.HOG0008796	OG0007532	n0	rna-XM_039333649.1									rna-XM_029285021.1			
N2.HOG0008797	OG0007533	n0	rna-XM_039333670.1									rna-XM_015822589.1			
N2.HOG0008798	OG0007534	n0	rna-XM_039333728.1									rna-XM_015824755.1			
N2.HOG0008799	OG0007535	n0	rna-XM_039333825.1									rna-XM_015819417.1			
N2.HOG0008800	OG0007536	n0	rna-XM_039333856.1									rna-XM_015819419.1			
N2.HOG0008801	OG0007537	n0	rna-XM_039333887.1									rna-XM_015819421.1			
N2.HOG0008802	OG0007538	n0	rna-XM_039333901.1									rna-XM_015819422.1			
N2.HOG0008803	OG0007539	n0	rna-XM_039332942.1									rna-XM_015821403.1			
N2.HOG0008804	OG0007540	n0	rna-XM_039333922.1									rna-XM_015821404.1			
N2.HOG0008805	OG0007541	n0	rna-XM_039333954.1									rna-XM_015817336.1			
N2.HOG0008806	OG0007542	n0	rna-XM_039334013.1									rna-XM_015817325.1			
N2.HOG0008807	OG0007543	n0	rna-XM_039334014.1									rna-XM_029284417.1			
N2.HOG0008808	OG0007544	n0	rna-XM_039334020.1									rna-XM_029284418.1			
N2.HOG0008809	OG0007545	n0	rna-XM_039334024.1									rna-XM_015817339.1			
N2.HOG0008810	OG0007546	n0	rna-XM_039334030.1									rna-XM_015817323.1			
N2.HOG0008811	OG0007547	n0	rna-XM_039334040.1									rna-XM_015817338.1			
N2.HOG0008812	OG0007548	n0	rna-XM_039334051.1									rna-XM_015817316.1			
N2.HOG0008813	OG0007549	n0	rna-XM_039334052.1									rna-XM_015817317.1			
N2.HOG0008814	OG0007550	n0	rna-XM_039334053.1									rna-XM_015817892.1			
N2.HOG0008815	OG0007551	n0	rna-XM_039334056.1									rna-XM_015817890.1			
N2.HOG0008816	OG0007552	n0	rna-XM_039334060.1									rna-XM_015817889.1			
N2.HOG0008817	OG0007553	n0	rna-XM_039334064.1									rna-XM_015817898.1			
N2.HOG0008818	OG0007554	n0	rna-XM_039334065.1									rna-XM_015817897.1			
N2.HOG0008819	OG0007555	n0	rna-XM_039334082.1									rna-XM_015817885.1			
N2.HOG0008820	OG0007556	n0	rna-XM_039334091.1									rna-XM_029284490.1			
N2.HOG0008821	OG0007557	n0	rna-XM_039334092.1									rna-XM_015817884.2			
N2.HOG0008822	OG0007558	n0	rna-XM_039334094.1									rna-XM_029285676.1			
N2.HOG0008823	OG0007559	n0	rna-XM_039334098.1									rna-XM_029285677.1			
N2.HOG0008824	OG0007560	n0	rna-XM_039334104.1									rna-XM_015823960.1			
N2.HOG0008825	OG0007561	n0	rna-XM_039334107.1									rna-XM_015823959.1			
N2.HOG0008826	OG0007562	n0	rna-XM_039334110.1									rna-XM_015823961.1			
N2.HOG0008827	OG0007563	n0	rna-XM_039334113.1									rna-XM_015824496.1			
N2.HOG0008828	OG0007564	n0	rna-XM_039334120.1									rna-XM_015820402.1			
N2.HOG0008829	OG0007565	n0	rna-XM_039334126.1									rna-XM_015820397.1			
N2.HOG0008830	OG0007566	n0	rna-XM_039334127.1									rna-XM_029284932.1			
N2.HOG0008831	OG0007567	n0	rna-XM_039334132.1									rna-XM_015825643.1			
N2.HOG0008832	OG0007568	n0	rna-XM_039347331.1									rna-XM_015831951.1			
N2.HOG0008833	OG0007569	n0	rna-XM_039347457.1									rna-XM_015822864.1			
N2.HOG0008834	OG0007570	n0	rna-XM_039347584.1									rna-XM_015826839.1			
N2.HOG0008835	OG0007571	n0	rna-XM_039347598.1									rna-XM_015826838.1			
N2.HOG0008836	OG0007572	n0	rna-XM_039356883.1									rna-XM_015830583.1			
N2.HOG0008837	OG0007573	n0	rna-XM_039356880.1									rna-XM_015816005.1			
N2.HOG0008838	OG0007574	n0	rna-XM_039356815.1									rna-XM_015816006.1			
N2.HOG0008839	OG0007575	n0	rna-XM_039356844.1									rna-XM_015816009.1			
N2.HOG0008840	OG0007576	n0	rna-XM_039356822.1									rna-XM_015816013.1			
N2.HOG0008841	OG0007577	n0	rna-XM_039356838.1									rna-XM_015816016.1			
N2.HOG0008842	OG0007578	n0	rna-XM_039356839.1									rna-XM_015816017.1			
N2.HOG0008843	OG0007579	n0	rna-XM_039356833.1									rna-XM_015816020.1			
N2.HOG0008844	OG0007580	n0	rna-XM_039356879.1									rna-XM_015816018.1			
N2.HOG0008845	OG0007581	n0	rna-XM_039356862.1									rna-XM_015818396.1			
N2.HOG0008846	OG0007582	n0	rna-XM_039356854.1									rna-XM_015818400.1			
N2.HOG0008847	OG0007583	n0	rna-XM_039356872.1									rna-XM_015818402.2			
N2.HOG0008848	OG0007584	n0	rna-XM_039356877.1									rna-XM_015819301.1			
N2.HOG0008849	OG0007585	n0	rna-XM_039364236.1									rna-XM_015822156.1			
N2.HOG0008850	OG0007586	n0	rna-XM_039364241.1									rna-XM_015822155.1			
N2.HOG0008851	OG0007587	n0	rna-XM_039364209.1									rna-XM_029286993.1			
N2.HOG0008852	OG0007588	n0	rna-XM_039364211.1									rna-XM_015830501.1			
N2.HOG0008853	OG0007589	n0	rna-XM_039364190.1									rna-XM_015824595.1			
N2.HOG0008854	OG0007590	n0	rna-XM_039364157.1									rna-XM_015825580.1			
N2.HOG0008855	OG0007591	n0	rna-XM_039364238.1									rna-XM_029285084.1			
N2.HOG0008856	OG0007592	n0	rna-XM_039366421.1									rna-XM_015817668.1			
N2.HOG0008857	OG0007593	n0	rna-XM_039345588.1									rna-XM_015824758.1			
N2.HOG0008858	OG0007594	n0	rna-XM_039367073.1									rna-XM_029286484.1			
N2.HOG0008859	OG0007595	n0	rna-XM_039329096.1									rna-XM_029285541.1			
N2.HOG0008860	OG0007596	n0	rna-XM_039329111.1									rna-XM_015823335.1			
N2.HOG0008861	OG0007597	n0	rna-XM_039329087.1									rna-XM_015823336.1			
N2.HOG0008862	OG0007598	n0	rna-XM_039329088.1									rna-XM_015826291.1			
N2.HOG0008863	OG0007599	n0	rna-XM_039329055.1									rna-XM_015826292.2			
N2.HOG0008864	OG0007600	n0	rna-XM_039329124.1									rna-XM_015821195.1			
N2.HOG0008865	OG0007601	n0	rna-XM_039329114.1									rna-XM_015828283.1			
N2.HOG0008866	OG0007602	n0	rna-XM_039329117.1									rna-XM_015829586.1			
N2.HOG0008867	OG0007603	n0	rna-XM_039329094.1									rna-XM_029286823.1			
N2.HOG0008868	OG0007604	n0	rna-XM_039329092.1									rna-XM_015829692.1			
N2.HOG0008869	OG0007605	n0	rna-XM_039329066.1									rna-XM_015828698.1			
N2.HOG0008870	OG0007606	n0	rna-XM_039329089.1									rna-XM_015828798.1			
N2.HOG0008871	OG0007607	n0	rna-XM_039329113.1									rna-XM_029287026.1			
N2.HOG0008872	OG0007608	n0	rna-XM_039329090.1									rna-XM_015829169.1			
N2.HOG0008873	OG0007609	n0	rna-XM_039329099.1									rna-XM_029286976.1			
N2.HOG0008874	OG0007610	n0	rna-XM_039329106.1									rna-XM_015829380.1			
N2.HOG0008875	OG0007611	n0	rna-XM_039364480.1									rna-XM_029284969.1			
N2.HOG0008876	OG0007612	n0	rna-XM_039364478.1									rna-XM_015820631.1			
N2.HOG0008877	OG0007613	n0	rna-XM_039364438.1									rna-XM_015820621.1			
N2.HOG0008878	OG0007614	n0	rna-XM_039364452.1									rna-XM_015820624.1			
N2.HOG0008879	OG0007615	n0	rna-XM_039364500.1									rna-XM_029285747.1			
N2.HOG0008880	OG0007616	n0	rna-XM_039364498.1									rna-XM_015824275.1			
N2.HOG0008881	OG0007617	n0	rna-XM_039364497.1									rna-XM_015823385.1			
N2.HOG0008882	OG0007618	n0	rna-XM_039364447.1									rna-XM_015823384.1			
N2.HOG0008883	OG0007619	n0	rna-XM_039358316.1									rna-XM_029285204.1			
N2.HOG0008884	OG0007620	n0	rna-XM_039358308.1									rna-XM_029285196.1			
N2.HOG0008885	OG0007621	n0	rna-XM_039358279.1									rna-XM_015822005.1			
N2.HOG0008886	OG0007622	n0	rna-XM_039358278.1									rna-XM_015821772.1, rna-XM_015831214.1			
N2.HOG0008887	OG0007623	n0	rna-XM_039358319.1									rna-XM_015825128.1			
N2.HOG0008888	OG0007624	n0	rna-XM_039358259.1									rna-XM_015825126.1			
N2.HOG0008889	OG0007625	n0	rna-XM_039358258.1									rna-XM_015822143.1			
N2.HOG0008890	OG0007626	n0	rna-XM_039358233.1									rna-XM_015823148.1			
N2.HOG0008891	OG0007627	n0	rna-XM_039358305.1									rna-XM_015823146.1			
N2.HOG0008892	OG0007628	n0	rna-XM_039358266.1									rna-XM_029285098.1			
N2.HOG0008893	OG0007629	n0	rna-XM_039358339.1									rna-XM_029286289.1			
N2.HOG0008894	OG0007630	n0	rna-XM_039358342.1									rna-XM_015826701.1			
N2.HOG0008895	OG0007631	n0	rna-XM_039358288.1									rna-XM_015826697.1			
N2.HOG0008896	OG0007632	n0	rna-XM_039358253.1									rna-XM_015816850.1			
N2.HOG0008897	OG0007633	n0	rna-XM_039358216.1									rna-XM_015816854.1			
N2.HOG0008898	OG0007634	n0	rna-XM_039358309.1									rna-XM_015816852.2			
N2.HOG0008899	OG0007635	n0	rna-XM_039358334.1									rna-XM_015816853.1			
N2.HOG0008900	OG0007636	n0	rna-XM_039358297.1									rna-XM_015826168.1			
N2.HOG0008901	OG0007637	n0	rna-XM_039358221.1									rna-XM_015826167.1			
N2.HOG0008902	OG0007638	n0	rna-XM_039358249.1									rna-XM_015826964.1			
N2.HOG0008903	OG0007639	n0	rna-XM_039358314.1									rna-XM_015826963.1			
N2.HOG0008904	OG0007640	n0	rna-XM_039358324.1									rna-XM_029286350.1			
N2.HOG0008905	OG0007641	n0	rna-XM_039358333.1									rna-XM_029286351.1			
N2.HOG0008906	OG0007642	n0	rna-XM_039358336.1									rna-XM_015821127.1			
N2.HOG0008907	OG0007643	n0	rna-XM_039358241.1									rna-XM_029285076.1			
N2.HOG0008908	OG0007644	n0	rna-XM_039358320.1									rna-XM_015824394.1			
N2.HOG0008909	OG0007645	n0	rna-XM_039355997.1									rna-XM_015816837.1			
N2.HOG0008910	OG0007646	n0	rna-XM_039356011.1									rna-XM_015816839.1			
N2.HOG0008911	OG0007647	n0	rna-XM_039356012.1									rna-XM_015816844.1			
N2.HOG0008912	OG0007648	n0	rna-XM_039356037.1									rna-XM_015816841.1			
N2.HOG0008913	OG0007649	n0	rna-XM_039356042.1									rna-XM_015816845.1			
N2.HOG0008914	OG0007650	n0	rna-XM_039356035.1									rna-XM_015826749.1			
N2.HOG0008915	OG0007651	n0	rna-XM_039356044.1									rna-XM_015826748.1			
N2.HOG0008916	OG0007652	n0	rna-XM_039356049.1									rna-XM_015826747.1			
N2.HOG0008917	OG0007653	n0	rna-XM_039356050.1									rna-XM_029286302.1			
N2.HOG0008918	OG0007654	n0	rna-XM_039356026.1									rna-XM_015810558.1			
N2.HOG0008919	OG0007655	n0	rna-XM_039356025.1									rna-XM_015810604.1			
N2.HOG0008920	OG0007656	n0	rna-XM_039356017.1									rna-XM_015810537.1			
N2.HOG0008921	OG0007657	n0	rna-XM_039356022.1									rna-XM_015810579.1			
N2.HOG0008922	OG0007658	n0	rna-XM_039356021.1									rna-XM_015810516.1			
N2.HOG0008923	OG0007659	n0	rna-XM_039356039.1									rna-XM_015810568.1			
N2.HOG0008924	OG0007660	n0	rna-XM_039356024.1									rna-XM_015810480.1			
N2.HOG0008925	OG0007661	n0	rna-XM_039355996.1									rna-XM_015810457.1			
N2.HOG0008926	OG0007662	n0	rna-XM_039346332.1									rna-XM_015819818.1			
N2.HOG0008927	OG0007663	n0	rna-XM_039346341.1									rna-XM_015819822.2			
N2.HOG0008928	OG0007664	n0	rna-XM_039346339.1									rna-XM_029284828.1			
N2.HOG0008929	OG0007665	n0	rna-XM_039346349.1									rna-XM_029284829.1			
N2.HOG0008930	OG0007666	n0	rna-XM_039346329.1												
N2.HOG0008931	OG0007667	n0	rna-XM_039346356.1									rna-XM_015827623.1			
N2.HOG0008932	OG0007668	n0	rna-XM_039346357.1									rna-XM_015827629.1			
N2.HOG0008933	OG0007669	n0	rna-XM_039360865.1									rna-XM_015826176.1			
N2.HOG0008934	OG0007670	n0	rna-XM_039360836.1									rna-XM_029285113.1			
N2.HOG0008935	OG0007671	n0	rna-XM_039360568.1									rna-XM_015821302.1			
N2.HOG0008936	OG0007672	n0	rna-XM_039360628.1									rna-XM_015821298.1			
N2.HOG0008937	OG0007673	n0	rna-XM_039360783.1									rna-XM_015821304.2			
N2.HOG0008938	OG0007674	n0	rna-XM_039360720.1									rna-XM_015821291.1			
N2.HOG0008939	OG0007675	n0	rna-XM_039360727.1									rna-XM_015830966.1, rna-XM_015821305.1			
N2.HOG0008940	OG0007676	n0	rna-XM_039360724.1									rna-XM_015821292.2			
N2.HOG0008941	OG0007677	n0	rna-XM_039360841.1									rna-XM_015822979.1			
N2.HOG0008942	OG0007678	n0	rna-XM_039360348.1									rna-XM_029285465.1			
N2.HOG0008943	OG0007679	n0	rna-XM_039360746.1									rna-XM_029285464.1			
N2.HOG0008944	OG0007680	n0	rna-XM_039360748.1									rna-XM_015822986.1			
N2.HOG0008945	OG0007681	n0	rna-XM_039360440.1									rna-XM_015822987.1			
N2.HOG0008946	OG0007682	n0	rna-XM_039360433.1									rna-XM_015822988.2			
N2.HOG0008947	OG0007683	n0	rna-XM_039360445.1									rna-XM_015822983.1			
N2.HOG0008948	OG0007684	n0	rna-XM_039360715.1									rna-XM_015823115.1			
N2.HOG0008949	OG0007685	n0	rna-XM_039360361.1									rna-XM_015827908.1			
N2.HOG0008950	OG0007686	n0	rna-XM_039360459.1									rna-XM_015827909.1			
N2.HOG0008951	OG0007687	n0	rna-XM_039360790.1									rna-XM_015827907.1			
N2.HOG0008952	OG0007688	n0	rna-XM_039360371.1									rna-XM_015826881.1			
N2.HOG0008953	OG0007689	n0	rna-XM_039360367.1									rna-XM_015826880.2			
N2.HOG0008954	OG0007690	n0	rna-XM_039360639.1									rna-XM_029284655.1			
N2.HOG0008955	OG0007691	n0	rna-XM_039360374.1									rna-XM_015826432.1			
N2.HOG0008956	OG0007692	n0	rna-XM_039360868.1									rna-XM_015826421.1			
N2.HOG0008957	OG0007693	n0	rna-XM_039360286.1									rna-XM_015826334.1			
N2.HOG0008958	OG0007694	n0	rna-XM_039360718.1									rna-XM_015826410.2			
N2.HOG0008959	OG0007695	n0	rna-XM_039360404.1									rna-XM_029286250.1			
N2.HOG0008960	OG0007696	n0	rna-XM_039360408.1									rna-XM_015826399.1			
N2.HOG0008961	OG0007697	n0	rna-XM_039360405.1									rna-XM_015826388.1			
N2.HOG0008962	OG0007698	n0	rna-XM_039360729.1									rna-XM_015826285.1			
N2.HOG0008963	OG0007699	n0	rna-XM_039360458.1									rna-XM_015826252.1			
N2.HOG0008964	OG0007700	n0	rna-XM_039360623.1									rna-XM_015826376.2			
N2.HOG0008965	OG0007701	n0	rna-XM_039360621.1									rna-XM_015826242.1			
N2.HOG0008966	OG0007702	n0	rna-XM_039360629.1									rna-XM_015824601.1			
N2.HOG0008967	OG0007703	n0	rna-XM_039360343.1									rna-XM_015827857.1			
N2.HOG0008968	OG0007704	n0	rna-XM_039360338.1									rna-XM_015827858.2			
N2.HOG0008969	OG0007705	n0	rna-XM_039360617.1									rna-XM_015821154.1			
N2.HOG0008970	OG0007706	n0	rna-XM_039360753.1									rna-XM_015821149.1			
N2.HOG0008971	OG0007707	n0	rna-XM_039360762.1									rna-XM_015813711.2			
N2.HOG0008972	OG0007708	n0	rna-XM_039360471.1									rna-XM_029285008.1			
N2.HOG0008973	OG0007709	n0	rna-XM_039360478.1									rna-XM_015820762.1			
N2.HOG0008974	OG0007710	n0	rna-XM_039360640.1, rna-XM_039360610.1									rna-XM_015820775.1			
N2.HOG0008975	OG0007711	n0	rna-XM_039360875.1									rna-XM_015820774.1			
N2.HOG0008976	OG0007712	n0	rna-XM_039360528.1									rna-XM_015820933.1			
N2.HOG0008977	OG0007713	n0	rna-XM_039360525.1									rna-XM_015820930.1			
N2.HOG0008978	OG0007714	n0	rna-XM_039360537.1									rna-XM_015827765.1			
