# BUSCO version is: 5.3.2 
# The lineage dataset is: tetrapoda_odb10 (Creation date: 2021-02-19, number of genomes: 38, number of BUSCOs: 5310)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
177065at32523	Complete	HiC_scaffold_1	27276565	27294425	-	755.5	721	https://www.orthodb.org/v10?query=177065at32523	protein moonraker isoform X1
177088at32523	Complete	HiC_scaffold_16	3333390	3349823	+	478.8	329	https://www.orthodb.org/v10?query=177088at32523	matrix-remodeling-associated protein 8
177102at32523	Complete	HiC_scaffold_2	138031960	138067481	-	641.1	450	https://www.orthodb.org/v10?query=177102at32523	Protein Spindly
177255at32523	Missing
177343at32523	Complete	HiC_scaffold_4	26841541	26847651	-	200.4	258	https://www.orthodb.org/v10?query=177343at32523	MANSC domain-containing protein 1
177431at32523	Complete	HiC_scaffold_11	6972368	6977212	+	675.1	278	https://www.orthodb.org/v10?query=177431at32523	E3 ubiquitin-protein ligase
177525at32523	Complete	HiC_scaffold_14	1210133	1222970	-	553.8	267	https://www.orthodb.org/v10?query=177525at32523	developmentally-regulated GTP-binding protein 2
177538at32523	Complete	HiC_scaffold_2	173881495	173882610	-	671.6	314	https://www.orthodb.org/v10?query=177538at32523	somatostatin receptor type 2
177564at32523	Complete	HiC_scaffold_1	205381144	205382334	-	612.2	331	https://www.orthodb.org/v10?query=177564at32523	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2
177588at32523	Complete	HiC_scaffold_3	80490059	80503125	-	726.9	400	https://www.orthodb.org/v10?query=177588at32523	Antizyme inhibitor 1
177848at32523	Complete	HiC_scaffold_3	184313502	184323488	-	585.2	320	https://www.orthodb.org/v10?query=177848at32523	Uroporphyrinogen decarboxylase
177855at32523	Complete	HiC_scaffold_6	116858657	116877173	-	577.7	300	https://www.orthodb.org/v10?query=177855at32523	replication factor C subunit 3
177858at32523	Complete	HiC_scaffold_3	89554451	89565706	-	516.2	343	https://www.orthodb.org/v10?query=177858at32523	tumor necrosis factor receptor superfamily member 11B
177906at32523	Complete	HiC_scaffold_4	12113090	12164786	+	656.6	634	https://www.orthodb.org/v10?query=177906at32523	hyaluronidase-1
177909at32523	Missing
177930at32523	Complete	HiC_scaffold_1	131195943	131260332	-	812.3	403	https://www.orthodb.org/v10?query=177930at32523	AFG1 like ATPase
177934at32523	Complete	HiC_scaffold_8	6176490	6194509	-	360.6	309	https://www.orthodb.org/v10?query=177934at32523	rab11 family-interacting protein 1
177974at32523	Complete	HiC_scaffold_2	191741579	191753381	+	643.1	291	https://www.orthodb.org/v10?query=177974at32523	Ring finger protein 41
178072at32523	Complete	HiC_scaffold_12	23122200	23127537	-	598.5	310	https://www.orthodb.org/v10?query=178072at32523	PHD finger protein 6
178257at32523	Complete	HiC_scaffold_3	142702458	142707458	+	532.4	285	https://www.orthodb.org/v10?query=178257at32523	Alpha tocopherol transfer protein like
178294at32523	Complete	HiC_scaffold_1	210621505	210633139	+	578.3	286	https://www.orthodb.org/v10?query=178294at32523	opsin-5
178320at32523	Complete	HiC_scaffold_6	48529109	48580438	-	531.5	259	https://www.orthodb.org/v10?query=178320at32523	cAMP-dependent protein kinase catalytic subunit PRKX
178353at32523	Complete	HiC_scaffold_3	132005147	132036281	-	458.3	310	https://www.orthodb.org/v10?query=178353at32523	meiotic recombination protein SPO11 isoform X1
178374at32523	Complete	HiC_scaffold_1	189541787	189562452	+	600.0	317	https://www.orthodb.org/v10?query=178374at32523	Vacuolar protein sorting 36 homolog
178473at32523	Complete	HiC_scaffold_1	350228227	350229633	-	729.2	414	https://www.orthodb.org/v10?query=178473at32523	Muscarinic acetylcholine receptor
178490at32523	Complete	HiC_scaffold_5	144352515	144397908	+	824.5	510	https://www.orthodb.org/v10?query=178490at32523	EF-hand domain-containing family member B
178523at32523	Complete	HiC_scaffold_3	183921962	183938232	-	543.7	293	https://www.orthodb.org/v10?query=178523at32523	Aldo-keto reductase family 1 member A1
178611at32523	Complete	HiC_scaffold_1	353379773	353396749	+	556.9	307	https://www.orthodb.org/v10?query=178611at32523	pleckstrin-2
178688at32523	Complete	HiC_scaffold_1	89259088	89278931	-	627.7	321	https://www.orthodb.org/v10?query=178688at32523	integral membrane protein GPR137B
178726at32523	Complete	HiC_scaffold_11	1832807	1846712	+	578.2	343	https://www.orthodb.org/v10?query=178726at32523	KIAA0513
178745at32523	Missing
178746at32523	Missing
178785at32523	Complete	HiC_scaffold_8	28535135	28553461	+	569.7	528	https://www.orthodb.org/v10?query=178785at32523	tetratricopeptide repeat protein 12
178841at32523	Complete	HiC_scaffold_1	27926870	27936674	+	664.0	402	https://www.orthodb.org/v10?query=178841at32523	Eukaryotic translation initiation factor 2B subunit delta
178859at32523	Complete	HiC_scaffold_6	45957173	45968389	+	570.2	293	https://www.orthodb.org/v10?query=178859at32523	protein XRP2
178941at32523	Complete	HiC_scaffold_1	399149855	399371772	+	488.4	243	https://www.orthodb.org/v10?query=178941at32523	REST corepressor 1
178984at32523	Complete	HiC_scaffold_5	64618792	64635861	+	528.0	279	https://www.orthodb.org/v10?query=178984at32523	DDB1- and CUL4-associated factor 7
179123at32523	Complete	HiC_scaffold_4	169241993	169254025	+	523.4	296	https://www.orthodb.org/v10?query=179123at32523	protein FAM45A
179130at32523	Missing
179178at32523	Complete	HiC_scaffold_4	109196138	109197259	-	547.2	333	https://www.orthodb.org/v10?query=179178at32523	lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase
179185at32523	Complete	HiC_scaffold_4	40478517	40536266	-	560.1	300	https://www.orthodb.org/v10?query=179185at32523	wnt inhibitory factor 1
179213at32523	Complete	HiC_scaffold_7	29970707	30108102	-	694.3	328	https://www.orthodb.org/v10?query=179213at32523	Lymphoid enhancer binding factor 1
179224at32523	Complete	HiC_scaffold_13	3997171	4003754	+	608.5	365	https://www.orthodb.org/v10?query=179224at32523	Mannose-6-phosphate isomerase
179256at32523	Complete	HiC_scaffold_3	36723965	36738915	+	415.0	331	https://www.orthodb.org/v10?query=179256at32523	F-box only protein 15
179279at32523	Complete	HiC_scaffold_3	169024989	169032739	+	775.2	443	https://www.orthodb.org/v10?query=179279at32523	solute carrier family 45 member 3
179457at32523	Complete	HiC_scaffold_2	299785730	299803867	-	649.1	340	https://www.orthodb.org/v10?query=179457at32523	Solute carrier family 25 member 46
179598at32523	Complete	HiC_scaffold_12	10209374	10210369	-	465.3	271	https://www.orthodb.org/v10?query=179598at32523	cysteinyl leukotriene receptor 1
179601at32523	Complete	HiC_scaffold_7	9360817	9364213	+	345.0	256	https://www.orthodb.org/v10?query=179601at32523	WD repeat domain 54
179678at32523	Complete	HiC_scaffold_5	134886562	134984275	-	412.6	258	https://www.orthodb.org/v10?query=179678at32523	decaprenyl-diphosphate synthase subunit 1
179750at32523	Complete	HiC_scaffold_5	175223181	175229464	+	361.6	231	https://www.orthodb.org/v10?query=179750at32523	RNA-binding protein 48
179820at32523	Complete	HiC_scaffold_3	215821100	215841746	+	813.7	461	https://www.orthodb.org/v10?query=179820at32523	Cell division cycle 7
179841at32523	Complete	HiC_scaffold_11	1263245	1292947	-	846.9	707	https://www.orthodb.org/v10?query=179841at32523	Zinc finger CCCH-type containing 18
179871at32523	Complete	HiC_scaffold_1	250768014	250769003	-	669.2	302	https://www.orthodb.org/v10?query=179871at32523	beta-1,3-galactosyltransferase 1
179971at32523	Complete	HiC_scaffold_8	20624182	20625297	-	689.3	315	https://www.orthodb.org/v10?query=179971at32523	Potassium voltage-gated channel subfamily J member 1
180133at32523	Complete	HiC_scaffold_3	163642543	163677713	+	288.7	211	https://www.orthodb.org/v10?query=180133at32523	protein FAM212B
180229at32523	Complete	HiC_scaffold_1	5604732	5643483	+	484.2	292	https://www.orthodb.org/v10?query=180229at32523	DNA repair protein RAD51 homolog 3
180271at32523	Complete	HiC_scaffold_1	309113017	309246475	-	585.5	342	https://www.orthodb.org/v10?query=180271at32523	chitinase domain-containing protein 1
180304at32523	Complete	HiC_scaffold_3	178440894	178451590	+	458.9	345	https://www.orthodb.org/v10?query=180304at32523	sphingomyelin phosphodiesterase 2
180354at32523	Complete	HiC_scaffold_1	307354045	307380796	-	741.4	397	https://www.orthodb.org/v10?query=180354at32523	deformed epidermal autoregulatory factor 1 homolog
180359at32523	Complete	HiC_scaffold_7	73559103	73605823	-	604.0	396	https://www.orthodb.org/v10?query=180359at32523	mitochondria-eating protein
180371at32523	Complete	HiC_scaffold_4	2736839	2764574	-	569.6	433	https://www.orthodb.org/v10?query=180371at32523	optineurin isoform X1
180491at32523	Complete	HiC_scaffold_1	406264804	406347744	+	971.1	473	https://www.orthodb.org/v10?query=180491at32523	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit
180493at32523	Complete	HiC_scaffold_2	277279640	277301988	+	640.2	326	https://www.orthodb.org/v10?query=180493at32523	phosphoserine aminotransferase
180533at32523	Complete	HiC_scaffold_6	16040577	16059104	+	503.7	270	https://www.orthodb.org/v10?query=180533at32523	ceroid-lipofuscinosis neuronal protein 5
180550at32523	Complete	HiC_scaffold_4	105445959	105464891	-	659.4	360	https://www.orthodb.org/v10?query=180550at32523	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase
180579at32523	Complete	HiC_scaffold_8	11443762	11467644	-	471.8	383	https://www.orthodb.org/v10?query=180579at32523	R3H and coiled-coil domain-containing protein 1
180769at32523	Complete	HiC_scaffold_14	1150484	1158714	-	624.9	324	https://www.orthodb.org/v10?query=180769at32523	RNA demethylase ALKBH5
180794at32523	Complete	HiC_scaffold_1	62729938	62826356	+	605.5	340	https://www.orthodb.org/v10?query=180794at32523	Transforming growth factor beta 2
180829at32523	Complete	HiC_scaffold_4	73035804	73079138	+	616.1	352	https://www.orthodb.org/v10?query=180829at32523	acylglycerol kinase, mitochondrial
181088at32523	Complete	HiC_scaffold_17	3015662	3059377	-	684.6	412	https://www.orthodb.org/v10?query=181088at32523	Annexin
181104at32523	Complete	HiC_scaffold_11	498442	511801	+	397.3	314	https://www.orthodb.org/v10?query=181104at32523	telomeric repeat-binding factor 2
181110at32523	Complete	HiC_scaffold_6	56509269	56631843	+	535.5	444	https://www.orthodb.org/v10?query=181110at32523	ralBP1-associated Eps domain-containing protein 2
181153at32523	Complete	HiC_scaffold_6	101130256	101149837	-	386.4	268	https://www.orthodb.org/v10?query=181153at32523	putative methyltransferase NSUN3
181245at32523	Complete	HiC_scaffold_7	18062063	18076582	+	378.4	258	https://www.orthodb.org/v10?query=181245at32523	Nudix hydrolase 9
181336at32523	Complete	HiC_scaffold_11	19425025	19426266	-	553.7	316	https://www.orthodb.org/v10?query=181336at32523	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
181361at32523	Complete	HiC_scaffold_6	74547878	74562195	+	480.9	320	https://www.orthodb.org/v10?query=181361at32523	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4
181423at32523	Complete	HiC_scaffold_4	14544692	14551331	-	986.7	580	https://www.orthodb.org/v10?query=181423at32523	Zinc finger protein 800
181454at32523	Complete	HiC_scaffold_3	212433966	212505019	+	599.1	272	https://www.orthodb.org/v10?query=181454at32523	heparan sulfate 2-O-sulfotransferase 1 isoform X1
181546at32523	Complete	HiC_scaffold_4	184750933	184765240	+	420.5	255	https://www.orthodb.org/v10?query=181546at32523	cyclin-J
181620at32523	Complete	HiC_scaffold_5	147258987	147285653	-	442.1	263	https://www.orthodb.org/v10?query=181620at32523	Oxidoreductase NAD binding domain containing 1
181679at32523	Complete	HiC_scaffold_8	888991	899473	+	450.1	269	https://www.orthodb.org/v10?query=181679at32523	DNA polymerase beta
181736at32523	Complete	HiC_scaffold_6	27242613	27261169	-	443.0	299	https://www.orthodb.org/v10?query=181736at32523	TDP-glucose 4,6-dehydratase
181765at32523	Complete	HiC_scaffold_3	157514513	157521137	-	469.8	293	https://www.orthodb.org/v10?query=181765at32523	E74 like ETS transcription factor 3
181827at32523	Complete	HiC_scaffold_5	71980307	71993778	+	432.1	320	https://www.orthodb.org/v10?query=181827at32523	phakinin
181890at32523	Complete	HiC_scaffold_11	725564	733037	-	674.2	405	https://www.orthodb.org/v10?query=181890at32523	zinc finger protein 276
181904at32523	Duplicated	HiC_scaffold_2	29616329	29617906	+	457.1	856	https://www.orthodb.org/v10?query=181904at32523	Wilms tumor protein
181904at32523	Duplicated	HiC_scaffold_2	30703548	30705419	+	400.8	683	https://www.orthodb.org/v10?query=181904at32523	Wilms tumor protein
181908at32523	Complete	HiC_scaffold_7	12824848	12830139	-	495.9	232	https://www.orthodb.org/v10?query=181908at32523	Progestin and adipoQ receptor family member 3
181929at32523	Complete	HiC_scaffold_4	51454558	51460953	+	511.8	279	https://www.orthodb.org/v10?query=181929at32523	uncharacterized protein C12orf29 homolog
181994at32523	Complete	HiC_scaffold_4	149276556	149295067	+	591.5	279	https://www.orthodb.org/v10?query=181994at32523	dnaJ homolog subfamily B member 11
182033at32523	Complete	HiC_scaffold_2	180806161	180879833	-	604.6	294	https://www.orthodb.org/v10?query=182033at32523	proliferation-associated protein 2G4
182087at32523	Complete	HiC_scaffold_10	19663591	19677410	+	661.5	406	https://www.orthodb.org/v10?query=182087at32523	ectonucleoside triphosphate diphosphohydrolase 2
182186at32523	Complete	HiC_scaffold_14	6173376	6178946	+	600.2	449	https://www.orthodb.org/v10?query=182186at32523	ERI1 exoribonuclease 2
182203at32523	Complete	HiC_scaffold_6	1435692	1451644	-	566.7	286	https://www.orthodb.org/v10?query=182203at32523	macrophage erythroblast attacher isoform X1
182210at32523	Complete	HiC_scaffold_2	319670847	319692017	-	734.3	569	https://www.orthodb.org/v10?query=182210at32523	Family with sequence similarity 169 member A
182273at32523	Complete	HiC_scaffold_2	93560772	93618028	-	522.1	379	https://www.orthodb.org/v10?query=182273at32523	asporin
182302at32523	Complete	HiC_scaffold_10	2281470	2320382	-	523.3	284	https://www.orthodb.org/v10?query=182302at32523	signal peptide peptidase-like 3
182304at32523	Complete	HiC_scaffold_2	249306710	249307960	+	537.8	325	https://www.orthodb.org/v10?query=182304at32523	transmembrane protein 246
182378at32523	Complete	HiC_scaffold_5	161786568	161839863	-	730.0	401	https://www.orthodb.org/v10?query=182378at32523	glucocorticoid-induced transcript 1 protein
182485at32523	Complete	HiC_scaffold_7	30975919	30997776	+	442.3	242	https://www.orthodb.org/v10?query=182485at32523	visual pigment-like receptor peropsin
182497at32523	Complete	HiC_scaffold_6	36551740	36580891	-	507.5	280	https://www.orthodb.org/v10?query=182497at32523	growth hormone-regulated TBC protein 1
182531at32523	Complete	HiC_scaffold_3	169509327	169529215	+	581.1	300	https://www.orthodb.org/v10?query=182531at32523	kelch domain-containing protein 8A
182549at32523	Complete	HiC_scaffold_9	17881508	17894325	-	671.7	296	https://www.orthodb.org/v10?query=182549at32523	Small nuclear ribonucleoprotein U5 subunit 40
182590at32523	Complete	HiC_scaffold_4	164053111	164298817	+	950.6	512	https://www.orthodb.org/v10?query=182590at32523	transcription factor 7-like 2
182600at32523	Complete	HiC_scaffold_3	90036892	90048247	-	587.0	347	https://www.orthodb.org/v10?query=182600at32523	sister chromatid cohesion protein DCC1
182643at32523	Complete	HiC_scaffold_14	10181617	10221054	+	588.7	357	https://www.orthodb.org/v10?query=182643at32523	clusterin-associated protein 1
182677at32523	Complete	HiC_scaffold_2	162502950	162513563	-	351.2	320	https://www.orthodb.org/v10?query=182677at32523	tRNA-splicing endonuclease subunit Sen54
182710at32523	Complete	HiC_scaffold_1	149405729	149450082	+	492.3	243	https://www.orthodb.org/v10?query=182710at32523	elongation of very long chain fatty acids protein 4
182907at32523	Complete	HiC_scaffold_13	18263058	18271780	-	518.0	274	https://www.orthodb.org/v10?query=182907at32523	retinaldehyde-binding protein 1
183052at32523	Complete	HiC_scaffold_2	322346475	322365088	-	609.4	288	https://www.orthodb.org/v10?query=183052at32523	cyclin-dependent kinase 7
183201at32523	Complete	HiC_scaffold_3	74427655	74455504	+	671.1	398	https://www.orthodb.org/v10?query=183201at32523	receptor-interacting serine/threonine-protein kinase 2
183205at32523	Complete	HiC_scaffold_2	160248329	160323739	+	460.9	336	https://www.orthodb.org/v10?query=183205at32523	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1
183328at32523	Complete	HiC_scaffold_1	213658016	213659107	-	553.4	310	https://www.orthodb.org/v10?query=183328at32523	atypical chemokine receptor 3
183382at32523	Complete	HiC_scaffold_6	27263065	27278089	+	724.5	377	https://www.orthodb.org/v10?query=183382at32523	integral membrane protein GPR180
183479at32523	Missing
183577at32523	Complete	HiC_scaffold_4	158177340	158193505	-	383.6	306	https://www.orthodb.org/v10?query=183577at32523	CST complex subunit STN1
183602at32523	Complete	HiC_scaffold_3	117676160	117677098	+	401.8	250	https://www.orthodb.org/v10?query=183602at32523	Fibronectin type III domain containing 11
183646at32523	Complete	HiC_scaffold_4	30347378	30373963	-	642.4	335	https://www.orthodb.org/v10?query=183646at32523	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D
