accession,idtype,id
Q6GNR9,Gene_Name,ddost
B1H3C9,Gene_Name,ddost
B0BLS0,Gene_Name,Ost4
Q5ZJR3,Gene_Name,OSTC
B0K025,Gene_Name,Ostc
Q8MJ50,Gene_Name,OSTF1
Q6P686,Gene_Name,Ostf1
Q9ESF1,Gene_Name,Otof
Q9ERC5,Gene_Name,Otof
O09113,Gene_Name,Otp
Q96FW1,Gene_Name,OTUB1
B2RYG6,Gene_Name,Otub1
Q5F3A6,Gene_Name,YOD1
P80206,Gene_Name,Otx2
Q28EM7,Gene_Name,otx5
O43614,Gene_Name,HCRTR2
O95747,Gene_Name,OXSR1
Q863I2,Gene_Name,OXSR1
Q5R495,Gene_Name,OXSR1
P49654,Gene_Name,P2rx3
Q5E9G1,Gene_Name,PPP2R3C
P34996,Gene_Name,P2RY1
O93361,Gene_Name,P2RY3
P79745,Gene_Name,pou3f3b
Q6JHU8,Gene_Name,P3H1
O00750,Gene_Name,PIK3C2B
Q9BTU6,Gene_Name,PI4K2A
Q5ZIK0,Gene_Name,PI4K2B
Q8TCG2,Gene_Name,PI4K2B
Q92569,Gene_Name,PIK3R3
Q922W5,Gene_Name,Pycr1
Q17QJ7,Gene_Name,PYCR2
O43422,Gene_Name,THAP12
Q6P2K6,Gene_Name,Ppp4r3a
Q5MIZ7,Gene_Name,PPP4R3B
P16924,Gene_Name,P4HA1
Q5ZLK5,Gene_Name,P4HA2
Q0VCQ8,Gene_Name,TP53I11
Q4QQM4,Gene_Name,Trp53i11
Q5R4M8,Gene_Name,ALDH18A1
Q5R685,Gene_Name,PIK3R1
O00459,Gene_Name,PIK3R2
Q9H3D4,Gene_Name,TP63
O88898,Gene_Name,Tp63
Q8WXI9,Gene_Name,GATAD2B
O15350,Gene_Name,TP73
O35264,Gene_Name,Pafah1b2
Q29460,Gene_Name,PAFAH1B3
P49147,Gene_Name,PLA2G4A
Q9UQ80,Gene_Name,PA2G4
P29341,Gene_Name,Pabpc1
Q9EPH8,Gene_Name,Pabpc1
Q13310,Gene_Name,PABPC4
Q5R411,Gene_Name,Pacsin1
Q9WVE8,Gene_Name,Pacsin2
Q9QY17,Gene_Name,Pacsin2
A5PK71,Gene_Name,PACRG
Q9DAK2,Gene_Name,Pacrg
Q29627,Gene_Name,ADCYAP1R1
P41586,Gene_Name,ADCYAP1R1
Q6VY07,Gene_Name,PACS1
O88588,Gene_Name,Pacs1
Q9D9N8,Gene_Name,Pradc1
Q2KJ14,Gene_Name,PAF1
Q8N7H5,Gene_Name,PAF1
Q5RAX0,Gene_Name,PAF1
Q8VE62,Gene_Name,Paip1
Q5ZJS6,Gene_Name,PAIP2
Q08E52,Gene_Name,PAK1
Q13153,Gene_Name,PAK1
Q29502,Gene_Name,PAK2
Q64303,Gene_Name,Pak2
Q7YQL3,Gene_Name,PAK3
Q62829,Gene_Name,Pak3
O96013,Gene_Name,PAK4
Q9ULR5,Gene_Name,PAIP2B
D4A280,Gene_Name,Pak5
Q8N3R9,Gene_Name,PALS1
Q5RDQ2,Gene_Name,PALS1
Q9NZW5,Gene_Name,PALS2
Q5F450,Gene_Name,PAN2
Q58A45,Gene_Name,PAN3
Q640Q5,Gene_Name,Pan3
A1L1C7,Gene_Name,pan3
Q8K4K6,Gene_Name,Pank1
Q7M753,Gene_Name,Pank2
Q08DA5,Gene_Name,PANK3
Q4R4U1,Gene_Name,PANK4
Q91VH1,Gene_Name,Adipor1
Q86V24,Gene_Name,ADIPOR2
Q6TCH7,Gene_Name,PAQR3
Q6TCG8,Gene_Name,Paqr3
O43252,Gene_Name,PAPSS1
O95340,Gene_Name,PAPSS2
Q8TEZ7,Gene_Name,PAQR8
Q6ZVX9,Gene_Name,PAQR9
Q8R189,Gene_Name,Mmd2
Q9CQY7,Gene_Name,Mmd
Q719N3,Gene_Name,Mmd
Q61183,Gene_Name,Papola
Q9BWT3,Gene_Name,PAPOLG
Q68ED3,Gene_Name,Tent4b
Q9BYG5,Gene_Name,PARD6B
Q9JK84,Gene_Name,Pard6g
Q8TEW0,Gene_Name,PARD3
O95453,Gene_Name,PARN
P26446,Gene_Name,PARP1
Q8UW59,Gene_Name,PARK7
Q99497,Gene_Name,PARK7
Q5RDU4,Gene_Name,PARP6
Q8N3A8,Gene_Name,PARP8
Q9NVD7,Gene_Name,PARVA
Q9HBI1,Gene_Name,PARVB
Q2NL67,Gene_Name,PARP6
Q02650,Gene_Name,Pax5
Q9YH95,Gene_Name,pax5
P63015,Gene_Name,Pax6
P23759,Gene_Name,PAX7
Q02962,Gene_Name,PAX2
P23760,Gene_Name,PAX3
Q5NBY9,Gene_Name,Patz1
Q2VL58,Gene_Name,PAX9
Q2VL56,Gene_Name,PAX9
P58501,Gene_Name,Paxbp1
A0JNA8,Gene_Name,PAXIP1
Q90WJ3,Gene_Name,paxip1
P49024,Gene_Name,PXN
Q90941,Gene_Name,PBRM1
Q86U86,Gene_Name,PBRM1
P41778,Gene_Name,Pbx1
B4F6V6,Gene_Name,pbx1
B3DM47,Gene_Name,pbx2
P40426,Gene_Name,PBX3
O35317,Gene_Name,Pbx3
Q61990,Gene_Name,Pcbp2
P57721,Gene_Name,PCBP3
P57722,Gene_Name,Pcbp3
Q0VCU0,Gene_Name,PCBP4
P57723,Gene_Name,PCBP4
P57724,Gene_Name,Pcbp4
P05165,Gene_Name,PCCA
O14917,Gene_Name,PCDH17
A7MB46,Gene_Name,PCDH18
Q8TAB3,Gene_Name,PCDH19
Q80TF3,Gene_Name,Pcdh19
Q2TBR0,Gene_Name,PCCB
P05166,Gene_Name,PCCB
Q9P2E7,Gene_Name,PCDH10
Q0ZM14,Gene_Name,Pcdh15
Q3UK78,Gene_Name,Pcgf5
E1C6Q1,Gene_Name,TRIP13
Q9UN70,Gene_Name,PCDHGC3
Q5DRA2,Gene_Name,PCDHGC5
Q08174,Gene_Name,PCDH1
O60245,Gene_Name,PCDH7
Q9HC56,Gene_Name,PCDH9
P35227,Gene_Name,PCGF2
Q3KNV8,Gene_Name,PCGF3
Q8BTQ0,Gene_Name,PcgF3
A0JN86,Gene_Name,PCGF5
Q5JVF3,Gene_Name,PCID2
P05153,Gene_Name,PCK1
Q7Z2X4,Gene_Name,PID1
Q5ZMR3,Gene_Name,PCMTD1
Q9DEA3,Gene_Name,PCNA
Q9DDF1,Gene_Name,PCNA
Q5R7K4,Gene_Name,PCMTD2
Q8WW12,Gene_Name,PCNP
Q7TP40,Gene_Name,Pcnp
P48539,Gene_Name,PCP4
P63055,Gene_Name,Pcp4
Q9UKZ9,Gene_Name,PCOLCE2
Q63415,Gene_Name,Pcsk6
P49585,Gene_Name,PCYT1A
Q811Q9,Gene_Name,Pcyt1b
Q9QZC4,Gene_Name,Pcyt1b
Q5EA75,Gene_Name,PCYT2
Q99447,Gene_Name,PCYT2
Q96RV3,Gene_Name,PCNX1
Q98TX3,Gene_Name,PDCD4
P56812,Gene_Name,Pdcd5
Q9Y233,Gene_Name,PDE10A
Q9QYJ6,Gene_Name,Pde10a
P0C1Q2,Gene_Name,Pde11a
Q07343,Gene_Name,PDE4B
P14646,Gene_Name,Pde4b
Q08493,Gene_Name,PDE4C
Q08499,Gene_Name,PDE4D
Q8WUM4,Gene_Name,PDCD6IP
Q9WU78,Gene_Name,Pdcd6ip
Q9QZA2,Gene_Name,Pdcd6ip
P12815,Gene_Name,Pdcd6
Q0VCW8,Gene_Name,PDCL3
Q8BVF2,Gene_Name,Pdcl3
Q5RB77,Gene_Name,PDCL3
Q01063,Gene_Name,Pde4d
P14270,Gene_Name,Pde4d
Q28156,Gene_Name,PDE5A
P14100,Gene_Name,PDE1A
Q64395,Gene_Name,PDE1B1
Q64338,Gene_Name,Pde1c
Q63421,Gene_Name,Pde1c
P14099,Gene_Name,PDE2A
P27815,Gene_Name,PDE4A
Q9BUL8,Gene_Name,PDCD10
Q8VE70,Gene_Name,Pdcd10
O95263,Gene_Name,PDE8B
O70628,Gene_Name,Pde9a
Q8QZV1,Gene_Name,Pde9a
P33726,Gene_Name,PDE6B
P52731,Gene_Name,PDE6C
Q95142,Gene_Name,PDE6D
O43924,Gene_Name,PDE6D
Q13946,Gene_Name,PDE7A
O08593,Gene_Name,Pde7a
Q9NP56,Gene_Name,PDE7B
O60658,Gene_Name,PDE8A
A8WCC4,Gene_Name,PDGFC
Q29RV1,Gene_Name,PDIA4
Q15084,Gene_Name,PDIA6
Q63081,Gene_Name,Pdia6
Q9Y2S7,Gene_Name,POLDIP2
Q91VA6,Gene_Name,Poldip2
Q8QZR7,Gene_Name,Pdik1l
Q15118,Gene_Name,PDK1
Q6QGC0,Gene_Name,PDLIM3
Q96HC4,Gene_Name,PDLIM5
Q679P3,Gene_Name,PDLIM7
P09103,Gene_Name,P4hb
Q5R5B6,Gene_Name,P4HB
P04785,Gene_Name,P4hb
Q8JG64,Gene_Name,PDIA3
Q9JK42,Gene_Name,Pdk2
Q64536,Gene_Name,Pdk2
Q922H2,Gene_Name,Pdk3
Q8AVU0,Gene_Name,ppdpf-a
O55173,Gene_Name,Pdpk1
Q8NCN5,Gene_Name,PDPR
Q9P0J1,Gene_Name,PDP1
Q5F3V3,Gene_Name,PDS5A
Q5F3U9,Gene_Name,PDS5B
Q4VA53,Gene_Name,Pds5b
Q0II59,Gene_Name,PDXK
Q8K183,Gene_Name,Pdxk
Q5EBL8,Gene_Name,PDZD11
Q5U318,Gene_Name,Pea15
Q13951,Gene_Name,CBFB
Q08024,Gene_Name,Cbfb
Q6QI68,Gene_Name,Psenen
Q96FA3,Gene_Name,PELI1
Q9HAT8,Gene_Name,PELI2
Q5ZK01,Gene_Name,PELO
Q91642,Gene_Name,aad-a
Q8NDH3,Gene_Name,NPEPL1
Q6NSR8,Gene_Name,Npepl1
Q5R7G6,Gene_Name,NPEPL1
P97865,Gene_Name,Pex7
Q96BD5,Gene_Name,PHF21A
Q60HE1,Gene_Name,PEX3
Q9QXY9,Gene_Name,Pex3
Q9JJK4,Gene_Name,Pex3
Q8IYB4,Gene_Name,PEX5L
Q5ZMQ9,Gene_Name,PEX5
Q9CWM4,Gene_Name,Pfdn1
Q5RAM7,Gene_Name,PFDN1
Q9UHV9,Gene_Name,PFDN2
P61759,Gene_Name,Vbp1
Q5RCG9,Gene_Name,VBP1
P43088,Gene_Name,PTGFR
Q9NQP4,Gene_Name,PFDN4
Q99471,Gene_Name,PFDN5
Q9WU28,Gene_Name,Pfdn5
P30835,Gene_Name,Pfkl
Q0IIG5,Gene_Name,PFKM
Q01813,Gene_Name,PFKP
Q9BZM1,Gene_Name,PLA2G12A
Q9EPR2,Gene_Name,Pla2g12a
Q5ZLN1,Gene_Name,PGAM1
P15259,Gene_Name,PGAM2
Q562B5,Gene_Name,Pgam5
Q9PUF6,Gene_Name,PDGFRA
P27607,Gene_Name,PTGS2
P51903,Gene_Name,PGK
P36871,Gene_Name,PGM1
Q4R5E4,Gene_Name,PGM1
Q8CAA7,Gene_Name,Pgm2l1
Q96G03,Gene_Name,PGM2
Q15124,Gene_Name,PGM5
Q9NXJ5,Gene_Name,PGPEP1
O15173,Gene_Name,PGRMC2
P21810,Gene_Name,BGN
Q9DE68,Gene_Name,DCN
Q5EAD5,Gene_Name,PGGT1B
P04176,Gene_Name,Pah
P53611,Gene_Name,RABGGTB
Q9BSU1,Gene_Name,PHAF1
O08654,Gene_Name,Phaf1
Q801X6,Gene_Name,PHACTR1
Q9C0D0,Gene_Name,PHACTR1
P84173,Gene_Name,PHB1
Q2HJ97,Gene_Name,PHB2
Q5XIH7,Gene_Name,Phb2
Q96FC7,Gene_Name,PHYHIPL
P70669,Gene_Name,Phex
Q8WUB8,Gene_Name,PHF10
O94880,Gene_Name,PHF14
Q8VDD9,Gene_Name,Phip
P83871,Gene_Name,Phf5a
Q9D4J7,Gene_Name,Phf6
Q9QYW3,Gene_Name,Mob4
O73930,Gene_Name,PCBD1
Q9DG45,Gene_Name,PCBD2
P70182,Gene_Name,Pip5k1a
D3ZSI8,Gene_Name,Pip5k1a
Q5ZJ58,Gene_Name,PIP5K1B
O60331,Gene_Name,PIP5K1C
O70161,Gene_Name,Pip5k1c
Q5I6B8,Gene_Name,Pip5k1c
Q98ST6,Gene_Name,PI15
Q5ZKN3,Gene_Name,PHTF2
E9Q3L2,Gene_Name,Pi4ka
Q9UBF8,Gene_Name,PI4KB
B3EX61,Gene_Name,PI4KB
A4QPH2,Gene_Name,PI4KAP2
O75925,Gene_Name,PIAS1
O88907,Gene_Name,Pias1
O75928,Gene_Name,PIAS2
Q9JM05,Gene_Name,Pias4
Q13492,Gene_Name,PICALM
Q99570,Gene_Name,PIK3R4
Q5F356,Gene_Name,PIP4K2A
P78356,Gene_Name,PIP4K2B
Q568Z9,Gene_Name,Phyhip
P37287,Gene_Name,PIGA
Q7M6Y3,Gene_Name,Picalm
Q9EP80,Gene_Name,Pick1
Q8BXQ2,Gene_Name,Pigt
Q8CHJ1,Gene_Name,Pigu
Q3MUY2,Gene_Name,PIGY
Q3ZBX1,Gene_Name,PIGC
Q92535,Gene_Name,PIGC
P26794,Gene_Name,Pim1
Q9PU85,Gene_Name,PIM3
Q95LJ0,Gene_Name,PIM1
Q5F3N1,Gene_Name,PCMT1
Q5BIN5,Gene_Name,PIN1
Q9Y237,Gene_Name,PIN4
Q91WE2,Gene_Name,Psme3ip1
Q00169,Gene_Name,PITPNA
P48739,Gene_Name,PITPNB
Q5R6F0,Gene_Name,PITPNB
P53812,Gene_Name,Pitpnb
A2A3N6,Gene_Name,PIPSL
Q58DH2,Gene_Name,PISD
P28069,Gene_Name,POU1F1
Q9UKF7,Gene_Name,PITPNC1
Q9GZP4,Gene_Name,PITHD1
P56673,Gene_Name,PITX1
Q6PF93,Gene_Name,Pik3c3
P32871,Gene_Name,PIK3CA
P42338,Gene_Name,PIK3CB
O93385,Gene_Name,PITX2
Q99697,Gene_Name,PITX2
Q9I8K3,Gene_Name,pitx3
Q8BTI9,Gene_Name,Pik3cb
P48736,Gene_Name,PIK3CG
Q9JHG7,Gene_Name,Pik3cg
O02697,Gene_Name,PIK3CG
Q9JMB7,Gene_Name,Piwil1
Q9ULU4,Gene_Name,ZMYND8
Q4GZT3,Gene_Name,PKD2
Q9HB20,Gene_Name,PLEKHA3
Q9ERS4,Gene_Name,Plekha3
Q9HAU0,Gene_Name,PLEKHA5
Q9H8W4,Gene_Name,PLEKHF2
Q9ULL1,Gene_Name,PLEKHG1
Q5ZLT5,Gene_Name,PLEKHJ1
Q8BWW9,Gene_Name,Pkn2
Q99569,Gene_Name,PKP4
P55347,Gene_Name,PKNOX1
O70477,Gene_Name,Pknox1
Q8BG99,Gene_Name,Pknox2
Q8NFJ6,Gene_Name,PROKR2
Q58NQ5,Gene_Name,PLAG1
Q6P0K8,Gene_Name,Jup
P10894,Gene_Name,PLCB1
Q07722,Gene_Name,PLCB4
Q15147,Gene_Name,PLCB4
Q9NRZ7,Gene_Name,AGPAT3
P08487,Gene_Name,PLCG1
P19174,Gene_Name,PLCG1
P10686,Gene_Name,Plcg1
P16885,Gene_Name,PLCG2
Q4KWH8,Gene_Name,PLCH1
Q4KWH5,Gene_Name,Plch1
A2AP18,Gene_Name,Plch2
Q15111,Gene_Name,PLCL1
Q3USB7,Gene_Name,Plcl1
Q9UPR0,Gene_Name,PLCL2
A6QNU9,Gene_Name,PLCXD3
Q63HM9,Gene_Name,PLCXD3
Q6GM21,Gene_Name,prelid3a
Q9Y3B1,Gene_Name,PRELID3B
A6NEE1,Gene_Name,PLEKHD1
Q6UW63,Gene_Name,POGLUT2
Q9R012,Gene_Name,Plk2
P24802,Gene_Name,PLOD1
Q3TRM4,Gene_Name,Pnpla6
Q9Z2Y8,Gene_Name,Plpbp
O14495,Gene_Name,PLPP3
Q5VZY2,Gene_Name,PLPP4
Q8TBJ4,Gene_Name,PLPPR1
Q7Z2D5,Gene_Name,PLPPR4
Q32ZL2,Gene_Name,PLPPR5
Q2KID6,Gene_Name,PLRG1
O43660,Gene_Name,PLRG1
Q9WUC8,Gene_Name,Plrg1
P19179,Gene_Name,PLS1
O88818,Gene_Name,PLS3
P13797,Gene_Name,PLS3
Q99K51,Gene_Name,Pls3
Q9UIW2,Gene_Name,PLXNA1
O75051,Gene_Name,PLXNA2
D3ZPX4,Gene_Name,Plxna3
O43808,Gene_Name,SLC25A17
Q4R6L7,Gene_Name,BPGM
P07952,Gene_Name,BPGM
Q5XIN7,Gene_Name,Pomgnt1
Q5NDE8,Gene_Name,POMGNT2
Q969W9,Gene_Name,PMEPA1
D2KUZ7,Gene_Name,pmepa1
O35621,Gene_Name,Pmm1
Q60HD6,Gene_Name,PMM2
P25094,Gene_Name,Pmp22
Q5F414,Gene_Name,PNO1
Q6DDB9,Gene_Name,pno1
Q29076,Gene_Name,POU2F1
Q812B1,Gene_Name,Pou3f4
P55968,Gene_Name,POU4F1
Q01851,Gene_Name,POU4F1
P17208,Gene_Name,Pou4f1
P20266,Gene_Name,Pou4f1
Q12837,Gene_Name,POU4F2
Q63955,Gene_Name,Pou4f3
P78424,Gene_Name,POU6F2
Q8BJI4,Gene_Name,Pou6f2
Q2TBP4,Gene_Name,POC1A
Q9DG23,Gene_Name,BVES
Q9DG25,Gene_Name,POPDC3
P12982,Gene_Name,Pp1-87B
Q8MIK9,Gene_Name,PPP1R14B
Q8K3F3,Gene_Name,Ppp1r14b
P62142,Gene_Name,Ppp1cb
P62138,Gene_Name,Ppp1ca
Q5HZV9,Gene_Name,Ppp1r7
Q28147,Gene_Name,PPP1R8
Q8R3G1,Gene_Name,Ppp1r8
P48463,Gene_Name,PPP2CA
P67777,Gene_Name,PPP2CA
P63329,Gene_Name,Ppp3ca
P48454,Gene_Name,PPP3CC
Q0P594,Gene_Name,PPP2CB
Q6NUP7,Gene_Name,PPP4R4
Q5F471,Gene_Name,PPP6R3
Q03181,Gene_Name,PPARD
Q4U3Q4,Gene_Name,PPARG
O18924,Gene_Name,PPARG
Q5R6K8,Gene_Name,PPP4C
Q3TWL2,Gene_Name,Pip4p1
Q3SZ48,Gene_Name,PIP4P2
P11064,Gene_Name,ACP1
Q5ZKG5,Gene_Name,ACP1
Q07869,Gene_Name,PPARA
P09487,Gene_Name,ALPL
P48147,Gene_Name,PREP
P23687,Gene_Name,PREP
Q0ZQK6,Gene_Name,PPIA
Q9UNP9,Gene_Name,PPIE
P30404,Gene_Name,PPIF
P29117,Gene_Name,Ppif
Q6NVU2,Gene_Name,ppp1cc
O43447,Gene_Name,PPIH
P24367,Gene_Name,PPIB
P23284,Gene_Name,PPIB
Q9D868,Gene_Name,Ppih
Q9D0W5,Gene_Name,Ppil1
Q13356,Gene_Name,PPIL2
P26882,Gene_Name,PPID
A4FV72,Gene_Name,PPIE
A4IFH6,Gene_Name,PLN
P26677,Gene_Name,PLN
Q9H2H8,Gene_Name,PPIL3
Q812D3,Gene_Name,Ppil3
O62829,Gene_Name,PPM1A
O75688,Gene_Name,PPM1B
Q9ULR3,Gene_Name,PPM1H
Q5M821,Gene_Name,Ppm1h
Q8N3J5,Gene_Name,PPM1K
Q5SGD2,Gene_Name,PPM1L
Q58DN4,Gene_Name,PPME1
Q9Y570,Gene_Name,PPME1
Q8BVQ5,Gene_Name,Ppme1
P53041,Gene_Name,PPP5C
O00743,Gene_Name,PPP6C
Q8BKK4,Gene_Name,Ppp1r1c
Q6ZMI0,Gene_Name,PPP1R21
Q8NI37,Gene_Name,PPTC7
Q96BP3,Gene_Name,PPWD1
Q9R1C7,Gene_Name,Prpf40a
Q5RDD2,Gene_Name,PRPF38A
Q5VTL8,Gene_Name,PRPF38B
Q9NQV6,Gene_Name,PRDM10
Q3UTQ7,Gene_Name,Prdm10
A2AJ77,Gene_Name,Prdm12
P20108,Gene_Name,Prdx3
O08807,Gene_Name,Prdx4
P0CB50,Gene_Name,PRDX1
Q6DV14,Gene_Name,PRDX1
Q9NRG1,Gene_Name,PRTFDC1
Q9UKN5,Gene_Name,PRDM4
Q9NQX1,Gene_Name,PRDM5
A6QPM3,Gene_Name,PRDM6
Q70Z35,Gene_Name,PREX2
Q5ZJF4,Gene_Name,PRDX6
Q7Z3G6,Gene_Name,PRICKLE2
P51817,Gene_Name,PRKX
Q90673,Gene_Name,PRELID1
P14676,Gene_Name,PRL
P62963,Gene_Name,Pfn1
Q5R4E2,Gene_Name,PFN2
Q91018,Gene_Name,PROX1
Q92786,Gene_Name,PROX1
Q9JMJ4,Gene_Name,Prpf19
Q8CCF0,Gene_Name,Prpf31
Q86UA1,Gene_Name,PRPF39
Q17R09,Gene_Name,DHX38
O60508,Gene_Name,CDC40
Q9DC48,Gene_Name,Cdc40
Q99633,Gene_Name,PRPF18
Q5RE03,Gene_Name,PRPF18
Q9JKB8,Gene_Name,Prpf18
Q08E38,Gene_Name,PRPF19
Q13523,Gene_Name,PRPF4B
Q3MHE2,Gene_Name,PRPF4
O43172,Gene_Name,PRPF4
Q91YR7,Gene_Name,Prpf6
A1A5S1,Gene_Name,Prpf6
Q6P2Q9,Gene_Name,PRPF8
Q99PV0,Gene_Name,Prpf8
P60892,Gene_Name,Prps1
Q5ZI49,Gene_Name,PRPS2
P09330,Gene_Name,Prps2
Q5ZJ85,Gene_Name,PRPF3
O42281,Gene_Name,PRPH2
P63014,Gene_Name,Prrx1
Q90963,Gene_Name,PRRX2
P62334,Gene_Name,Psmc6
Q1LZE9,Gene_Name,PRSS23
Q1WK23,Gene_Name,PRSS23
Q63569,Gene_Name,Psmc3
Q4R7L3,Gene_Name,PSMC4
Q63570,Gene_Name,Psmc4
P62193,Gene_Name,Psmc1
P46471,Gene_Name,Psmc2
P46472,Gene_Name,psmc2
P62198,Gene_Name,Psmc5
Q5BJR4,Gene_Name,Prune2
P25786,Gene_Name,PSMA1
O70435,Gene_Name,Psma3
P18422,Gene_Name,Psma3
P25787,Gene_Name,PSMA2
P25789,Gene_Name,PSMA4
Q9Z2U1,Gene_Name,Psma5
P60901,Gene_Name,Psma6
Q3ZBG0,Gene_Name,PSMA7
Q9IB83,Gene_Name,psmb1-B
Q2TBX6,Gene_Name,PSMB1
P33672,Gene_Name,PSMB3
Q11011,Gene_Name,Npepps
P49720,Gene_Name,PSMB3
P20618,Gene_Name,PSMB1
P18421,Gene_Name,Psmb1
Q3T108,Gene_Name,PSMB4
Q5R8S2,Gene_Name,PSMB5
P28075,Gene_Name,Psmb5
Q5E9K0,Gene_Name,PSMB2
Q3MHN0,Gene_Name,PSMB6
P28072,Gene_Name,PSMB6
Q60692,Gene_Name,Psmb6
P70195,Gene_Name,Psmb7
A1XQU1,Gene_Name,PSMB7
Q9JHW0,Gene_Name,Psmb7
Q2TBP0,Gene_Name,PSMB7
P40307,Gene_Name,Psmb2
Q2PMQ9,Gene_Name,psbB
O75832,Gene_Name,PSMD10
F1LMZ8,Gene_Name,Psmd11
Q2KJ25,Gene_Name,PSMD12
P84169,Gene_Name,PSMD13
O35593,Gene_Name,Psmd14
Q7ZT47,Gene_Name,gins1
Q9Y248,Gene_Name,GINS2
Q5R5S4,Gene_Name,PSMD1
P56701,Gene_Name,PSMD2
P14685,Gene_Name,Psmd3
Q58DA0,Gene_Name,PSMD4
P55036,Gene_Name,PSMD4
Q15008,Gene_Name,PSMD6
Q3ZBD0,Gene_Name,PSMD7
Q5F418,Gene_Name,PSMD1
P26516,Gene_Name,Psmd7
Q9CX56,Gene_Name,Psmd8
Q5RE15,Gene_Name,PSMD8
Q5F3J5,Gene_Name,PSME3
F1MKX4,Gene_Name,PSME4
Q14997,Gene_Name,PSME4
Q4JIM4,Gene_Name,PSEN1
O12977,Gene_Name,psen2
Q5ZK88,Gene_Name,PSPC1
Q9UKA9,Gene_Name,PTBP2
Q66H20,Gene_Name,Ptbp2
O95758,Gene_Name,PTBP3
Q90693,Gene_Name,PTCH1
Q29099,Gene_Name,PTBP1
P60484,Gene_Name,PTEN
Q96NR3,Gene_Name,PTCHD1
Q6ZW05,Gene_Name,PTCHD4
B9EKX1,Gene_Name,Ptchd4
Q90687,Gene_Name,PTPN11
Q06124,Gene_Name,PTPN11
O13016,Gene_Name,PTPN1
P06454,Gene_Name,PTMA
Q5R790,Gene_Name,PTMA
Q62728,Gene_Name,Ptpn21
P29074,Gene_Name,PTPN4
P81718,Gene_Name,Ptpn6
P63090,Gene_Name,Ptn
A7MBJ4,Gene_Name,PTPRF
P23470,Gene_Name,PTPRG
Q15262,Gene_Name,PTPRK
Q2KJ44,Gene_Name,PTPA
P35822,Gene_Name,Ptprk
P28827,Gene_Name,PTPRM
P28828,Gene_Name,Ptprm
Q16827,Gene_Name,PTPRO
Q15256,Gene_Name,PTPRR
F1NWE3,Gene_Name,PTPRS
Q13332,Gene_Name,PTPRS
P18433,Gene_Name,PTPRA
P23468,Gene_Name,PTPRD
P23469,Gene_Name,PTPRE
O14522,Gene_Name,PTPRT
Q6YI48,Gene_Name,PTPRU
Q03393,Gene_Name,PTS
Q9R1Z7,Gene_Name,Pts
Q9BVG9,Gene_Name,PTDSS2
Q5ZM65,Gene_Name,PTDSS1
P48651,Gene_Name,PTDSS1
Q5PQL5,Gene_Name,Ptdss1
E1BYA3,Gene_Name,PTDSS1
Q561L1,Gene_Name,adss1-a
Q2HJG2,Gene_Name,PUF60
Q9UHX1,Gene_Name,PUF60
Q9WV25,Gene_Name,Puf60
Q2VB19,Gene_Name,PUM1
Q8TB72,Gene_Name,PUM2
Q80U58,Gene_Name,Pum2
E3WDQ9,Gene_Name,pum2
P28173,Gene_Name,PPAT
P21872,Gene_Name,GART
P38024,Gene_Name,AIRC
P21265,Gene_Name,ADSL
P31335,Gene_Name,ATIC
Q5ZJL5,Gene_Name,ADSS2
A5PJR4,Gene_Name,ADSS1
Q9UJV8,Gene_Name,PURG
Q96QR8,Gene_Name,PURB
O35295,Gene_Name,Purb
Q96PZ0,Gene_Name,PUS7
Q92626,Gene_Name,PXDN
Q3UQ28,Gene_Name,Pxdn
Q7Z7A4,Gene_Name,PXK
Q8BX57,Gene_Name,Pxk
Q4KLK8,Gene_Name,Pxdc1
Q6UX71,Gene_Name,PLXDC2
Q9DC11,Gene_Name,Plxdc2
Q6DE92,Gene_Name,plxdc2
P11498,Gene_Name,PC
P09811,Gene_Name,Pygl
P11217,Gene_Name,PYGM
P11216,Gene_Name,PYGB
Q0VCM4,Gene_Name,PYGL
Q9ET01,Gene_Name,Pygl
P27708,Gene_Name,CAD
P08955,Gene_Name,CAD
P50547,Gene_Name,CTPS1
P17812,Gene_Name,CTPS1
Q5F3Z1,Gene_Name,CTPS2
Q9UPQ7,Gene_Name,PDZRN3
Q9YH18,Gene_Name,QKI
A7ISW1,Gene_Name,QPCT
Q90YA8,Gene_Name,QPCT
Q0P5J0,Gene_Name,QRICH1
Q925F3,Gene_Name,Rnf144a
Q3T139,Gene_Name,RNF146B
A0JNC2,Gene_Name,R3HDM2
Q80TM6,Gene_Name,R3hdm2
Q6MZT1,Gene_Name,RGS7BP
Q5ZIT5,Gene_Name,RAB10
Q5R5U1,Gene_Name,RAB10
P35283,Gene_Name,Rab12
P35284,Gene_Name,Rab12
Q5EB77,Gene_Name,Rab18
Q6NYB7,Gene_Name,Rab1A
Q2HJH2,Gene_Name,RAB1B
Q9UL25,Gene_Name,RAB21
P35282,Gene_Name,Rab21
Q9ULC3,Gene_Name,RAB23
Q969Q5,Gene_Name,RAB24
P35290,Gene_Name,Rab24
P46629,Gene_Name,RAB25
Q5KTJ6,Gene_Name,RAB13
Q5R8Z8,Gene_Name,RAB14
Q8K386,Gene_Name,Rab15
P35289,Gene_Name,Rab15
Q5R5H5,Gene_Name,RAB18
Q6GQP4,Gene_Name,Rab31
Q13637,Gene_Name,RAB32
Q9BZG1,Gene_Name,RAB34
Q06AU4,Gene_Name,RAB34
