file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,siteClassModel,p0,w,p,q,proportion_0,omega_0,proportion_1,omega_1,proportion_2,omega_2
OG0007681,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.60886,-1789.512389,17,2.81955,PositiveSelection,,,,,0.66955,0.13209,0.0,1.00000,0.33045,1.36452
OG0005358,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.76628,-3045.456043,15,2.72649,NearlyNeutral,,,,,0.6694,0.03043,0.3306,1.00000,,
OG0005358,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.83825,-3041.406135,17,3.07166,PositiveSelection,,,,,0.68991,0.05472,0.28163,1.00000,0.02846,5.81284
OG0012540,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.78049,-689.308698,15,1.83239,NearlyNeutral,,,,,0.49048,0.00000,0.50952,1.00000,,
OG0012540,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.78589,-689.03457,17,1.99477,PositiveSelection,,,,,0.60001,0.06603,0.0,1.00000,0.39999,1.46050
OG0011035,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.03873,-2669.535455,15,2.01712,NearlyNeutral,,,,,0.73098,0.00000,0.26902,1.00000,,
OG0011035,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.06532,-2664.913455,17,2.17026,PositiveSelection,,,,,0.7886,0.01523,0.0,1.00000,0.2114,1.82462
OG0013779,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.92825,-1383.807312,15,2.26274,NearlyNeutral,,,,,0.6022,0.13119,0.3978,1.00000,,
OG0013779,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,2.86754,-1381.254242,17,2.46278,PositiveSelection,,,,,0.63571,0.17762,0.2829,1.00000,0.08139,7.85260
OG0010022,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.45013,-4755.089376,15,2.74882,NearlyNeutral,,,,,0.78765,0.00000,0.21235,1.00000,,
OG0010022,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.45157,-4754.769178,17,2.76715,PositiveSelection,,,,,0.79028,0.00214,0.20731,1.00000,0.00241,4.98184
OG0005547,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.63131,-2941.989147,15,3.13813,NearlyNeutral,,,,,0.61487,0.06018,0.38513,1.00000,,
OG0005547,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.63707,-2941.478047,17,3.21263,PositiveSelection,,,,,0.68935,0.12029,0.28107,1.00000,0.02958,2.89664
OG0010394,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.05293,-2392.314231,15,4.88911,NearlyNeutral,,,,,0.9082,0.23360,0.0918,1.00000,,
OG0010394,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.05293,-2392.314231,17,4.88911,PositiveSelection,,,,,0.9082,0.23360,0.02008,1.00000,0.07173,1.00000
OG0005783,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.02257,-5413.191517,15,2.4938,NearlyNeutral,,,,,0.76165,0.00021,0.23835,1.00000,,
OG0005783,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,30.23797,-5390.190834,17,2.61566,PositiveSelection,,,,,0.77006,0.00514,0.21198,1.00000,0.01796,998.98559
OG0012624,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.11072,-2237.410301,15,2.39575,NearlyNeutral,,,,,0.47944,0.09982,0.52056,1.00000,,
OG0012624,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.12647,-2235.761909,17,2.49893,PositiveSelection,,,,,0.74903,0.28130,0.0,1.00000,0.25097,1.77524
OG0008526,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.52822,-3727.469127,15,4.78829,NearlyNeutral,,,,,0.73021,0.11768,0.26979,1.00000,,
OG0008526,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.52822,-3727.469127,17,4.78829,PositiveSelection,,,,,0.73021,0.11768,0.00426,1.00000,0.26553,1.00000
OG0012029,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.88068,-2638.4989,15,2.34115,NearlyNeutral,,,,,0.9377,0.03686,0.0623,1.00000,,
OG0012029,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.88068,-2638.4989,17,2.34115,PositiveSelection,,,,,0.9377,0.03686,0.02734,1.00000,0.03495,1.00000
OG0006080,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.76678,-7870.631712,15,3.2993,NearlyNeutral,,,,,0.82291,0.10981,0.17709,1.00000,,
OG0006080,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.76678,-7870.631712,17,3.2993,PositiveSelection,,,,,0.82291,0.10981,0.06363,1.00000,0.11346,1.00000
OG0008341,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.62788,-4595.908878,15,1.86534,NearlyNeutral,,,,,0.68589,0.02563,0.31411,1.00000,,
OG0008341,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.73917,-4572.788943,17,2.15699,PositiveSelection,,,,,0.76053,0.07118,0.0601,1.00000,0.17937,2.57092
OG0012759,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.31373,-400.99457,15,2.5792,NearlyNeutral,,,,,0.99999,0.07935,1e-05,1.00000,,
OG0012759,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.31373,-400.994509,17,2.57919,PositiveSelection,,,,,1.0,0.07935,0.0,1.00000,0.0,1.00000
OG0012550,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.62663,-3080.081725,15,2.18495,NearlyNeutral,,,,,0.7227,0.01197,0.2773,1.00000,,
OG0012550,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.64485,-3077.72533,17,2.34885,PositiveSelection,,,,,0.88351,0.10130,0.0,1.00000,0.11649,2.22145
OG0012596,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.63218,-13577.592618,15,3.7783,NearlyNeutral,,,,,0.67431,0.11097,0.32569,1.00000,,
OG0012596,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.63709,-13575.510757,17,3.8268,PositiveSelection,,,,,0.73335,0.15475,0.24577,1.00000,0.02088,2.96606
OG0007937,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.34541,-4681.43551,15,3.47411,NearlyNeutral,,,,,0.94903,0.02854,0.05097,1.00000,,
OG0007937,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.34589,-4681.376706,17,3.48632,PositiveSelection,,,,,0.95661,0.03237,0.03931,1.00000,0.00408,2.31693
OG0007136,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.54153,-985.403633,15,3.04807,NearlyNeutral,,,,,0.82842,0.19133,0.17158,1.00000,,
OG0007136,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.54545,-985.198568,17,3.06628,PositiveSelection,,,,,0.96602,0.26359,0.0,1.00000,0.03398,2.60928
OG0006001,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.54406,-14636.357452,15,4.48528,NearlyNeutral,,,,,0.80919,0.02259,0.19081,1.00000,,
OG0006001,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.55134,-14632.00335,17,4.52825,PositiveSelection,,,,,0.82606,0.03518,0.17004,1.00000,0.00391,7.49599
OG0007174,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.08814,-12447.57791,15,2.47855,NearlyNeutral,,,,,0.51858,0.01696,0.48142,1.00000,,
OG0007174,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.19964,-12401.535016,17,2.83508,PositiveSelection,,,,,0.50787,0.03705,0.43071,1.00000,0.06143,5.48392
OG0008007,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.68786,-693.60174,15,4.18176,NearlyNeutral,,,,,0.70359,0.04123,0.29641,1.00000,,
OG0008007,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.68786,-693.60174,17,4.18176,PositiveSelection,,,,,0.70359,0.04123,0.11957,1.00000,0.17684,1.00000
OG0011754,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.08755,-3142.325749,15,2.55813,NearlyNeutral,,,,,0.81,0.04018,0.19,1.00000,,
OG0011754,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.09261,-3142.197163,17,2.58989,PositiveSelection,,,,,0.81323,0.04223,0.17938,1.00000,0.00739,2.50610
OG0005495,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.54723,-1052.54409,15,3.03785,NearlyNeutral,,,,,0.83219,0.20434,0.16781,1.00000,,
OG0005495,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.54788,-1052.533816,17,3.05179,PositiveSelection,,,,,0.89856,0.23408,0.0,1.00000,0.10144,1.28522
OG0011507,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.50683,-3510.261413,15,3.49804,NearlyNeutral,,,,,0.95415,0.22626,0.04585,1.00000,,
OG0011507,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.50763,-3510.136787,17,3.50155,PositiveSelection,,,,,0.98796,0.24144,0.0,1.00000,0.01204,2.14621
OG0012652,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.73761,-900.453906,15,3.62593,NearlyNeutral,,,,,0.7993,0.03819,0.2007,1.00000,,
OG0012652,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.77478,-898.574676,17,3.61041,PositiveSelection,,,,,0.81125,0.05159,0.17941,1.00000,0.00934,9.79644
OG0006307,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.55485,-3256.680348,15,2.42776,NearlyNeutral,,,,,0.91983,0.00846,0.08017,1.00000,,
OG0006307,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.55485,-3256.680348,17,2.42777,PositiveSelection,,,,,0.91983,0.00846,0.03438,1.00000,0.0458,1.00000
OG0014122,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.13565,-897.17796,15,3.5454,NearlyNeutral,,,,,0.95739,0.00000,0.04261,1.00000,,
OG0014122,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.13847,-896.345731,17,3.73265,PositiveSelection,,,,,0.98478,0.00000,0.0,1.00000,0.01522,4.69722
OG0011364,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.78288,-1309.607486,15,1.88805,NearlyNeutral,,,,,0.94314,0.00000,0.05686,1.00000,,
OG0011364,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.78288,-1309.607486,17,1.88805,PositiveSelection,,,,,0.94314,0.00000,0.04064,1.00000,0.01622,1.00000
OG0014311,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.89606,-2031.234905,15,3.24186,NearlyNeutral,,,,,0.91781,0.09514,0.08219,1.00000,,
OG0014311,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.89606,-2031.234905,17,3.24186,PositiveSelection,,,,,0.91781,0.09514,0.03599,1.00000,0.0462,1.00000
OG0011407,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.62165,-18157.914282,15,3.50447,NearlyNeutral,,,,,0.71093,0.06038,0.28907,1.00000,,
OG0011407,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.62165,-18157.914282,17,3.50447,PositiveSelection,,,,,0.71093,0.06038,0.12674,1.00000,0.16233,1.00000
OG0011872,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.53272,-1627.490318,15,3.67823,NearlyNeutral,,,,,0.85276,0.00000,0.14724,1.00000,,
OG0011872,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.53566,-1627.361985,17,3.77087,PositiveSelection,,,,,0.89582,0.01763,0.0,1.00000,0.10418,1.38133
OG0012727,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.4865,-6246.960627,15,3.55169,NearlyNeutral,,,,,0.79429,0.09423,0.20571,1.00000,,
OG0012727,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.4865,-6246.960627,17,3.55169,PositiveSelection,,,,,0.79429,0.09423,0.06767,1.00000,0.13804,1.00000
OG0005936,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.49941,-1810.55428,15,2.4597,NearlyNeutral,,,,,0.86186,0.00000,0.13814,1.00000,,
OG0005936,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.5163,-1808.46814,17,2.74576,PositiveSelection,,,,,0.9264,0.02439,0.0,1.00000,0.0736,2.46759
OG0014159,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.72992,-4042.217124,15,2.45461,NearlyNeutral,,,,,0.86265,0.05072,0.13735,1.00000,,
OG0014159,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.73082,-4042.209123,17,2.46129,PositiveSelection,,,,,0.86922,0.05314,9e-05,1.00000,0.13069,1.04480
OG0009622,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.69828,-4005.992089,15,3.26717,NearlyNeutral,,,,,0.81824,0.04989,0.18176,1.00000,,
OG0009622,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.70646,-4005.969941,17,3.27518,PositiveSelection,,,,,0.82201,0.05114,0.0,1.00000,0.17799,1.04000
OG0010064,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.62557,-7294.692853,15,3.55669,NearlyNeutral,,,,,0.91264,0.07329,0.08736,1.00000,,
OG0010064,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.62945,-7294.101874,17,3.5775,PositiveSelection,,,,,0.95504,0.09208,0.0,1.00000,0.04496,1.63927
OG0011778,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.63658,-4407.252279,15,2.11427,NearlyNeutral,,,,,0.96299,0.01390,0.03701,1.00000,,
OG0011778,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.63658,-4407.252279,17,2.11426,PositiveSelection,,,,,0.96299,0.01390,0.01346,1.00000,0.02355,1.00000
OG0005396,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.47896,-3174.602945,15,3.89645,NearlyNeutral,,,,,0.79559,0.00000,0.20441,1.00000,,
OG0005396,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.47956,-3174.484801,17,3.94567,PositiveSelection,,,,,0.80713,0.00000,0.0,1.00000,0.19287,1.12087
OG0006730,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.75379,-1661.931865,15,3.0298,NearlyNeutral,,,,,0.60933,0.06942,0.39067,1.00000,,
OG0006730,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,3.02992,-1649.169101,17,3.48486,PositiveSelection,,,,,0.5969,0.08720,0.37902,1.00000,0.02408,112.92164
OG0013205,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.68106,-3385.31646,15,2.06732,NearlyNeutral,,,,,0.79187,0.00756,0.20813,1.00000,,
OG0013205,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.84894,-3384.221271,17,2.13284,PositiveSelection,,,,,0.79599,0.01084,0.19999,1.00000,0.00403,38.62563
OG0007722,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.63327,-5598.206289,15,2.71426,NearlyNeutral,,,,,0.80773,0.06608,0.19227,1.00000,,
OG0007722,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.66446,-5593.286737,17,2.80369,PositiveSelection,,,,,0.83081,0.08414,0.15877,1.00000,0.01042,6.56866
OG0009574,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.47639,-8563.68305,15,3.47728,NearlyNeutral,,,,,0.91364,0.03046,0.08636,1.00000,,
OG0009574,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.47639,-8563.68305,17,3.47727,PositiveSelection,,,,,0.91364,0.03046,0.04047,1.00000,0.04589,1.00000
OG0014088,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.37955,-2868.920612,15,4.15504,NearlyNeutral,,,,,0.8028,0.00000,0.1972,1.00000,,
OG0014088,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.3906,-2868.11552,17,4.27395,PositiveSelection,,,,,0.84985,0.00000,0.0,1.00000,0.15015,1.56150
OG0009106,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.60206,-2624.986165,15,6.18658,NearlyNeutral,,,,,0.90325,0.05553,0.09675,1.00000,,
OG0009106,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.60206,-2624.986165,17,6.18658,PositiveSelection,,,,,0.90325,0.05553,0.02559,1.00000,0.07116,1.00000
OG0007159,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.71245,-2249.979296,15,3.24869,NearlyNeutral,,,,,0.56309,0.01319,0.43691,1.00000,,
OG0007159,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.75841,-2244.783221,17,3.49734,PositiveSelection,,,,,0.73699,0.15884,0.17312,1.00000,0.0899,3.67735
OG0009207,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.43847,-1478.0801,15,4.16987,NearlyNeutral,,,,,0.96625,0.02030,0.03375,1.00000,,
OG0009207,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.43847,-1478.0801,17,4.16987,PositiveSelection,,,,,0.96625,0.02030,0.01258,1.00000,0.02117,1.00000
OG0011912,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.43647,-11011.823579,15,3.33281,NearlyNeutral,,,,,0.80005,0.10051,0.19995,1.00000,,
OG0011912,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.43647,-11011.823579,17,3.33281,PositiveSelection,,,,,0.80005,0.10051,0.08796,1.00000,0.11199,1.00000
OG0006002,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.92249,-2186.418786,15,5.26272,NearlyNeutral,,,,,0.67949,0.13246,0.32051,1.00000,,
OG0006002,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.93853,-2185.458727,17,5.38975,PositiveSelection,,,,,0.88367,0.24213,0.0,1.00000,0.11633,2.02516
OG0013138,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.39379,-3355.738661,15,3.38424,NearlyNeutral,,,,,0.994,0.04164,0.006,1.00000,,
OG0013138,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.39379,-3355.738661,17,3.38423,PositiveSelection,,,,,0.994,0.04164,0.00227,1.00000,0.00373,1.00000
OG0009698,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,2.67584,-2563.788073,15,1.54398,NearlyNeutral,,,,,0.35462,0.02136,0.64538,1.00000,,
OG0009698,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,3.05183,-2560.208623,17,1.6781,PositiveSelection,,,,,0.34358,0.02477,0.57275,1.00000,0.08366,4.51041
OG0007305,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.68161,-2991.383806,15,2.92338,NearlyNeutral,,,,,0.58767,0.09625,0.41233,1.00000,,
OG0007305,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.69222,-2989.506026,17,3.00485,PositiveSelection,,,,,0.61762,0.13577,0.36399,1.00000,0.01839,4.51901
OG0013513,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.46169,-2677.855216,15,4.52253,NearlyNeutral,,,,,0.96996,0.05950,0.03004,1.00000,,
OG0013513,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.46185,-2677.840593,17,4.53301,PositiveSelection,,,,,0.97724,0.06237,0.0,1.00000,0.02276,1.20635
OG0011243,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.30776,-16972.590492,15,2.94743,NearlyNeutral,,,,,0.96637,0.01399,0.03363,1.00000,,
OG0011243,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.30776,-16972.590492,17,2.94743,PositiveSelection,,,,,0.96638,0.01399,0.00883,1.00000,0.02479,1.00000
OG0010850,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.02878,-688.027695,15,2.22751,NearlyNeutral,,,,,0.54394,0.00000,0.45606,1.00000,,
OG0010850,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.03168,-687.874844,17,2.34361,PositiveSelection,,,,,0.56148,0.00000,0.0,1.00000,0.43852,1.20013
OG0013765,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.94643,-9038.680359,15,3.39045,NearlyNeutral,,,,,0.88659,0.06801,0.11341,1.00000,,
OG0013765,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.94643,-9038.680359,17,3.39045,PositiveSelection,,,,,0.88659,0.06801,0.06367,1.00000,0.04974,1.00000
OG0011612,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.65416,-4686.523467,15,3.70308,NearlyNeutral,,,,,0.7249,0.15427,0.2751,1.00000,,
OG0011612,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.65416,-4686.523467,17,3.70308,PositiveSelection,,,,,0.7249,0.15427,0.10959,1.00000,0.16551,1.00000
OG0012463,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.54987,-1734.293452,15,5.46563,NearlyNeutral,,,,,0.98102,0.07374,0.01898,1.00000,,
OG0012463,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.54987,-1734.293452,17,5.46563,PositiveSelection,,,,,0.98102,0.07374,0.00959,1.00000,0.00939,1.00000
OG0012393,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.94999,-6388.483586,15,2.86738,NearlyNeutral,,,,,0.56592,0.07301,0.43408,1.00000,,
OG0012393,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.95137,-6388.353713,17,2.88693,PositiveSelection,,,,,0.58264,0.08714,0.40097,1.00000,0.0164,2.09207
OG0012699,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.01126,-4638.16162,15,2.61946,NearlyNeutral,,,,,0.84672,0.07385,0.15328,1.00000,,
OG0012699,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.02237,-4637.691508,17,2.63319,PositiveSelection,,,,,0.88077,0.08706,0.0,1.00000,0.11923,1.29012
OG0005624,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.60023,-1251.567271,15,3.43148,NearlyNeutral,,,,,0.83681,0.00000,0.16319,1.00000,,
OG0005624,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.59933,-1251.492967,17,3.46217,PositiveSelection,,,,,0.84476,0.00000,0.0,1.00000,0.15524,1.11870
OG0009869,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.66313,-3184.927664,15,2.77452,NearlyNeutral,,,,,0.66729,0.03140,0.33271,1.00000,,
OG0009869,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.66313,-3184.927664,17,2.77453,PositiveSelection,,,,,0.66729,0.03140,0.11084,1.00000,0.22188,1.00000
OG0006816,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.08675,-4365.452882,15,2.85169,NearlyNeutral,,,,,0.91409,0.03514,0.08591,1.00000,,
OG0006816,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.08675,-4365.452882,17,2.85169,PositiveSelection,,,,,0.91409,0.03514,0.0598,1.00000,0.02611,1.00000
OG0011121,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.87334,-3646.748324,15,2.45083,NearlyNeutral,,,,,0.58331,0.00000,0.41669,1.00000,,
OG0011121,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.90134,-3646.227231,17,2.50534,PositiveSelection,,,,,0.58063,0.00000,0.40985,1.00000,0.00951,5.76787
OG0011230,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.68427,-7844.903941,15,2.49507,NearlyNeutral,,,,,0.76221,0.06325,0.23779,1.00000,,
OG0011230,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.68462,-7844.897688,17,2.49891,PositiveSelection,,,,,0.76861,0.06655,0.21775,1.00000,0.01363,1.35051
OG0008716,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.49372,-1373.11029,15,2.85756,NearlyNeutral,,,,,0.93874,0.14022,0.06126,1.00000,,
OG0008716,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.49372,-1373.11029,17,2.85758,PositiveSelection,,,,,0.93874,0.14022,0.0008,1.00000,0.06046,1.00000
OG0007682,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.4885,-2455.044736,15,2.43616,NearlyNeutral,,,,,0.99383,0.01606,0.00617,1.00000,,
OG0007682,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.4885,-2455.044736,17,2.43617,PositiveSelection,,,,,0.99383,0.01606,0.00248,1.00000,0.00369,1.00000
OG0006944,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.75892,-2785.577358,15,3.75239,NearlyNeutral,,,,,0.92359,0.07489,0.07641,1.00000,,
OG0006944,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.75892,-2785.577358,17,3.75238,PositiveSelection,,,,,0.92359,0.07489,0.03965,1.00000,0.03676,1.00000
OG0007469,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.04026,-3953.837006,15,3.27279,NearlyNeutral,,,,,0.92207,0.07336,0.07793,1.00000,,
OG0007469,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.04026,-3953.837006,17,3.27278,PositiveSelection,,,,,0.92207,0.07336,0.0406,1.00000,0.03733,1.00000
OG0008884,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.13884,-2654.635429,15,3.05185,NearlyNeutral,,,,,0.8541,0.03556,0.1459,1.00000,,
OG0008884,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.13884,-2654.635429,17,3.05185,PositiveSelection,,,,,0.8541,0.03556,0.06841,1.00000,0.07749,1.00000
