species,qaccver,saccver
hydrophis_elegans,FUN_001825-T1,Q9JMJ4
hydrophis_elegans,FUN_001826-T1,Q9JMJ4
hydrophis_elegans,FUN_001877-T1,Q91YT0
hydrophis_elegans,FUN_001880-T1,Q9CPY4
hydrophis_elegans,FUN_001889-T1,Q13277
hydrophis_elegans,FUN_001892-T1,P22059
hydrophis_elegans,FUN_001897-T1,Q9Y2E6
hydrophis_elegans,FUN_001905-T2,P30999
hydrophis_elegans,FUN_001908-T1,Q9Y320
hydrophis_elegans,FUN_001909-T1,Q8C1S0
hydrophis_elegans,FUN_001910-T1,Q2THX1
hydrophis_elegans,FUN_001911-T1,Q5ZJL4
hydrophis_elegans,FUN_001913-T1,Q5XID5
hydrophis_elegans,FUN_001919-T1,Q2NKR1
hydrophis_elegans,FUN_001928-T1,Q04678
hydrophis_elegans,FUN_001931-T1,Q3UY51
hydrophis_elegans,FUN_001933-T1,Q8VGS3
hydrophis_elegans,FUN_001946-T2,Q9Y2K7
hydrophis_elegans,FUN_001947-T1,P25098
hydrophis_elegans,FUN_001957-T1,P62138
hydrophis_elegans,FUN_001961-T1,Q9Z1M4
hydrophis_elegans,FUN_001963-T1,Q9WUM3
hydrophis_elegans,FUN_001970-T1,Q60HE3
hydrophis_elegans,FUN_001977-T1,P61244
hydrophis_elegans,FUN_002007-T1,Q0VFM6
hydrophis_elegans,FUN_002011-T1,P02542
hydrophis_elegans,FUN_002019-T2,Q2HJ86
hydrophis_elegans,FUN_002020-T1,Q5XIF6
hydrophis_elegans,FUN_002025-T1,Q5RCS0
hydrophis_elegans,FUN_002040-T2,P55164
hydrophis_elegans,FUN_002052-T1,Q7ZTL7
hydrophis_elegans,FUN_002055-T1,Q5PQL2
hydrophis_elegans,FUN_002073-T1,Q3MHR7
hydrophis_elegans,FUN_002088-T1,Q28985
hydrophis_elegans,FUN_002090-T1,P32046
hydrophis_elegans,FUN_002099-T1,Q9Y2U5
hydrophis_elegans,FUN_002100-T1,Q1RMT1
hydrophis_elegans,FUN_002112-T1,Q0V8S9
hydrophis_elegans,FUN_002118-T1,O14807
hydrophis_elegans,FUN_002120-T1,P29074
hydrophis_elegans,FUN_002123-T1,Q5R4B8
hydrophis_elegans,FUN_002124-T1,P27093
hydrophis_elegans,FUN_002130-T1,Q9NZI6
hydrophis_elegans,FUN_002131-T2,Q7Z460
hydrophis_elegans,FUN_002134-T1,P79769
hydrophis_elegans,FUN_002158-T1,Q96IW7
hydrophis_elegans,FUN_002161-T1,Q9D3B1
hydrophis_elegans,FUN_002166-T1,Q4KLL5
hydrophis_elegans,FUN_002177-T1,Q3Y4E1
hydrophis_elegans,FUN_002178-T1,A1A4L0
hydrophis_elegans,FUN_002189-T1,Q0IIF6
hydrophis_elegans,FUN_002207-T1,Q5F3W2
hydrophis_elegans,FUN_002222-T1,Q8N608
hydrophis_elegans,FUN_002230-T1,Q90WD0
hydrophis_elegans,FUN_002232-T1,Q5R6J3
hydrophis_elegans,FUN_002237-T1,P97259
hydrophis_elegans,FUN_002238-T1,A6QQX9
hydrophis_elegans,FUN_002242-T1,Q15042
hydrophis_elegans,FUN_002248-T1,Q2KIZ8
hydrophis_elegans,FUN_002249-T1,Q922B2
hydrophis_elegans,FUN_002264-T1,Q28145
hydrophis_elegans,FUN_002273-T1,Q9NZR2
hydrophis_elegans,FUN_002289-T1,O60315
hydrophis_elegans,FUN_002302-T1,Q90669
hydrophis_elegans,FUN_002304-T1,B1AYB6
hydrophis_elegans,FUN_002306-T1,Q52LR7
hydrophis_elegans,FUN_002307-T1,O60282
hydrophis_elegans,FUN_002312-T1,Q5ZKP2
hydrophis_elegans,FUN_002314-T1,Q6SA80
hydrophis_elegans,FUN_002321-T1,P51646
hydrophis_elegans,FUN_002322-T2,O00305
hydrophis_elegans,FUN_002324-T1,Q96PY5
hydrophis_elegans,FUN_002328-T1,Q5BJN9
hydrophis_elegans,FUN_002332-T1,P48549
hydrophis_elegans,FUN_002342-T1,P43304
hydrophis_elegans,FUN_002348-T1,Q90ZK6
hydrophis_elegans,FUN_002350-T1,Q99569
hydrophis_elegans,FUN_002361-T3,P29558
hydrophis_elegans,FUN_002365-T1,O35593
hydrophis_elegans,FUN_002369-T1,Q5DTL9
hydrophis_elegans,FUN_002371-T1,O12956
hydrophis_elegans,FUN_002388-T1,Q5HY92
hydrophis_elegans,FUN_002392-T1,B1AWN6
hydrophis_elegans,FUN_002395-T2,Q99250
hydrophis_elegans,FUN_002399-T1,A2APX8
hydrophis_elegans,FUN_002406-T1,Q9MYM7
hydrophis_elegans,FUN_002407-T1,Q9Z1W9
hydrophis_elegans,FUN_002416-T1,Q9CZQ9
hydrophis_elegans,FUN_002425-T1,Q6ZT12
hydrophis_elegans,FUN_002432-T2,Q9UKI8
hydrophis_elegans,FUN_002435-T1,Q0III3
hydrophis_elegans,FUN_002436-T1,O75746
hydrophis_elegans,FUN_002437-T1,O14929
hydrophis_elegans,FUN_002439-T1,P56177
hydrophis_elegans,FUN_002446-T1,Q8WZA2
hydrophis_elegans,FUN_002451-T1,Q5ZM25
hydrophis_elegans,FUN_002452-T1,Q64HY3
hydrophis_elegans,FUN_002459-T1,P02708
hydrophis_elegans,FUN_002460-T2,P15882
hydrophis_elegans,FUN_002462-T1,Q3ZC75
hydrophis_elegans,FUN_002470-T1,P28358
hydrophis_elegans,FUN_002478-T1,Q2L969
hydrophis_elegans,FUN_002488-T1,P00015
hydrophis_elegans,FUN_002489-T3,Q8BXR9
hydrophis_elegans,FUN_002500-T1,Q86VW0
hydrophis_elegans,FUN_002514-T1,P52483
hydrophis_elegans,FUN_002519-T1,Q8BKK4
hydrophis_elegans,FUN_002522-T1,Q5RF67
hydrophis_elegans,FUN_002523-T1,Q9Y2A7
hydrophis_elegans,FUN_002542-T1,Q6U6G5
hydrophis_elegans,FUN_002543-T1,P26008
hydrophis_elegans,FUN_002552-T1,Q9UBP9
hydrophis_elegans,FUN_002555-T1,Q3U962
hydrophis_elegans,FUN_002564-T1,Q5R8X5
hydrophis_elegans,FUN_002566-T1,O42221
hydrophis_elegans,FUN_002576-T1,O94925
hydrophis_elegans,FUN_002578-T1,O43795
hydrophis_elegans,FUN_002586-T1,Q9QYM9
hydrophis_elegans,FUN_002595-T1,Q8WXX0
hydrophis_elegans,FUN_002598-T1,Q9P2P5
hydrophis_elegans,FUN_002601-T1,Q9Y5Q9
hydrophis_elegans,FUN_002604-T1,Q5F478
hydrophis_elegans,FUN_002605-T1,O75533
hydrophis_elegans,FUN_002606-T1,Q9H8M1
hydrophis_elegans,FUN_002607-T1,Q5ZL72
hydrophis_elegans,FUN_002608-T1,Q9QYW3
hydrophis_elegans,FUN_002610-T1,Q8WP23
hydrophis_elegans,FUN_002617-T1,Q8VI24
hydrophis_elegans,FUN_002628-T1,Q5ZLT7
hydrophis_elegans,FUN_002631-T1,Q812D3
hydrophis_elegans,FUN_002647-T1,O57329
hydrophis_elegans,FUN_002653-T1,Q9Y2X3
hydrophis_elegans,FUN_002655-T1,Q13873
hydrophis_elegans,FUN_002659-T1,P61480
hydrophis_elegans,FUN_002695-T1,Q53TQ3
hydrophis_elegans,FUN_002697-T1,P28331
hydrophis_elegans,FUN_002698-T1,P30151
hydrophis_elegans,FUN_002705-T1,Q99JB0
hydrophis_elegans,FUN_002707-T1,P16220
hydrophis_elegans,FUN_002710-T1,Q28EL0
hydrophis_elegans,FUN_002712-T1,P58421
hydrophis_elegans,FUN_002715-T1,Q5R9C5
hydrophis_elegans,FUN_002717-T2,Q9Y2I7
hydrophis_elegans,FUN_002722-T1,Q8BLN6
hydrophis_elegans,FUN_002725-T1,P15650
hydrophis_elegans,FUN_002737-T1,Q15303
hydrophis_elegans,FUN_002747-T1,Q9UKS7
hydrophis_elegans,FUN_002749-T1,B2RUY7
hydrophis_elegans,FUN_002752-T1,P31335
hydrophis_elegans,FUN_002757-T1,Q5ZKX6
hydrophis_elegans,FUN_002761-T1,P83038
hydrophis_elegans,FUN_002766-T1,P61208
hydrophis_elegans,FUN_002768-T1,Q8BXK8
hydrophis_elegans,FUN_002770-T1,P48031
hydrophis_elegans,FUN_002777-T1,P57722
hydrophis_elegans,FUN_002788-T1,Q5ZJL8
hydrophis_elegans,FUN_002791-T1,Q148D5
hydrophis_elegans,FUN_002810-T1,Q8NDN9
hydrophis_elegans,FUN_002811-T1,O35344
hydrophis_elegans,FUN_002812-T1,Q5ZHV7
hydrophis_elegans,FUN_002823-T1,Q6ZW05
hydrophis_elegans,FUN_002843-T1,O75486
hydrophis_elegans,FUN_002844-T1,Q99459
hydrophis_elegans,FUN_002847-T1,Q8HXX1
hydrophis_elegans,FUN_002861-T1,Q15035
hydrophis_elegans,FUN_002863-T1,Q8TEZ7
hydrophis_elegans,FUN_002864-T1,Q5ZMN2
hydrophis_elegans,FUN_002869-T1,Q92481
hydrophis_elegans,FUN_002874-T1,Q8UW11
hydrophis_elegans,FUN_002876-T1,Q8UW11
hydrophis_elegans,FUN_002878-T1,P80315
hydrophis_elegans,FUN_002887-T1,P40925
hydrophis_elegans,FUN_002888-T2,Q91ZJ5
hydrophis_elegans,FUN_002889-T1,Q9P1Q0
hydrophis_elegans,FUN_002890-T1,Q96FA3
hydrophis_elegans,FUN_002891-T1,Q5ZHQ2
hydrophis_elegans,FUN_002901-T1,Q6NYB7
hydrophis_elegans,FUN_002902-T1,P61161
hydrophis_elegans,FUN_002905-T1,Q7Z698
hydrophis_elegans,FUN_002914-T1,Q29RZ9
hydrophis_elegans,FUN_002915-T1,Q6DDB9
hydrophis_elegans,FUN_002916-T1,P63100
hydrophis_elegans,FUN_002923-T1,Q8NFJ6
hydrophis_elegans,FUN_002925-T1,Q5REC2
hydrophis_elegans,FUN_002927-T1,Q9CQI7
hydrophis_elegans,FUN_002932-T1,F1NUK7
hydrophis_elegans,FUN_002937-T1,Q9H6P5
hydrophis_elegans,FUN_002943-T1,M3XQV7
hydrophis_elegans,FUN_002948-T1,P78504
hydrophis_elegans,FUN_002952-T1,P60881
hydrophis_elegans,FUN_002955-T1,D4A280
hydrophis_elegans,FUN_002959-T2,P10894
hydrophis_elegans,FUN_002970-T1,I0IUP3
hydrophis_elegans,FUN_002974-T1,P81126
hydrophis_elegans,FUN_002979-T1,O43711
hydrophis_elegans,FUN_002982-T1,O76093
hydrophis_elegans,FUN_002984-T1,Q9UKB1
hydrophis_elegans,FUN_002985-T1,Q5U2Q7
hydrophis_elegans,FUN_002986-T1,Q5ZM98
hydrophis_elegans,FUN_002991-T1,P35221
hydrophis_elegans,FUN_002994-T1,Q5ZJS6
hydrophis_elegans,FUN_002995-T1,Q9Z2J0
hydrophis_elegans,FUN_003003-T1,P10768
hydrophis_elegans,FUN_003006-T1,Q9Y693
hydrophis_elegans,FUN_003007-T1,Q3SZI7
hydrophis_elegans,FUN_003016-T1,A5PK00
hydrophis_elegans,FUN_003022-T1,Q8BUB4
hydrophis_elegans,FUN_003053-T1,P62747
hydrophis_elegans,FUN_003058-T1,Q5ZML7
hydrophis_elegans,FUN_003061-T1,Q66JF8
hydrophis_elegans,FUN_003069-T1,Q9HBH5
hydrophis_elegans,FUN_003072-T1,A6N6J5
hydrophis_elegans,FUN_003075-T2,O88759
hydrophis_elegans,FUN_003079-T1,P62762
hydrophis_elegans,FUN_003089-T1,Q5ZI04
hydrophis_elegans,FUN_003097-T2,Q90WU3
hydrophis_elegans,FUN_003115-T1,Q5GLH2
hydrophis_elegans,FUN_003124-T1,Q28021
hydrophis_elegans,FUN_003131-T1,Q63081
hydrophis_elegans,FUN_003133-T1,Q9BSC4
hydrophis_elegans,FUN_003134-T1,P27117
hydrophis_elegans,FUN_003135-T1,B3VSB7
hydrophis_elegans,FUN_003136-T1,P11157
hydrophis_elegans,FUN_003141-T1,Q9NZI5
hydrophis_elegans,FUN_003144-T1,Q5ZMD1
hydrophis_elegans,FUN_003148-T1,Q9UKF6
hydrophis_elegans,FUN_003149-T1,Q5R5S7
hydrophis_elegans,FUN_003150-T2,O43150
hydrophis_elegans,FUN_003154-T1,Q9ULH0
hydrophis_elegans,FUN_003155-T1,Q5RCH7
hydrophis_elegans,FUN_003162-T1,Q925F3
hydrophis_elegans,FUN_003163-T1,Q5RCW8
hydrophis_elegans,FUN_003176-T1,Q2LK94
hydrophis_elegans,FUN_003177-T1,P62083
hydrophis_elegans,FUN_003179-T1,F6QS54
hydrophis_elegans,FUN_003182-T1,Q6DUZ9
hydrophis_elegans,FUN_003188-T1,Q9UL68
hydrophis_elegans,FUN_003189-T1,Q92626
hydrophis_elegans,FUN_003198-T1,P11064
hydrophis_elegans,FUN_003203-T1,Q4R372
hydrophis_elegans,FUN_003209-T1,Q8BJ42
hydrophis_elegans,FUN_003245-T1,Q9UK97
hydrophis_elegans,FUN_003247-T1,Q5M8U1
hydrophis_elegans,FUN_003251-T1,P48506
hydrophis_elegans,FUN_003254-T1,Q9BTT6
hydrophis_elegans,FUN_003271-T1,Q9ULC3
hydrophis_elegans,FUN_003288-T1,Q78EG7
hydrophis_elegans,FUN_003328-T1,Q5ZI05
hydrophis_elegans,FUN_003343-T1,Q86UR5
hydrophis_elegans,FUN_003351-T1,Q90835
hydrophis_elegans,FUN_003357-T1,Q5F362
hydrophis_elegans,FUN_003358-T3,Q7Z7B0
hydrophis_elegans,FUN_003361-T1,E1BPK6
hydrophis_elegans,FUN_003369-T1,P60020
hydrophis_elegans,FUN_003377-T1,Q8VDD9
hydrophis_elegans,FUN_003382-T1,Q5ZIR5
hydrophis_elegans,FUN_003384-T1,A4IFC4
hydrophis_elegans,FUN_003388-T1,P35738
hydrophis_elegans,FUN_003400-T1,D3Z5S8
hydrophis_elegans,FUN_003410-T1,Q5JWR5
hydrophis_elegans,FUN_003426-T2,A0A2I4HXH5
hydrophis_elegans,FUN_003427-T1,Q5R903
hydrophis_elegans,FUN_003428-T1,O60506
hydrophis_elegans,FUN_003431-T1,Q6VB83
hydrophis_elegans,FUN_003438-T1,P78382
hydrophis_elegans,FUN_003441-T1,Q53H80
hydrophis_elegans,FUN_003448-T1,P56971
hydrophis_elegans,FUN_003454-T1,O55236
hydrophis_elegans,FUN_003460-T1,P50572
hydrophis_elegans,FUN_003464-T1,Q9NQL2
hydrophis_elegans,FUN_003475-T1,P0C8E4
hydrophis_elegans,FUN_003502-T1,O42422
hydrophis_elegans,FUN_003515-T1,O88819
hydrophis_elegans,FUN_003529-T1,Q9UKA2
hydrophis_elegans,FUN_003532-T1,Q5TGI0
hydrophis_elegans,FUN_003539-T1,P55168
hydrophis_elegans,FUN_003572-T1,E1C656
hydrophis_elegans,FUN_003573-T1,Q45KJ4
hydrophis_elegans,FUN_003576-T1,Q9DG25
hydrophis_elegans,FUN_003577-T1,P23687
hydrophis_elegans,FUN_003583-T1,Q9H1Y0
hydrophis_elegans,FUN_003593-T1,A7XYH5
hydrophis_elegans,FUN_003594-T1,Q80VG1
hydrophis_elegans,FUN_003595-T1,Q8VHE0
hydrophis_elegans,FUN_003598-T1,Q5U211
hydrophis_elegans,FUN_003604-T1,Q4R6P7
hydrophis_elegans,FUN_003611-T1,Q92562
hydrophis_elegans,FUN_003615-T1,Q0IIJ3
hydrophis_elegans,FUN_003620-T1,Q9BWU1
hydrophis_elegans,FUN_003621-T1,P50243
hydrophis_elegans,FUN_003630-T1,A0JNB0
hydrophis_elegans,FUN_003641-T1,Q92769
hydrophis_elegans,FUN_003642-T1,Q8BSL4
hydrophis_elegans,FUN_003652-T2,Q8BLI4
hydrophis_elegans,FUN_003655-T1,Q99ND9
hydrophis_elegans,FUN_003662-T1,Q503E9
hydrophis_elegans,FUN_003670-T1,Q9HD26
hydrophis_elegans,FUN_003673-T1,Q8BGK5
hydrophis_elegans,FUN_003675-T1,A4IFH6
hydrophis_elegans,FUN_003693-T1,P14154
hydrophis_elegans,FUN_003702-T1,Q9QZI8
hydrophis_elegans,FUN_003705-T1,Q09139
hydrophis_elegans,FUN_003708-T1,Q95KF7
hydrophis_elegans,FUN_003719-T1,Q5VXU1
hydrophis_elegans,FUN_003723-T1,Q66L17
hydrophis_elegans,FUN_003725-T1,Q9UBP5
hydrophis_elegans,FUN_003734-T1,Q3T139
hydrophis_elegans,FUN_003742-T1,Q15262
hydrophis_elegans,FUN_003748-T1,Q8BLB7
hydrophis_elegans,FUN_003758-T1,Q9ULK4
hydrophis_elegans,FUN_003760-T1,A0A2D0TC04
hydrophis_elegans,FUN_003762-T1,O19113
hydrophis_elegans,FUN_003764-T1,Q3ZBT5
hydrophis_elegans,FUN_003770-T1,P84175
hydrophis_elegans,FUN_003774-T1,O95677
hydrophis_elegans,FUN_003780-T1,Q6U1I9
hydrophis_elegans,FUN_003787-T1,Q9Y450
hydrophis_elegans,FUN_003792-T1,Q9NP56
hydrophis_elegans,FUN_003794-T1,Q9NYF8
hydrophis_elegans,FUN_003797-T1,Q99683
hydrophis_elegans,FUN_003798-T1,P97865
hydrophis_elegans,FUN_003809-T1,Q5TH69
hydrophis_elegans,FUN_003817-T1,Q6V289
hydrophis_elegans,FUN_003832-T1,Q5R5W5
hydrophis_elegans,FUN_003841-T1,Q60HE1
hydrophis_elegans,FUN_003848-T1,Q9BWJ5
hydrophis_elegans,FUN_003859-T1,P23385
hydrophis_elegans,FUN_003860-T1,Q13637
hydrophis_elegans,FUN_003865-T1,Q5T5C0
hydrophis_elegans,FUN_003870-T1,Q9Y2C2
hydrophis_elegans,FUN_003872-T1,Q99K90
hydrophis_elegans,FUN_003876-T2,Q1HGK7
hydrophis_elegans,FUN_003883-T1,Q9ULL1
hydrophis_elegans,FUN_003886-T1,Q8N680
hydrophis_elegans,FUN_003905-T1,Q95M54
hydrophis_elegans,FUN_003908-T1,Q6P9H4
hydrophis_elegans,FUN_003926-T1,Q5ZKH0
hydrophis_elegans,FUN_003928-T1,Q9JIL5
hydrophis_elegans,FUN_003933-T1,P15311
hydrophis_elegans,FUN_003937-T1,P41976
hydrophis_elegans,FUN_003938-T1,Q9ER69
hydrophis_elegans,FUN_003941-T1,Q9W790
hydrophis_elegans,FUN_003962-T1,A5PK71
hydrophis_elegans,FUN_003963-T1,Q9YH18
hydrophis_elegans,FUN_003968-T1,Q9QYJ6
hydrophis_elegans,FUN_003972-T1,P79777
hydrophis_elegans,FUN_003975-T1,Q8WV19
hydrophis_elegans,FUN_003976-T1,Q3ZCG2
hydrophis_elegans,FUN_003978-T1,Q9WUT3
hydrophis_elegans,FUN_003987-T1,O35889
hydrophis_elegans,FUN_003999-T1,Q9H3U7
hydrophis_elegans,FUN_004000-T1,P35440
hydrophis_elegans,FUN_004004-T1,Q8WUB8
hydrophis_elegans,FUN_004009-T1,Q2TBX6
hydrophis_elegans,FUN_004010-T1,Q92146
hydrophis_elegans,FUN_004014-T1,Q6YNC8
hydrophis_elegans,FUN_004015-T1,Q505D9
hydrophis_elegans,FUN_004024-T1,Q10471
hydrophis_elegans,FUN_004027-T1,O75529
hydrophis_elegans,FUN_004030-T1,P68136
hydrophis_elegans,FUN_004032-T1,Q2TBH7
hydrophis_elegans,FUN_004037-T1,Q5ZJ43
hydrophis_elegans,FUN_004041-T1,Q5RC21
hydrophis_elegans,FUN_004052-T1,Q9P2F8
hydrophis_elegans,FUN_004058-T1,O00180
hydrophis_elegans,FUN_004059-T1,Q8IY50
hydrophis_elegans,FUN_004065-T1,Q5RA31
hydrophis_elegans,FUN_004068-T1,O95749
hydrophis_elegans,FUN_004070-T1,Q8NCR0
hydrophis_elegans,FUN_004071-T1,Q5R639
hydrophis_elegans,FUN_004075-T1,O60478
hydrophis_elegans,FUN_004076-T1,Q86YB8
hydrophis_elegans,FUN_004080-T1,P20111
hydrophis_elegans,FUN_004081-T1,Q4JIJ3
hydrophis_elegans,FUN_004082-T1,Q92736
hydrophis_elegans,FUN_004089-T1,Q9H772
hydrophis_elegans,FUN_004103-T1,Q9Y243
hydrophis_elegans,FUN_004105-T2,Q99592
hydrophis_elegans,FUN_004109-T1,Q5ZJL5
hydrophis_elegans,FUN_004114-T1,Q5ZIV7
hydrophis_elegans,FUN_004133-T1,Q4R6D9
hydrophis_elegans,FUN_004134-T1,Q99LT0
hydrophis_elegans,FUN_004135-T1,B2RYN7
hydrophis_elegans,FUN_004136-T1,Q5ZIH3
hydrophis_elegans,FUN_004137-T1,A7ISW1
hydrophis_elegans,FUN_004138-T1,O94806
hydrophis_elegans,FUN_004152-T2,Q8AWW5
hydrophis_elegans,FUN_004158-T1,Q9P2D3
hydrophis_elegans,FUN_004169-T1,Q5ZJD7
hydrophis_elegans,FUN_004170-T1,Q9NR09
hydrophis_elegans,FUN_004174-T1,Q8IV61
hydrophis_elegans,FUN_004183-T1,Q5F384
hydrophis_elegans,FUN_004187-T1,Q3UJK4
hydrophis_elegans,FUN_004194-T1,P67860
hydrophis_elegans,FUN_004203-T1,Q5T3F8
hydrophis_elegans,FUN_004206-T1,P00789
hydrophis_elegans,FUN_004212-T1,Q04619
hydrophis_elegans,FUN_004234-T1,Q5U2M7
hydrophis_elegans,FUN_004236-T1,Q6P7Q4
hydrophis_elegans,FUN_004238-T1,Q91XQ0
hydrophis_elegans,FUN_004260-T1,Q9CZV5
hydrophis_elegans,FUN_004268-T1,Q5ZML0
hydrophis_elegans,FUN_004269-T1,P18625
hydrophis_elegans,FUN_004272-T1,P62142
hydrophis_elegans,FUN_004283-T1,Q5RDU7
hydrophis_elegans,FUN_004284-T1,Q9CX60
hydrophis_elegans,FUN_004285-T1,Q5F3X0
hydrophis_elegans,FUN_004294-T1,O54874
hydrophis_elegans,FUN_004302-T1,P26446
hydrophis_elegans,FUN_004303-T1,Q8C735
hydrophis_elegans,FUN_004304-T1,Q9H3P7
hydrophis_elegans,FUN_004313-T1,P49962
hydrophis_elegans,FUN_004318-T1,Q6ZWS4
hydrophis_elegans,FUN_004319-T2,Q8C6G8
hydrophis_elegans,FUN_004320-T1,Q5R9M4
hydrophis_elegans,FUN_004322-T1,Q5F3C1
hydrophis_elegans,FUN_004323-T1,Q9NVF7
hydrophis_elegans,FUN_004332-T1,Q5RDD7
hydrophis_elegans,FUN_004333-T1,Q8C4Q6
hydrophis_elegans,FUN_004339-T1,Q0IID7
hydrophis_elegans,FUN_004346-T1,Q9P0L2
hydrophis_elegans,FUN_004349-T1,O95861
hydrophis_elegans,FUN_004356-T1,P27090
hydrophis_elegans,FUN_004361-T1,P62510
hydrophis_elegans,FUN_004364-T1,Q9Y597
hydrophis_elegans,FUN_004381-T1,Q86V25
hydrophis_elegans,FUN_004387-T1,P18847
hydrophis_elegans,FUN_004388-T1,Q1JQA5
hydrophis_elegans,FUN_004390-T1,Q6PD03
hydrophis_elegans,FUN_004393-T1,Q5ZL91
hydrophis_elegans,FUN_004401-T1,Q9P2K3
hydrophis_elegans,FUN_004403-T1,Q63472
hydrophis_elegans,FUN_004408-T1,Q8NB59
hydrophis_elegans,FUN_004413-T2,Q8IWV8
hydrophis_elegans,FUN_004414-T1,O42281
hydrophis_elegans,FUN_004421-T1,Q9HC35
hydrophis_elegans,FUN_004426-T1,Q9BTC8
hydrophis_elegans,FUN_004442-T3,O75688
hydrophis_elegans,FUN_004451-T1,O42406
hydrophis_elegans,FUN_004453-T1,Q62232
hydrophis_elegans,FUN_004457-T1,Q02156
hydrophis_elegans,FUN_004461-T1,P17081
hydrophis_elegans,FUN_004463-T1,Q5ZKB6
hydrophis_elegans,FUN_004465-T1,O75159
hydrophis_elegans,FUN_004471-T1,P05932
hydrophis_elegans,FUN_004481-T1,Q07866
hydrophis_elegans,FUN_004489-T1,Q58CV6
hydrophis_elegans,FUN_004491-T1,Q14738
hydrophis_elegans,FUN_004493-T1,Q29513
hydrophis_elegans,FUN_004496-T1,O54888
hydrophis_elegans,FUN_004497-T1,Q8NG68
hydrophis_elegans,FUN_004503-T1,Q9H1A4
hydrophis_elegans,FUN_004522-T1,Q924I2
hydrophis_elegans,FUN_004524-T1,Q07889
hydrophis_elegans,FUN_004531-T1,Q8WVV9
hydrophis_elegans,FUN_004533-T1,Q6PA06
hydrophis_elegans,FUN_004534-T1,B5FZY7
hydrophis_elegans,FUN_004536-T1,Q7ZT47
hydrophis_elegans,FUN_004537-T1,Q5ZIN0
hydrophis_elegans,FUN_004538-T1,P11216
hydrophis_elegans,FUN_004548-T1,Q86XK2
hydrophis_elegans,FUN_004570-T1,Q8WUX2
hydrophis_elegans,FUN_004574-T1,F1MKX4
hydrophis_elegans,FUN_004578-T1,Q01082
hydrophis_elegans,FUN_004579-T1,Q6ZMW3
hydrophis_elegans,FUN_004584-T1,Q3V6T2
hydrophis_elegans,FUN_004586-T1,Q5MIZ7
hydrophis_elegans,FUN_004620-T1,Q70CQ2
hydrophis_elegans,FUN_004627-T1,Q6P5F9
hydrophis_elegans,FUN_004650-T1,Q2KIR8
hydrophis_elegans,FUN_004651-T1,Q96QG7
hydrophis_elegans,FUN_004654-T1,Q5GH57
hydrophis_elegans,FUN_004661-T1,Q9NQT8
hydrophis_elegans,FUN_004665-T2,Q6NT76
hydrophis_elegans,FUN_004666-T3,Q9NV88
hydrophis_elegans,FUN_004672-T1,Q9NZQ0
hydrophis_elegans,FUN_004684-T1,Q5ZHS1
hydrophis_elegans,FUN_004685-T1,Q61086
hydrophis_elegans,FUN_004687-T1,Q3ZC33
hydrophis_elegans,FUN_004697-T1,Q9ERC5
hydrophis_elegans,FUN_004701-T1,Q6ZQ18
hydrophis_elegans,FUN_004709-T1,Q5R9S1
hydrophis_elegans,FUN_004716-T1,Q8HXX4
hydrophis_elegans,FUN_004719-T1,Q5ZIT5
hydrophis_elegans,FUN_004726-T1,Q1LZ53
hydrophis_elegans,FUN_004727-T1,Q9BPU6
hydrophis_elegans,FUN_004728-T1,Q5XIT1
hydrophis_elegans,FUN_004740-T1,P27708
hydrophis_elegans,FUN_004743-T1,Q5REJ9
hydrophis_elegans,FUN_004745-T1,Q9NWZ5
hydrophis_elegans,FUN_004749-T1,Q5RID7
hydrophis_elegans,FUN_004754-T1,Q4R8X0
hydrophis_elegans,FUN_004755-T1,Q6VH22
hydrophis_elegans,FUN_004766-T1,Q9NWD8
hydrophis_elegans,FUN_004767-T1,Q5ZM19
hydrophis_elegans,FUN_004795-T1,Q9BQE9
hydrophis_elegans,FUN_004798-T1,P32851
hydrophis_elegans,FUN_004803-T2,P28661
hydrophis_elegans,FUN_004821-T1,Q5ZIY4
hydrophis_elegans,FUN_004827-T1,Q5ZJ54
hydrophis_elegans,FUN_004832-T1,Q6TEK3
hydrophis_elegans,FUN_004838-T1,O70281
hydrophis_elegans,FUN_004857-T1,P62944
hydrophis_elegans,FUN_004858-T1,Q96S79
hydrophis_elegans,FUN_004864-T1,P16435
hydrophis_elegans,FUN_004865-T1,A1L2R7
hydrophis_elegans,FUN_004867-T1,P08249
hydrophis_elegans,FUN_004870-T1,P61983
hydrophis_elegans,FUN_004878-T1,Q9YGL9
hydrophis_elegans,FUN_004887-T1,Q5RC74
hydrophis_elegans,FUN_004892-T1,O35551
hydrophis_elegans,FUN_004895-T1,P02611
hydrophis_elegans,FUN_004896-T1,Q13948
hydrophis_elegans,FUN_004902-T1,Q5ZLW2
hydrophis_elegans,FUN_004906-T1,P52435
hydrophis_elegans,FUN_004910-T3,Q810B6
hydrophis_elegans,FUN_004912-T1,P62255
hydrophis_elegans,FUN_004915-T1,Q91VM4
hydrophis_elegans,FUN_004917-T1,Q9WUK2
hydrophis_elegans,FUN_004919-T1,P53033
hydrophis_elegans,FUN_004969-T1,Q5SW19
hydrophis_elegans,FUN_004970-T1,P43034
hydrophis_elegans,FUN_004977-T1,Q5F3E8
hydrophis_elegans,FUN_004978-T1,Q90WZ0
hydrophis_elegans,FUN_004981-T1,E2QWQ2
hydrophis_elegans,FUN_004988-T1,Q9Y6I7
