Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Site class model,Proportion 0,Omega 0,Proportion 1,Omega 1
OG0007004,ENY2,M1,0.29156,-505.1727,15,3.21984,NearlyNeutral,0.99999,0.01014,1e-5,1
OG0010969,CCDC103,M1,0.67016,-1773.333027,15,3.55683,NearlyNeutral,0.50961,0.00692,0.49039,1
OG0010122,RTRAF,M1,0.34814,-1389.70793,15,3.28243,NearlyNeutral,0.89249,0,0.10751,1
OG0009088,KHK,M1,1.42336,-2718.345402,15,1.75654,NearlyNeutral,0.7866,0,0.2134,1
OG0008145,LTBP2,M1,0.58533,-11623.32352,15,3.90055,NearlyNeutral,0.77565,0.11632,0.22435,1
OG0012833,KCNQ4,M1,0.56074,-4525.346228,15,2.71798,NearlyNeutral,0.78731,0.03535,0.21269,1
OG0013520,SH3TC1,M1,1.5073,-13050.790658,15,3.4026,NearlyNeutral,0.69002,0.08508,0.30998,1
OG0009722,GPR148,M1,0.47998,-2210.569107,15,2.36328,NearlyNeutral,0.75341,0.06649,0.24659,1
OG0011277,TCP11,M1,0.47213,-3335.673808,15,3.83264,NearlyNeutral,0.73382,0.08659,0.26618000000000003,1
OG0010563,MX1,M1,1.52196,-5817.52679,15,2.24075,NearlyNeutral,0.4245,0.03121,0.5755,1
OG0009613,MBLAC2,M1,0.74074,-1941.599902,15,2.33847,NearlyNeutral,0.76347,0,0.23653,1
OG0011160,INO80D,M1,0.30009,-5846.533767,15,3.6671,NearlyNeutral,0.84687,0.01502,0.15313,1
OG0008194,SLC13A4,M1,0.85714,-4954.295658,15,1.8695600000000001,NearlyNeutral,0.7761,0.0033,0.2239,1
OG0008671,KCNMB4,M1,0.30568,-1211.446229,15,3.08253,NearlyNeutral,0.97066,0.06255,0.02934,1
OG0008636,ADNP,M1,0.34965,-6457.824504,15,3.31088,NearlyNeutral,0.84088,0,0.15912,1
OG0006553,ZDHHC21,M1,0.44986,-1669.965301,15,6.40161,NearlyNeutral,0.70433,0.01214,0.29567,1
OG0012720,NATD1,M1,1.16433,-858.078698,15,1.9568,NearlyNeutral,0.82306,0,0.17694,1
OG0013501,,M1,0.52731,-2248.083776,15,2.82348,NearlyNeutral,0.76877,0.03898,0.23123,1
OG0005154,MSL3,M1,0.61426,-3557.277478,15,1.68059,NearlyNeutral,0.78713,0,0.21287,1
OG0011884,POGLUT1,M1,0.80491,-2897.842638,15,2.48041,NearlyNeutral,0.71219,0.08844,0.28781,1
OG0012635,CD74,M1,0.91505,-2251.832347,15,2.17984,NearlyNeutral,0.50349,0,0.49651,1
OG0013543,,M1,1.14464,-3045.425212,15,3.26277,NearlyNeutral,0.77448,0.09562,0.22552,1
OG0013038,UBXN10,M1,1.24576,-2514.833022,15,5.54032,NearlyNeutral,0.82076,0.09784,0.17924,1
OG0011492,DCPS,M1,0.6877,-2339.903724,15,2.67597,NearlyNeutral,0.9319,0.14537,0.0681,1
OG0013630,COG7,M1,1.1193,-6142.812161,15,3.60902,NearlyNeutral,0.78905,0.01905,0.21095,1
OG0006629,TMEM53,M1,0.79841,-2152.123289,15,3.57763,NearlyNeutral,0.75111000000000006,0.08434,0.24889,1
OG0012176,RETREG3,M1,0.59105,-3242.516403,15,3.88552,NearlyNeutral,0.59433,0,0.40567,1
OG0013429,CALCB,M1,0.41633,-864.450118,15,2.27881,NearlyNeutral,0.67701,0,0.32299,1
OG0007675,PBLD,M1,0.714,-2072.863045,15,3.07589,NearlyNeutral,0.74374,0.0207,0.25626,1
OG0007401,DGCR2,M1,1.28417,-4345.135087,15,2.46834,NearlyNeutral,0.89301,0.025,0.10699,1
OG0010730,MTDH,M1,0.42964,-4011.975838,15,2.70115,NearlyNeutral,0.73561,0.06129,0.26439,1
OG0012753,,M1,1.00606,-8143.825278,15,4.57361,NearlyNeutral,0.8742,0.10213,0.1258,1
OG0010525,,M1,1.50044,-2892.771048,15,3.12363,NearlyNeutral,0.49268,0.05242,0.50732,1
OG0012608,LURAP1,M1,0.71166,-2218.292236,15,3.3059,NearlyNeutral,0.74168,0.05477,0.25832,1
OG0007450,E2F8,M1,0.8646,-6530.124115,15,3.97725,NearlyNeutral,0.62141,0.2593,0.37859,1
OG0008941,HPS3,M1,0.68965,-7294.358483,15,2.86715,NearlyNeutral,0.76912,0.14783,0.23088,1
OG0012031,ZNF277,M1,0.87058,-3504.0163,15,2.3912,NearlyNeutral,0.52121,0,0.47879,1
OG0013582,MED23,M1,0.41105,-7813.267401,15,3.09476,NearlyNeutral,0.99167,0.00786,0.00833,1
OG0008770,CCDC142,M1,1.62511,-8320.013033,15,4.23738,NearlyNeutral,0.59584,0.09073,0.40416,1
OG0007120,AMTN,M1,0.85315,-2319.615898,15,3.07642,NearlyNeutral,0.49472,0,0.50528,1
OG0007692,SAMD8,M1,0.89315,-3110.952001,15,2.33324,NearlyNeutral,0.95523,0.02893,0.04477,1
OG0007710,UBA3,M1,0.46679,-2905.522462,15,2.01091,NearlyNeutral,0.86277,0,0.13723,1
OG0006797,COPS2,M1,0.26614,-2338.48828,15,1.89115,NearlyNeutral,0.99196,0,0.00804,1
OG0013766,,M1,3.54063,-3925.535252,15,3.12205,NearlyNeutral,0.67312,0.03628,0.32688,1
OG0014082,COPA,M1,0.90042,-8342.527326,15,2.74668,NearlyNeutral,0.96865,0.01065,0.03135,1
OG0005271,,M1,5.86377,-3115.055524,15,1.92139,NearlyNeutral,0.68469,0.02228,0.31531,1
OG0007554,NID1,M1,0.55973,-8411.808308,15,3.16654,NearlyNeutral,0.80673,0.05853,0.19327,1
OG0013194,SMYD2,M1,0.45462,-2856.103565,15,2.12562,NearlyNeutral,0.75798,0,0.24202,1
OG0009871,TDGF1,M1,1.7337,-1650.574962,15,2.13827,NearlyNeutral,0.63684,0.06072,0.36316,1
OG0013049,PRDM2,M1,1.44648,-15039.444357,15,4.51883,NearlyNeutral,0.8851,0.0774,0.1149,1
OG0007077,ADCY7,M1,0.91408,-8049.02078,15,2.48354,NearlyNeutral,0.88749,0.03825,0.11251,1
OG0011762,TRIP13,M1,0.48651,-2743.10399,15,4.18534,NearlyNeutral,0.88528,0.05562,0.11472,1
OG0007916,RANGRF,M1,1.15297,-1633.541101,15,3.01364,NearlyNeutral,0.8368,0.08869,0.1632,1
OG0009637,PPP1R42,M1,0.3849,-1963.273993,15,3.67548,NearlyNeutral,0.75015,0.00667,0.24985,1
OG0006415,TIMELESS,M1,0.6928,-8673.284062,15,3.55401,NearlyNeutral,0.75798,0.06186,0.24202,1
OG0010314,RABL3,M1,0.39576,-1643.516046,15,3.27329,NearlyNeutral,0.95217,0.07353,0.04783,1
OG0011805,GABARAPL2,M1,0.45998,-644.027448,15,1.34859,NearlyNeutral,0.99999,0.00481,1e-5,1
OG0012183,,M1,2.79648,-6652.608932,15,2.16712,NearlyNeutral,0.57464,0.02218,0.42536,1
OG0009633,CPA6,M1,0.46893,-2584.477475,15,3.92948,NearlyNeutral,0.85652,0.04793,0.14348,1
OG0009251,UBE2G1,M1,0.58718,-1165.7165,15,1.19506,NearlyNeutral,0.80515,0,0.19485,1
OG0010756,OXR1,M1,0.5898,-5760.498813,15,2.55414,NearlyNeutral,0.77485,0.05521,0.22515,1
OG0005819,ASB14,M1,0.56326,-4095.838193,15,2.97911,NearlyNeutral,0.77792,0.05715,0.22208,1
OG0010043,RPS3A,M1,0.37233,-1460.916084,15,3.87851,NearlyNeutral,0.99999,0.00827,1e-5,1
OG0013964,BAP1,M1,0.43643,-4487.413076,15,3.45333,NearlyNeutral,0.89645,0.02013,0.10355,1
OG0013093,SLAMF8,M1,2.47126,-3431.721313,15,1.9816,NearlyNeutral,0.54221,0.09201,0.45779,1
OG0006487,CHST7,M1,0.87767,-3725.239587,15,3.73182,NearlyNeutral,0.8608,0.06636,0.1392,1
OG0014013,BOLA3,M1,2.13437,-1299.573391,15,1.98288,NearlyNeutral,0.52949,0.06655,0.47051,1
OG0005463,LOX,M1,0.58719,-2862.100005,15,2.54631,NearlyNeutral,0.78397,0.03807,0.21603,1
OG0010101,GRIA1,M1,0.31706,-5079.497334,15,2.65019,NearlyNeutral,0.94019,0,0.05981,1
OG0008360,GGA1,M1,0.57631,-4555.325326,15,2.7899,NearlyNeutral,0.78914,0,0.21086,1
OG0008425,SS18,M1,0.49537,-2717.593852,15,1.77497,NearlyNeutral,0.82801,0,0.17199,1
OG0005391,WNT10B,M1,0.60206,-2624.986165,15,6.18658,NearlyNeutral,0.90325,0.05553,0.09675,1
OG0012497,NUDT13,M1,0.73424,-2699.088785,15,3.73676,NearlyNeutral,0.89144,0.1876,0.10856,1
OG0009975,BRAF,M1,0.29504,-4469.432612,15,4.24272,NearlyNeutral,0.94619,0.01891,0.05381,1
OG0007095,,M1,0.82016,-2090.461683,15,1.96189,NearlyNeutral,0.78154,0.05564,0.21846,1
OG0007851,,M1,1.21962,-2539.011051,15,2.59865,NearlyNeutral,0.531,0.07874,0.469,1
OG0005214,NOG,M1,0.60913,-1409.046626,15,4.30172,NearlyNeutral,0.96026,0.02904,0.03974,1
OG0005504,WNT16,M1,0.53238,-2518.289899,15,3.83355,NearlyNeutral,0.79748,0.07662,0.20252,1
OG0009897,NR0B2,M1,0.58248,-1699.3739,15,6.34802,NearlyNeutral,0.85279,0.0161,0.14721,1
OG0008606,HNRNPA3,M1,0.33968,-2178.477108,15,4.76227,NearlyNeutral,0.85868,0.01851,0.14132,1
OG0007377,,M1,1.52816,-4719.591961,15,2.36084,NearlyNeutral,0.2992,0.05036,0.7008,1
OG0007257,GMPR2,M1,1.00829,-2594.868494,15,2.54093,NearlyNeutral,0.95056,0.02841,0.04944,1
OG0005564,LRRC55,M1,0.38495,-1903.178784,15,3.03842,NearlyNeutral,0.9074,0.10847,0.0926,1
OG0010277,CLTA,M1,0.4158,-1320.219993,15,3.67744,NearlyNeutral,0.9351,0.05418,0.0649,1
OG0011573,MAP3K4,M1,0.41848,-9641.376299,15,3.07206,NearlyNeutral,0.85761,0.03532,0.14239,1
OG0012808,YARS1 YARS,M1,0.63697,-3590.703796,15,4.28912,NearlyNeutral,0.923,0.05135,0.077,1
OG0005681,PRELID3A,M1,1.00078,-1395.960213,15,3.90246,NearlyNeutral,0.80962,0,0.19038,1
OG0012369,SPC24,M1,0.72207,-1452.175087,15,2.87302,NearlyNeutral,0.93099,0.29832,0.06901,1
OG0007567,DIRAS2,M1,0.34728,-1120.504847,15,3.72981,NearlyNeutral,0.96285,0,0.03715,1
OG0010527,SH3BGRL,M1,1.1657,-948.944424,15,1.24976,NearlyNeutral,0.75901,0.02334,0.24099,1
OG0006849,IFNG,M1,0.77283,-1288.685893,15,2.47365,NearlyNeutral,0.51111,0,0.48889,1
OG0007607,NFKBIZ,M1,0.56251,-4801.183971,15,3.03298,NearlyNeutral,0.85421,0.09169,0.14579,1
OG0005646,OTULIN,M1,0.65984,-3308.903942,15,3.83904,NearlyNeutral,0.82732000000000006,0.13088,0.17268,1
OG0011236,EFHD1,M1,0.46418,-1571.040881,15,2.45294,NearlyNeutral,0.81013,0,0.18987,1
OG0013243,CFAP69,M1,0.64918,-6435.827487,15,2.78623,NearlyNeutral,0.75536,0.03393,0.24464,1
OG0013412,PODNL1,M1,0.76765,-4595.135749,15,3.19438,NearlyNeutral,0.71004,0.00837,0.28996,1
OG0009159,RNH1,M1,1.0953,-4341.381582,15,1.99376,NearlyNeutral,0.60498,0.04891,0.39502,1
OG0005466,SNX2,M1,0.2478,-2757.526238,15,2.00272,NearlyNeutral,0.98124,0.07353,0.01876,1
OG0007806,PDIA3,M1,0.70802,-3382.131745,15,3.01871,NearlyNeutral,0.83834,0,0.16166,1
OG0006413,,M1,0.55917,-1958.801193,15,3.22484,NearlyNeutral,0.71505,0,0.28495,1
OG0012881,KTN1,M1,0.46807,-8336.591166,15,2.89443,NearlyNeutral,0.67232,0.00482,0.32768,1
OG0005586,MPEG1,M1,0.74322,-5471.290229,15,3.73195,NearlyNeutral,0.69416,0.12637,0.30584,1
OG0011179,LANCL1,M1,0.58035,-2702.967554,15,3.13808,NearlyNeutral,0.93662,0.08985,0.06338,1
OG0005743,SLC26A2,M1,0.74772,-5442.265621,15,3.22427,NearlyNeutral,0.67376,0.025,0.32624,1
OG0005088,PPP2R1A,M1,0.42331,-3575.738202,15,4.48289,NearlyNeutral,0.9856,0,0.0144,1
OG0010573,VPS26C,M1,0.40857,-1787.003231,15,4.27882,NearlyNeutral,0.84978,0,0.15022,1
OG0005442,PIGW,M1,0.84328,-3949.928608,15,3.8551,NearlyNeutral,0.62638,0.09132,0.37362,1
OG0008436,GMIP,M1,0.61849,-7510.660651,15,2.58408,NearlyNeutral,0.67955,0.03416,0.32045,1
OG0013436,USH1C,M1,0.65411,-5358.724777,15,2.12574,NearlyNeutral,0.77043,2.7e-4,0.22957,1
OG0009442,NXF1,M1,1.49117,-6327.494176,15,2.37219,NearlyNeutral,0.82383,0.05662,0.17617,1
OG0013926,SHH,M1,0.48966,-2643.26044,15,3.45867,NearlyNeutral,0.96692,0.05075,0.03308,1
OG0008790,KLF2,M1,1.19648,-3127.275156,15,2.26885,NearlyNeutral,0.76523,0.1161,0.23477,1
OG0011120,,M1,1.19532,-4608.588011,15,3.58989,NearlyNeutral,0.92206,0.06599,0.07794,1
OG0006622,SYT12,M1,0.39154,-2533.496794,15,3.71775,NearlyNeutral,0.93287,0.10011,0.06713,1
OG0009528,BRD8,M1,0.29748,-5321.633727,15,4.12481,NearlyNeutral,0.92117,0.05153,0.07883,1
OG0011840,TMEM182,M1,0.38483,-1377.029363,15,3.51465,NearlyNeutral,0.91036,0.07059,0.08964,1
OG0006301,DAZAP2,M1,0.3086,-932.566113,15,6.03936,NearlyNeutral,0.80795,0.0254,0.19205,1
OG0011206,MRPL58,M1,0.6623,-1501.644964,15,2.55552,NearlyNeutral,0.63123,0.02279,0.36877,1
OG0006427,,M1,0.7553,-2578.46669,15,4.11618,NearlyNeutral,0.86154,0.16453,0.13846,1
OG0008514,ETV6,M1,0.66989,-3067.399099,15,3.00109,NearlyNeutral,0.96133,0.04328,0.03867,1
OG0008228,RAB32,M1,0.36397,-1281.629275,15,3.1202,NearlyNeutral,0.85748,0,0.14252,1
OG0012272,PRDX4,M1,0.58394,-1991.69104,15,2.56586,NearlyNeutral,0.67963,0.01798,0.32037,1
OG0005957,DCAF6,M1,0.29123,-4991.393431,15,3.33434,NearlyNeutral,0.90074,0.02379,0.09926,1
OG0013234,HPS6,M1,0.73578,-6229.583594,15,3.58236,NearlyNeutral,0.79687,0.1813,0.20313,1
OG0013396,NXPH3,M1,0.34216,-1508.022289,15,3.99516,NearlyNeutral,0.88935,0.01362,0.11065,1
OG0011614,JUND,M1,0.47887,-1901.445129,15,3.18269,NearlyNeutral,0.82224,0,0.17776,1
OG0009602,ETV4,M1,0.56538,-3000.203967,15,4.03785,NearlyNeutral,0.82745,0.09151,0.17255,1
OG0011761,SLC7A1,M1,0.59962,-4247.818053,15,3.07572,NearlyNeutral,0.75647,1e-4,0.24353,1
OG0012953,SDC1,M1,1.10348,-2787.360127,15,3.13133,NearlyNeutral,0.52277,0.0601,0.47723,1
OG0006747,ALDH1A3,M1,0.94194,-4132.282443,15,2.46143,NearlyNeutral,0.91068,0.02671,0.08932,1
OG0006147,DOCK9,M1,0.47619,-13196.392293,15,2.02526,NearlyNeutral,0.85949,0.0059,0.14051,1
OG0011867,CHST2,M1,0.59807,-2987.505939,15,3.72375,NearlyNeutral,0.92972,0.05503,0.07028,1
OG0005560,,M1,0.69323,-5437.148174,15,3.19548,NearlyNeutral,0.71258,0.09654,0.28742,1
OG0013449,TLK1,M1,0.2184,-3957.941987,15,3.45345,NearlyNeutral,0.96724,0,0.03276,1
OG0011622,ANO8,M1,0.58331,-7317.853091,15,2.4627,NearlyNeutral,0.84859,0.01951,0.15141,1
OG0009935,WBP2,M1,0.41715,-1532.275441,15,3.38728,NearlyNeutral,0.88509,0.03194,0.11491,1
OG0006105,ERI1,M1,0.50607,-2091.744256,15,2.30011,NearlyNeutral,0.8422,0.01902,0.1578,1
OG0009547,SNX7,M1,0.62008,-3142.329359,15,2.4892,NearlyNeutral,0.8134,0.11799,0.1866,1
OG0005518,,M1,0.74007,-3233.010863,15,2.15592,NearlyNeutral,0.64359,0.02764,0.35641,1
OG0009852,ZNF574,M1,0.8978,-6617.044493,15,2.91872,NearlyNeutral,0.93097,0.02767,0.06903,1
OG0010887,TMEM30B,M1,2.30993,-3545.041346,15,2.28396,NearlyNeutral,0.74512,0.0476,0.25488,1
OG0013295,AMZ2,M1,0.5661,-2459.404831,15,3.97946,NearlyNeutral,0.83802,0.06393,0.16198,1
OG0005907,NCF2,M1,0.70878,-3701.232104,15,3.04527,NearlyNeutral,0.69522,0.11408,0.30478,1
OG0007905,SMAD4,M1,0.50499,-3010.467805,15,3.99745,NearlyNeutral,0.9954,0.02613,0.0046,1
OG0008762,,M1,2.18509,-5854.083681,15,2.76562,NearlyNeutral,0.71901,0.08426,0.28099,1
OG0009526,GFRA3,M1,0.94332,-3657.700254,15,2.60199,NearlyNeutral,0.39762,0,0.60238,1
OG0011430,GANC,M1,0.71278,-6859.669557,15,2.52864,NearlyNeutral,0.66987,0.0201,0.33013,1
OG0006201,LUZP1,M1,0.95262,-9047.470569,15,3.24376,NearlyNeutral,0.75568,0.06963,0.24432,1
OG0013033,YBX1,M1,1.00706,-2533.646354,15,1.17478,NearlyNeutral,0.72676,0,0.27324,1
OG0006773,TMC3,M1,0.79019,-8500.119516,15,2.74209,NearlyNeutral,0.86655,0.04341,0.13345,1
OG0012607,RAD54L,M1,0.42036,-4543.284145,15,4.5859,NearlyNeutral,0.91255,0.03908,0.08745,1
OG0007267,THTPA,M1,1.85188,-2887.840465,15,3.00726,NearlyNeutral,0.52361,0.0659,0.47639,1
OG0007612,DLC1,M1,0.99908,-11649.276276,15,2.91952,NearlyNeutral,0.79141,0.02416,0.20859,1
OG0013693,GLE1,M1,1.17703,-5817.815802,15,2.3785,NearlyNeutral,0.86732,0.08984,0.13268,1
OG0010400,IPO13,M1,0.29774,-5291.273761,15,3.24415,NearlyNeutral,0.99999,0.04543,1e-5,1
OG0010494,OSR1,M1,0.51442,-1654.658731,15,3.15624,NearlyNeutral,0.968,0.02302,0.032,1
OG0010448,CATSPER3,M1,0.8613,-3204.596923,15,2.3762,NearlyNeutral,0.63255,0,0.36745,1
OG0006518,CUNH1ORF131 C4H1ORF131,M1,0.88424,-2488.643658,15,3.27454,NearlyNeutral,0.48158,0.01944,0.51842,1
OG0009783,EEF1AKMT4,M1,1.04965,-1989.014309,15,2.13809,NearlyNeutral,0.81268,0.06678,0.18732,1
OG0009921,,M1,1.06839,-5584.144137,15,2.70692,NearlyNeutral,0.7052,0.06616,0.2948,1
OG0007669,DNAJB12,M1,0.55248,-2677.804285,15,3.5715,NearlyNeutral,0.95936,0.0596,0.04064,1
OG0005365,NR4A3,M1,0.49134,-4881.522005,15,3.70917,NearlyNeutral,0.85026,0.17289,0.14974,1
OG0008775,MND1,M1,0.34995,-1255.38484,15,4.32606,NearlyNeutral,0.83399,0.1089,0.16601,1
OG0013886,CFAP206,M1,0.61113,-4243.422141,15,3.0127100000000002,NearlyNeutral,0.80785,0.03715,0.19215,1
OG0012516,,M1,0.55069,-1202.114544,15,2.05853,NearlyNeutral,0.8529,0.09475,0.1471,1
OG0006549,ARHGAP27,M1,0.93478000000000006,-7082.901638,15,3.99583,NearlyNeutral,0.51531,0.07185,0.48469,1
OG0011047,CUNH5ORF15 C2H5ORF15,M1,0.83151,-2176.190049,15,3.25719,NearlyNeutral,0.58595,0,0.41405,1
OG0013947,LSM1,M1,0.54802,-1072.588126,15,3.04057,NearlyNeutral,0.90681,0.0439,0.09319,1
OG0005393,CCDC65,M1,0.61465,-3530.390638,15,2.81061,NearlyNeutral,0.78472,0.03965,0.21528,1
OG0012483,RAE1,M1,0.31384,-2017.281257,15,4.46423,NearlyNeutral,0.99999,0.03755,1e-5,1
OG0009953,ST6GALNAC2,M1,0.81934,-3048.761118,15,2.24566,NearlyNeutral,0.72003,0.0125,0.27997,1
OG0012670,CCNI,M1,0.75892,-2785.577358,15,3.75239,NearlyNeutral,0.92359,0.07489,0.07641,1
OG0013458,SLITRK6,M1,0.60756,-5776.212172,15,3.96255,NearlyNeutral,0.912,0.06305,0.088,1
OG0011193,HEATR9,M1,0.93572,-4070.22799,15,3.71608,NearlyNeutral,0.44811,0,0.55189,1
OG0011094,DGKA,M1,0.37819,-4445.003447,15,3.65771,NearlyNeutral,0.93793,0.03892,0.06207,1
OG0012971,PEX14,M1,1.45496,-3435.817642,15,2.0039,NearlyNeutral,0.79936,0.04666,0.20064,1
OG0012073,,M1,0.79918,-4991.78641,15,3.56255,NearlyNeutral,0.62144,0.13414,0.37856,1
OG0012016,ZMYM4,M1,0.51885,-9856.940075,15,2.77804,NearlyNeutral,0.90685,0.01258,0.09315,1
OG0009943,GALR2,M1,0.80325,-3004.686467,15,2.61213,NearlyNeutral,0.72222,0.02737,0.27778,1
OG0012773,SLC66A1 PQLC2,M1,1.49149,-2761.796853,15,3.40986,NearlyNeutral,0.87363,0.09617,0.12637,1
OG0008121,POMT2,M1,0.44972,-4743.436292,15,4.01072,NearlyNeutral,0.85133,0.09498,0.14867,1
OG0011889,GPR89B,M1,0.38532,-2577.139053,15,3.42394,NearlyNeutral,0.87095,0,0.12905,1
OG0010596,URB1,M1,0.60926,-15950.526746,15,4.05694,NearlyNeutral,0.68481,0.11167,0.31519,1
OG0005746,FBXO38,M1,0.45445,-7424.621976,15,2.49271,NearlyNeutral,0.83824,0,0.16176,1
OG0009843,GEM,M1,0.66434,-2045.633826,15,3.1174,NearlyNeutral,0.92629,0.06004,0.07371,1
OG0011633,ARID3A,M1,0.57673,-3867.664322,15,2.96516,NearlyNeutral,0.87264,0.02903,0.12736,1
OG0011991,DGKQ,M1,0.53691,-5991.871605,15,3.0086,NearlyNeutral,0.88896,0.0675,0.11104,1
OG0008673,RAB3IP,M1,0.44419,-2778.036366,15,4.71332,NearlyNeutral,0.95124,0.0533,0.04876,1
OG0005443,GGNBP2,M1,0.70181,-5073.496171,15,2.33417,NearlyNeutral,0.94353,0.03303,0.05647,1
OG0014067,BRINP3,M1,0.41712,-4602.865911,15,2.1302,NearlyNeutral,0.8826,0,0.1174,1
OG0005129,CUNH1ORF216 C12H1ORF216,M1,1.11988,-2688.829528,15,4.63917,NearlyNeutral,0.31837,0,0.68163,1
OG0012873,GPR135,M1,0.79043,-3302.041719,15,4.44554,NearlyNeutral,0.82091,0.07265,0.17909,1
OG0012231,HS3ST5,M1,0.18041,-1705.717441,15,2.39886,NearlyNeutral,0.99999,0.01863,1e-5,1
OG0009202,GBE1,M1,0.53491,-4329.907146,15,2.65969,NearlyNeutral,0.73703,0,0.26297,1
OG0012381,CCDC62,M1,2.6655,-7534.474668,15,2.59497,NearlyNeutral,0.54805,0.11361,0.45195,1
OG0011515,LBR,M1,0.49776,-3983.360642,15,3.63044,NearlyNeutral,0.85987,0.08666,0.14013,1
OG0011336,AGFG1,M1,0.31048,-3303.187991,15,5.02987,NearlyNeutral,0.88624,0.07643,0.11376,1
OG0011584,ELOVL4,M1,0.49183,-1970.548548,15,3.34137,NearlyNeutral,0.71385,0,0.28615,1
OG0010517,GPX4,M1,0.9395,-1543.694385,15,1.89345,NearlyNeutral,0.81896,0.06076,0.18104,1
OG0007846,POU3F2,M1,0.73175,-2667.832301,15,1.72183,NearlyNeutral,0.86507,0.00148,0.13493,1
OG0010851,SLC38A7,M1,1.65856,-4518.738199,15,2.11194,NearlyNeutral,0.77207,0.03299,0.22793,1
OG0010065,TSPAN31,M1,0.48568,-1386.0420120000001,15,2.45067,NearlyNeutral,0.73683,0,0.26317,1
OG0011175,PTH2R,M1,0.78311,-4228.216074,15,2.51012,NearlyNeutral,0.66991,0.06089,0.33009,1
OG0010411,,M1,0.26242,-2012.027678,15,5.07062,NearlyNeutral,0.97547,0.06914,0.02453,1
OG0013106,ABCC3,M1,0.52415,-10244.083977,15,3.04257,NearlyNeutral,0.74667,0,0.25333,1
OG0005717,MSX2,M1,0.39678,-1506.605581,15,4.39364,NearlyNeutral,0.92282,0,0.07718,1
OG0006321,PTGES3,M1,0.21993,-854.007811,15,2.42157,NearlyNeutral,0.77855,0,0.22145,1
OG0008959,CRNKL1,M1,0.34006,-3817.785941,15,3.35994,NearlyNeutral,0.92183,0,0.07817,1
OG0005200,FSD1,M1,1.25444,-2831.12747,15,2.72129,NearlyNeutral,0.92317,0.02454,0.07683,1
OG0012803,AK2,M1,0.59394,-1620.525978,15,2.57224,NearlyNeutral,0.89316,0.03253,0.10684,1
OG0011174,PIKFYVE,M1,0.49712,-13611.681935,15,2.63413,NearlyNeutral,0.91704,0.03728,0.08296,1
OG0012232,MARCKS,M1,0.66777,-1874.81861,15,6.53617,NearlyNeutral,0.8009,0.0558,0.1991,1
OG0006717,PTGR1,M1,1.19058,-2962.338469,15,3.01353,NearlyNeutral,0.53261,0.04845,0.46739000000000003,1
OG0009789,NIBAN2 FAM129B,M1,1.02869,-6412.551983,15,2.72746,NearlyNeutral,0.8358,0.05117,0.1642,1
OG0011776,RNF10,M1,0.84984,-6260.011587,15,2.70956,NearlyNeutral,0.73155,0.02598,0.26845,1
OG0006585,HAUS1,M1,1.24671,-2627.933975,15,2.46915,NearlyNeutral,0.6788,0.06819,0.3212,1
OG0005082,SLC7A5,M1,1.00706,-3612.546437,15,2.37972,NearlyNeutral,0.88168,0.02409,0.11832,1
OG0010482,ATF7IP2,M1,2.6328,-6115.229113,15,3.18324,NearlyNeutral,0.6238,0.18347,0.3762,1
OG0005322,NEGR1,M1,0.82023,-2439.957357,15,1.66398,NearlyNeutral,0.78286,0,0.21714,1
OG0007661,GRSF1,M1,0.90337,-3500.095983,15,2.52154,NearlyNeutral,0.93265,0.09347,0.06735,1
OG0012383,ANAPC5,M1,0.81163,-5620.14697,15,2.41685,NearlyNeutral,0.92644,0.02034,0.07356,1
OG0011203,OTOP3,M1,0.69934,-4410.927424,15,4.34036,NearlyNeutral,0.58979,0.07176,0.41021,1
OG0013241,CLDN12,M1,0.54987,-1734.293452,15,5.46563,NearlyNeutral,0.98102,0.07374,0.01898,1
OG0006565,COQ2,M1,1.07473,-2906.825352,15,2.51785,NearlyNeutral,0.8117,0.07779,0.1883,1
OG0006871,CAPS2,M1,0.57476,-4092.493893,15,3.18866,NearlyNeutral,0.78493,0.09767,0.21507,1
OG0010184,GFER,M1,2.69564,-1704.059419,15,1.27423,NearlyNeutral,0.70463,0.02198,0.29537,1
OG0012022,GJB3,M1,0.72061,-1875.835611,15,1.88326,NearlyNeutral,0.92471,0.01886,0.07529,1
OG0010444,CXCL14,M1,0.31714,-540.725344,15,1.94359,NearlyNeutral,0.99999,0.10413,1e-5,1
OG0013525,HTR7,M1,0.54483,-3002.842946,15,2.38011,NearlyNeutral,0.89719,0.04825,0.10281,1
OG0006092,RET,M1,1.22225,-9786.414541,15,2.38017,NearlyNeutral,0.84663,0.05025,0.15337,1
OG0012354,KCNB2,M1,0.4225,-5544.263604,15,3.55954,NearlyNeutral,0.85626,0.07233,0.14374,1
OG0007237,NOP58,M1,0.49062,-3457.479007,15,3.48638,NearlyNeutral,0.88543,0.02177,0.11457,1
OG0008041,EYA2,M1,0.29762,-3000.252474,15,3.68235,NearlyNeutral,0.87934,0,0.12066,1
OG0009137,RNF43,M1,0.64907,-5749.722532,15,2.90456,NearlyNeutral,0.64934,0.0154,0.35066,1
OG0009213,C2CD2L,M1,1.22183,-6094.882521,15,3.32767,NearlyNeutral,0.81046,0.08929,0.18954,1
OG0008529,ADPRM,M1,0.61635,-2368.278977,15,2.63598,NearlyNeutral,0.86652,0.07717,0.13348,1
