Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Site class model,Proportion 0,Omega 0,Proportion 1,Omega 1,Proportion 2,Omega 2
OG0013781,TMEM120A,M2,0.67999,-2320.091707,17,3.96302,PositiveSelection,0.89557,0.05048,0,1,0.10443,1.97028
OG0006128,DCT,M2,1.08442,-3718.030235,17,3.56116,PositiveSelection,0.73242,0.09546,0.23053,1,0.03705,5.48913
OG0011293,CCND3,M2,0.31832,-1649.967853,17,4.22061,PositiveSelection,0.98932,0.0737,0,1,0.01068,2.23566
OG0008057,TOMM34,M2,0.35878,-1801.608288,17,2.93502,PositiveSelection,0.85671,0,0,1,0.14329,1.46769
OG0011279,DEF6,M2,0.45115,-3890.933466,17,2.96092,PositiveSelection,0.90738,0.05547,0,1,0.09262,1.38272
OG0007783,SPINT2,M2,1.44024,-2330.709734,17,3.13256,PositiveSelection,0.72561,0.09589,0.26435,1,0.01004,5.31999
OG0009520,IP6K1,M2,0.3119,-2465.496249,17,3.57529,PositiveSelection,0.97302,0.14479,0,1,0.02698,2.91354
OG0006539,TMEM45B,M2,1.39486,-2654.68864,17,3.56122,PositiveSelection,0.36629,0.04448,0.60503,1,0.02868,5.27908
OG0014072,TRIM16,M2,0.69545,-4393.651517,17,3.17607,PositiveSelection,0.7014,0.13427,0.2031,1,0.0955,1.49925
OG0007497,GJA1,M2,0.52883,-2484.272721,17,3.03858,PositiveSelection,0.90232,0.00272,0.02956,1,0.06812,1
OG0013443,MRPS22,M2,0.90559,-2712.340097,17,2.68007,PositiveSelection,0.71707,0.13069,0.25514,1,0.02778,3.62401
OG0014051,NEK11,M2,0.90817,-4838.198482,17,2.99477,PositiveSelection,0.79153,0.13522,0,1,0.20847,1.68306
OG0013258,TAC1,M2,0.701,-811.276292,17,3.16585,PositiveSelection,0.73543,0.0565,0,1,0.26457,1.39697
OG0005665,EPB41L3,M2,0.41063,-7898.445149,17,3.33319,PositiveSelection,0.81716,0.0577,0.17931,1,0.00354,5.15815
OG0012762,CLCN7,M2,0.95989,-5827.691419,17,2.90445,PositiveSelection,0.90285,0.02562,0.06037,1,0.03678,1
OG0010085,CUEDC1,M2,0.66627,-2560.325997,17,2.40135,PositiveSelection,0.85131,0.02247,0.06485,1,0.08384,1
OG0010595,EVA1C,M2,0.82341,-3922.855567,17,2.57627,PositiveSelection,0.59019,0.00907,0.38599,1,0.02382,7.10804
OG0011690,NFAT5,M2,0.88487,-11842.443397,17,3.25526,PositiveSelection,0.80261,0.09606,0.09134,1,0.10605,1
OG0010722,PHTF1,M2,0.53073,-4982.566692,17,2.87076,PositiveSelection,0.94042,0.10181,0.04838,1,0.0112,3.88532
OG0009305,DUSP5,M2,0.48162,-2620.917187,17,4.08766,PositiveSelection,0.93081,0.0985,0.01874,1,0.05045,1
OG0005961,ARL6,M2,0.43556,-1097.666193,17,2.85262,PositiveSelection,0.89065,0.02737,0.02896,1,0.0804,1
OG0007819,ARRDC4,M2,1.1236,-3359.054496,17,2.58842,PositiveSelection,0.82904,0.08307,0,1,0.17096,1.45031
OG0006011,SPEGNB,M2,0.56298,-1581.839069,17,3.11177,PositiveSelection,0.89764,0.05443,0,1,0.10236,1.50757
OG0007395,MAN1A2,M2,0.27902,-3493.719013,17,3.07254,PositiveSelection,0.97285,0.03898,0.01449,1,0.01266,1
OG0005130,PSMB2,M2,0.51101,-1246.876112,17,3.15164,PositiveSelection,0.96049,0.02975,0,1,0.03951,1.50181
OG0006787,USP50,M2,0.64151,-2561.427826,17,2.09945,PositiveSelection,0.96864,0.06215,0.01016,1,0.0212,1
OG0010781,PIN4,M2,0.59713,-872.25884,17,1.94199,PositiveSelection,0.95123,0.03635,0.01725,1,0.03152,1
OG0009185,TOX,M2,0.4613,-3175.82077,17,2.65173,PositiveSelection,0.94539,0.05465,0,1,0.05461,3.43199
OG0011974,RABIF,M2,0.4307,-789.586793,17,2.272,PositiveSelection,1,0.04504,0,1,0,1
OG0013407,CCDC130,M2,0.64159,-2518.083839,17,3.74308,PositiveSelection,0.88024,0.07152,0.04456,1,0.07521,1
OG0012955,CMYA5,M2,0.96783,-28322.825109,17,3.78005,PositiveSelection,0.51583,0.20047,0.4449,1,0.03927,3.28239
OG0008089,MRPL57,M2,1.53817,-939.635861,17,2.29279,PositiveSelection,0.80148,0.36231,0.12455,1,0.07397,4.07962
OG0007133,LPIN2,M2,0.42883,-5431.457799,17,4.15751,PositiveSelection,0.90612,0.07257,0.08344,1,0.01044,2.50057
OG0012958,TMEM82,M2,5.06829,-3665.367051,17,3.50322,PositiveSelection,0.77082,0.03792,0.1979,1,0.03128,26.26268
OG0011234,,M2,0.33027,-1584.548097,17,2.88486,PositiveSelection,0.98293,0.08862,0.00721,1,0.00987,1
OG0006104,MFHAS1,M2,0.50223,-7248.601753,17,4.38086,PositiveSelection,0.89589,0.054,0.09008,1,0.01404,2.4819
OG0009794,PSMD5,M2,1.02731,-4192.728461,17,3.11691,PositiveSelection,0.9353,0.07734,0.02584,1,0.03886,1
OG0008416,CABLES1,M2,0.37087,-3474.340711,17,4.14611,PositiveSelection,0.78455,0.00647,0,1,0.21545,1.24579
OG0012512,SPTBN1,M2,0.33372,-13007.923925,17,2.81743,PositiveSelection,0.97977,0.02432,0,1,0.02023,2.60306
OG0007427,GHITM,M2,1.55667,-3403.596939,17,2.89984,PositiveSelection,0.90074,0.07791,0.0535,1,0.04576,1
OG0007539,NPY,M2,0.49802,-744.743693,17,2.04363,PositiveSelection,0.94355,0.07308,0.01544,1,0.04101,1
OG0009837,NDUFAF6,M2,0.89635,-2567.788209,17,2.50674,PositiveSelection,0.84835,0.12338,0,1,0.15165,1.242
OG0010660,MAP4K3,M2,0.26331,-4722.687501,17,3.39228,PositiveSelection,0.94306,0.01533,0.02694,1,0.03,1
OG0008868,MRPL52,M2,1.62116,-1238.451356,17,2.99614,PositiveSelection,0.63148,0.03899,0.22453,1,0.144,1
OG0008406,NEIL3,M2,0.74705,-4509.297124,17,2.9821,PositiveSelection,0.59453,0.10265,0.36344,1,0.04203,3.38667
OG0013265,SGCE,M2,0.58636,-3017.782984,17,3.41435,PositiveSelection,0.95391,0.07261,0,1,0.04609,5.61481
OG0010549,AGPAT3,M2,0.36195,-2172.464044,17,2.44222,PositiveSelection,0.94743,0.06604,0.02577,1,0.02681,1
OG0009562,BCL11A,M2,0.92794,-4765.178018,17,1.45908,PositiveSelection,0.86348,0.04831,0,1,0.13652,12.84199
OG0010206,MCF2,M2,1.03519,-8280.062271,17,2.45136,PositiveSelection,0.87196,0.04056,0.11721,1,0.01083,5.20062
OG0008371,POLR2F,M2,0.39213,-715.488267,17,3.35292,PositiveSelection,0.96097,0.02374,0,1,0.03903,1.8691
OG0012411,ERP29,M2,1.60348,-2368.490231,17,2.03284,PositiveSelection,0.83365,0.05593,0.1502,1,0.01616,2.40804
OG0011252,MST1,M2,0.70517,-5126.081866,17,3.57354,PositiveSelection,0.69869,0.04616,0.27097,1,0.03034,4.669
OG0009499,PDZRN3,M2,0.4938,-4768.104537,17,2.64273,PositiveSelection,0.9366,0.02731,0.06119,1,0.0022,5.87166
OG0006196,SYNPO2,M2,0.67505,-8960.478401,17,4.06533,PositiveSelection,0.60916,0.015,0.38104,1,0.0098,9.46223
OG0005941,ZBTB43,M2,1.474,-3894.879616,17,3.35154,PositiveSelection,0.96762,0.04194,0.01625,1,0.01613,1
OG0009015,SUSD1,M2,0.69808,-5056.95616,17,3.80297,PositiveSelection,0.6957,0.17135,0.30076,1,0.00354,10.08554
OG0011982,ADORA1 ADORA3,M2,2.3241,-2864.25876,17,2.28736,PositiveSelection,0.52566,0,0.37539,1,0.09895,8.23974
OG0010797,CMC4,M2,8.1264,-886.056104,17,2.31546,PositiveSelection,0.64651,0.07531,0.27729,1,0.07619,50.13355
OG0008281,ANGEL2,M2,0.57291,-3770.874241,17,3.94522,PositiveSelection,0.77497,0.1741,0.08603,1,0.139,1
OG0006898,PQBP1,M2,0.64222,-1370.445701,17,4.16385,PositiveSelection,0.98191,0.03341,0.01274,1,0.00536,3.07719
OG0009986,AKR1D1,M2,7.51781,-2368.432946,17,2.72623,PositiveSelection,0.81706,0.03508,0.17748,1,0.00546,999
OG0012701,GPR139,M2,0.95856,-2506.255579,17,2.44433,PositiveSelection,0.95727,0.02671,0.01732,1,0.02541,1
OG0009716,DNMBP,M2,0.64625,-10760.350448,17,4.11294,PositiveSelection,0.76676,0.07829,0.23082,1,0.00241,4.32711
OG0007224,MTMR11,M2,0.6808,-5298.653725,17,3.72747,PositiveSelection,0.74979,0.07371,0.10729,1,0.14292,1
OG0009754,MOCS2,M2,0.67941,-1070.407248,17,3.87394,PositiveSelection,0.96729,0.17061,0,1,0.03271,4.79223
OG0008056,PABPC1L,M2,0.6357,-4428.782766,17,2.52611,PositiveSelection,0.8614,0.0732,0.04556,1,0.09304,1
OG0007422,SELENOM,M2,2.38388,-1797.249814,17,1.87742,PositiveSelection,0.82396,0.14928,0.08921,1,0.08682,1
OG0012798,PABPC4,M2,0.657,-4262.477365,17,3.7518,PositiveSelection,0.83268,0.01397,0,1,0.16732,1.16828
OG0006029,WDR45B,M2,0.28024,-1791.915018,17,4.80591,PositiveSelection,1,0.00407,0,1,0,1
OG0011767,ABCD3,M2,0.91181,-4696.834705,17,3.24616,PositiveSelection,0.83504,2.8e-4,0.15526,1,0.0097,19.90224
OG0010579,RCAN1,M2,1.14317,-2235.710239,17,2.28164,PositiveSelection,0.57781,0.03371,0,1,0.42219,1.65767
OG0009614,LYSMD3,M2,0.40721,-1563.175074,17,6.26367,PositiveSelection,0.90589,0.05077,0.08456,1,0.00955,12.50576
OG0009634,ARFGEF1,M2,0.33183,-10257.418932,17,3.24635,PositiveSelection,0.94047,0.01713,0,1,0.05953,1.90813
OG0008404,PLPPR1,M2,0.39268,-1937.928521,17,4.05792,PositiveSelection,0.87986,0.00295,0.05577,1,0.06438,1
OG0009892,PIGV,M2,1.09314,-4461.627516,17,3.48506,PositiveSelection,0.6721,0.09003,0.14563,1,0.18226,1
OG0012629,CSF1R,M2,1.0538,-8006.169259,17,3.35382,PositiveSelection,0.5417,0.02261,0.39435,1,0.06395,3.70724
OG0008318,MAP7D2,M2,0.53451,-4757.569303,17,3.37234,PositiveSelection,0.58383,0.05207,0.40869,1,0.00748,10.47649
OG0006443,,M2,0.49621,-4199.856029,17,3.83281,PositiveSelection,0.90361,0.01248,0.01898,1,0.0774,1
OG0009330,CCDC183,M2,3.68689,-6367.379775,17,2.66126,PositiveSelection,0.69866,0.10446,0.25372,1,0.04762,14.46639
OG0012780,INTS12,M2,0.53873,-3033.255848,17,3.17835,PositiveSelection,0.83633,0.0704,0.03527,1,0.12839,1.01089
OG0008052,ADA,M2,1.05007,-2928.931694,17,2.65469,PositiveSelection,0.56475,0.0272,0.34109,1,0.09416,3.58035
OG0005383,NFE2,M2,0.94042,-3346.830182,17,2.70894,PositiveSelection,0.79867,0.07737,0,1,0.20133,1.55723
OG0012083,BCHE,M2,0.74841,-4753.883535,17,3.47357,PositiveSelection,0.7976,0.09249,0,1,0.2024,1.40912
OG0009977,ADCK2,M2,0.84079,-4953.592937,17,3.35405,PositiveSelection,0.71291,0.13776,0.2787,1,0.00839,2.63713
OG0006508,GPR37,M2,0.74124,-4375.918995,17,3.31962,PositiveSelection,0.79013,0.09842,0.17983,1,0.03003,3.44616
OG0005306,FOXL1,M2,15.85998,-3356.861386,17,3.71468,PositiveSelection,0.80249,0.07999,0.1371,1,0.06041,138.06161
OG0007591,GPR161,M2,3.87493,-3407.044542,17,4.33685,PositiveSelection,0.93573,0.11636,0.05956,1,0.00471,999
OG0007230,TRAK2,M2,0.68282,-6373.123358,17,4.08053,PositiveSelection,0.76065,0.07355,0.23515,1,0.0042,5.1889
OG0012675,AMDHD2,M2,0.74666,-3021.003234,17,4.63655,PositiveSelection,0.83757,0.03211,0,1,0.16243,1.04939
OG0010451,DDX46,M2,0.35476,-5972.59909,17,2.78341,PositiveSelection,0.91496,0.0044,0.02377,1,0.06127,1.21973
OG0013312,TXNL4A,M2,0.32008,-747.109109,17,3.25141,PositiveSelection,1,0.02522,0,1,0,1
OG0009817,PPFIBP2,M2,0.48309,-6267.258845,17,4.53986,PositiveSelection,0.90201,0.06843,4e-5,1,0.09794,1.16435
OG0007284,FTCD,M2,0.50317,-3485.994135,17,4.80758,PositiveSelection,0.92608,0.14675,0.03543,1,0.0385,1
OG0010895,CBFB,M2,0.8997,-1204.861846,17,2.21443,PositiveSelection,0.79971,0,0,1,0.20029,3.24111
OG0013586,ARHGAP18,M2,0.48719,-4371.918,17,3.64655,PositiveSelection,0.76912,0.05633,0.11313,1,0.11774,1
OG0005914,NPL,M2,1.00312,-2487.28776,17,2.61587,PositiveSelection,0.77143,0.13158,0,1,0.22857,2.3497
OG0009090,ABHD1,M2,0.74232,-2993.747726,17,4.0886,PositiveSelection,0.75491,0.09288,0.24233,1,0.00276,12.40745
OG0007864,ASIC5,M2,89.11854,-4112.014825,17,2.95023,PositiveSelection,0.69906,0.04356,0.21651,1,0.08443,999
OG0006170,SLC39A6,M2,0.62565,-4580.591538,17,3.34664,PositiveSelection,0.90004,0.09901,0.04988,1,0.05008,1
OG0013175,WDR35,M2,0.39643,-6887.161729,17,2.98424,PositiveSelection,0.96517,0.03792,1.1e-4,1,0.03472,1.03004
OG0012003,PLCB1,M2,0.55026,-7661.544003,17,2.24707,PositiveSelection,0.88922,0.01858,0,1,0.11078,1.51129
OG0008680,CPM,M2,1.10128,-3721.422765,17,2.5836,PositiveSelection,0.75961,0.13877,0,1,0.24039,2.3431
OG0007238,BMPR2,M2,0.41372,-6364.52475,17,3.78596,PositiveSelection,0.85428,0.06655,0.04871,1,0.09701,1
OG0006682,FGFR2,M2,0.53547,-5371.612738,17,2.44647,PositiveSelection,0.87314,0.01228,0.05555,1,0.07131,1
OG0007388,LPCAT3,M2,0.5432,-3223.201679,17,3.12835,PositiveSelection,0.754,0.08742,0.20913,1,0.03687,4.47998
OG0005410,GHRHR,M2,4.06643,-4096.67268,17,1.96648,PositiveSelection,0.68667,0.10788,0.27271,1,0.04062,25.33408
OG0012631,CDX1,M2,0.8632,-1621.480132,17,2.02263,PositiveSelection,0.79352,0,0,1,0.20648,2.06313
OG0009756,SARM1,M2,1.16086,-5260.08922,17,3.43482,PositiveSelection,0.9396,0.04607,0.0604,1,0,43.47395
OG0008888,SH3PXD2A,M2,0.41705,-6738.77966,17,4.3921,PositiveSelection,0.9299,0.09026,0.01303,1,0.05707,1.60377
OG0010960,MAP3K14,M2,0.64031,-6835.9535,17,4.06153,PositiveSelection,0.83999,0.15943,1e-5,1,0.16,1.25067
OG0009688,EDC3,M2,1.04143,-3893.951434,17,2.68718,PositiveSelection,0.97406,0.0335,0.02594,1,0,74.5882
OG0013141,TMEM235,M2,0.871,-1947.002473,17,2.7787,PositiveSelection,0.76671,0.08768,0.21391,1,0.01939,6.50662
OG0012159,PDC,M2,0.85982,-1916.176869,17,3.15251,PositiveSelection,0.68831,0.11342000000000001,0.14774,1,0.16395,1
OG0012848,EMB,M2,0.97344,-2917.439396,17,2.25486,PositiveSelection,0.54613,0.106,0,1,0.45387,1.44761
OG0006803,SLC24A5,M2,0.85011,-3515.860846,17,4.29669,PositiveSelection,0.92527,0.07012,0.03213,1,0.0426,1
OG0006695,BUB3,M2,0.27799,-1729.376955,17,3.12527,PositiveSelection,1,0.01913,0,1,0,1
OG0006197,MYOZ2,M2,0.45479,-1660.942071,17,3.17215,PositiveSelection,0.89599,0.12964,0,1,0.10401,2.73181
OG0005267,SOAT1,M2,0.73271,-3854.341198,17,3.61008,PositiveSelection,0.766,0.08068,0,1,0.234,1.78345
OG0011623,GTPBP3,M2,0.68304,-3619.138581,17,3.24802,PositiveSelection,0.84798,0.09548,0.05143,1,0.10059,1
OG0013734,CREB3L1,M2,0.45367,-2807.384104,17,4.32582,PositiveSelection,0.79894,0.00785,0,1,0.20106,1.43246
OG0006523,NUP210,M2,0.71812,-13388.021865,17,3.02124,PositiveSelection,0.80113,0.13485,0.17341,1,0.02546,3.86869
OG0011363,SPAG16,M2,0.63496,-4016.186843,17,3.0566,PositiveSelection,0.79625,0.04592,0.19105,1,0.0127,5.34373
OG0008596,ATF2,M2,0.39077,-2709.846951,17,3.23087,PositiveSelection,0.89257,2.2e-4,0.05326,1,0.05417,1
OG0005264,TDRD5,M2,0.87817,-7693.29969,17,3.85458,PositiveSelection,0.42334,0,0.45008,1,0.12658,2.03059
OG0011197,NAT9,M2,22.88205,-1607.495447,17,5.11549,PositiveSelection,0.6117,0,0.36058,1,0.02772,999
OG0006421,,M2,2.43736,-3821.248739,17,2.69306,PositiveSelection,0.79111,0.04213,0.13043,1,0.07847,17.70199
OG0012219,RGL3,M2,0.92326,-6706.512154,17,3.57506,PositiveSelection,0.48065,0,1e-5,1,0.51934,1.02361
OG0010169,MSH2,M2,0.65809,-6588.136238,17,2.91549,PositiveSelection,0.90124,0.10232,0.00336,1,0.0954,1.94308
OG0011354,GPR68,M2,0.57825,-2298.278244,17,3.99029,PositiveSelection,0.86403,0.08977,0,1,0.13597,2.85177
OG0012880,PSMA3,M2,0.32179,-1358.780478,17,3.59662,PositiveSelection,1,0.03831,0,1,0,1
OG0012925,MAP2K1,M2,0.64203,-2535.238405,17,3.2359,PositiveSelection,0.9551,0.00389,0.0243,1,0.0206,1
OG0012313,RPS15,M2,21.34568,-1998.577663,17,2.4335,PositiveSelection,0.67721,0,0.13912,1,0.18368,65.15389
OG0010555,NDUFV3,M2,1.33947,-2769.611337,17,2.80292,PositiveSelection,0.45592,0.06868,0.52243,1,0.02165,16.54969
OG0012007,LRRN4,M2,0.92715,-6367.035016,17,4.20048,PositiveSelection,0.48042,0,0.333,1,0.18659,1
OG0012745,NPRL3,M2,0.63556,-3878.455195,17,3.57018,PositiveSelection,0.95138,0.0408,0,1,0.04862,1.5123
OG0008848,NLGN1,M2,0.39418,-4614.613894,17,3.24974,PositiveSelection,0.97163,0,0,1,0.02837,1.84364
OG0008628,RNF114,M2,0.45827,-1395.06601,17,6.26479,PositiveSelection,0.8734,0,7e-5,1,0.12653,1.04102
OG0013649,CUNH16ORF72 C14H16ORF72,M2,1.37275,-2180.081747,17,1.65537,PositiveSelection,0.61544,0,0.11495,1,0.26961,1
OG0010047,HOXC13,M2,0.4121,-1858.635794,17,2.22581,PositiveSelection,0.90876,0.02429,0.04421,1,0.04703,1
OG0011531,CD3G,M2,6.56135,-3116.643386,17,2.25069,PositiveSelection,0.39616,0.11936,0.41104,1,0.1928,10.39881
OG0013928,LMBR1,M2,0.47412,-2990.356533,17,3.15579,PositiveSelection,0.93307,0.0451,0,1,0.06693,2.3856
OG0012714,BHLHA15,M2,0.8953,-1271.814668,17,2.6581,PositiveSelection,0.96759,0.06981,0.01159,1,0.02082,1
OG0011704,WNT10A,M2,0.87943,-2780.545715,17,2.15621,PositiveSelection,0.88055,0.02994,0.07958,1,0.03987,4.75216
OG0007449,SHMT2,M2,0.62132,-3492.272359,17,2.26731,PositiveSelection,0.85965,0,0,1,0.14035,1.10158
OG0013801,CCDC150,M2,0.85361,-7900.605934,17,2.97408,PositiveSelection,0.68965,0.19429,0.20964,1,0.10071,3.35328
OG0007799,TLE3,M2,0.7707,-5535.027806,17,3.72984,PositiveSelection,0.93655,0.05093,0.02408,1,0.03937,1
OG0007614,ALG11,M2,1.03177,-4261.845093,17,2.39246,PositiveSelection,0.58196,0.00264,0.38039,1,0.03764,4.53389
OG0005693,SEPTIN8 SEPT8,M2,0.71887,-2806.16502,17,1.75342,PositiveSelection,0.88413,0,0.0993,1,0.01657,7.52218
OG0005789,IAH1,M2,5.36726,-2748.493662,17,1.70365,PositiveSelection,0.86307,0.27032,0.11038,1,0.02655,5.22213
OG0007019,NRAS,M2,0.85666,-1124.836014,17,3.11283,PositiveSelection,0.98744,0.01422,0,1,0.01256,50.50944
OG0007036,SLC35C2,M2,4.28398,-3634.135856,17,1.95913,PositiveSelection,0.63996,0.08407,0.14044,1,0.2196,1
OG0009770,BCOR,M2,0.3721,-10384.114805,17,4.30295,PositiveSelection,0.74443,0.07745,0.10394,1,0.15164,1
OG0007760,GPR4,M2,1.04905,-2865.3346,17,5.50489,PositiveSelection,0.95438,0.03318,0.01425,1,0.03138,1
OG0007520,CREB5,M2,0.82304,-3433.536413,17,2.22256,PositiveSelection,0.88727,0.06543,0,1,0.11273,2.90091
OG0012615,RPS8,M2,0.33728,-1158.239902,17,2.07881,PositiveSelection,1,0.00969,0,1,0,1
OG0005540,GOLGA7,M2,0.42482,-821.390531,17,3.04453,PositiveSelection,1,0.03412,0,1,0,1
OG0007622,COG6,M2,0.47061,-4267.300767,17,3.09747,PositiveSelection,0.92703,0.0731,0.03334,1,0.03962,1.57031
OG0009393,MON2,M2,0.3513,-9649.697222,17,3.38013,PositiveSelection,0.9732,0.08858,0,1,0.0268,3.50177
OG0009204,DDX6,M2,0.29588,-2637.94571,17,2.59985,PositiveSelection,0.98815,0,0.00611,1,0.00574,1
OG0005690,MC5R,M2,0.47778,-2022.051762,17,3.39001,PositiveSelection,0.95987,0.09125,0,1,0.04013,1.41355
OG0008408,SPATA4,M2,0.73784,-2097.116081,17,3.9621,PositiveSelection,0.79407,0.25655,0,1,0.20593,1.61009
OG0012459,GOLPH3,M2,0.26313,-1586.979234,17,5.33275,PositiveSelection,0.95878,0,0,1,0.04122,1.41893
OG0010048,HOXC12,M2,0.34514,-1542.42169,17,3.51404,PositiveSelection,0.96796,0.01828,0.02295,1,0.00909,1
OG0011742,CTF1,M2,1.46095,-1886.164261,17,3.79073,PositiveSelection,0.60567,0.08914,0.25094,1,0.14339,1.22677
OG0007753,,M2,1.88811,-3079.958146,17,1.60995,PositiveSelection,0.67103,0,0.24342,1,0.08555,8.27367
OG0011048,TOLLIP,M2,0.34527,-1512.540335,17,4.42168,PositiveSelection,0.99043,0.02786,0,1,0.00957,3.97636
OG0012489,FAM210B,M2,1.27986,-2513.945244,17,2.15875,PositiveSelection,0.56489,0.03897,0.21201,1,0.2231,1.98856
OG0005392,FKBP11,M2,0.73646,-1489.683378,17,2.61359,PositiveSelection,0.68284,0.05447,0.15354,1,0.16361,1
OG0011837,TMEM33,M2,0.914,-1852.297472,17,2.67134,PositiveSelection,0.97883,0.02709,0.00891,1,0.01226,1
OG0011935,OSBPL5,M2,0.41406,-5482.37257,17,3.13021,PositiveSelection,0.90772,0.09321,0.0896,1,0.00269,13.32478
OG0005583,,M2,0.8508,-5644.733373,17,3.6,PositiveSelection,0.78568,0.07362,0,1,0.21432,1.2208
OG0012587,NRDC,M2,0.46115,-7281.227605,17,3.09048,PositiveSelection,0.94034,0.09009,0,1,0.05966,1.98976
OG0007997,ATG5,M2,0.33487,-1535.754365,17,5.31499,PositiveSelection,0.9816,0.07954,0.01416,1,0.00424,1
OG0007349,SPATA18,M2,1.07296,-4006.413103,17,3.38402,PositiveSelection,0.7636,0.10568,0.08971,1,0.1467,1
OG0005095,USF2,M2,1.14843,-2522.203646,17,1.84457,PositiveSelection,0.84122,0.01856,0.10392,1,0.05485,4.26805
OG0005172,APIP,M2,0.5244,-1620.998407,17,3.70995,PositiveSelection,0.78903,0.01696,0.08689,1,0.12408,1
OG0010750,FZD6,M2,0.53099,-4712.565313,17,4.40436,PositiveSelection,0.80897,0.05042,0.18809,1,0.00294,6.48098
OG0011826,ABCD2,M2,1.47883,-6512.638973,17,1.80573,PositiveSelection,0.85276,0.0492,0.13749,1,0.00975,5.95966
OG0007594,COL8A1,M2,0.50137,-4801.983071,17,4.50854,PositiveSelection,0.85519,0.09213,0.13304,1,0.01177,5.90511
OG0011793,GGT5,M2,1.17667,-4859.829113,17,3.12827,PositiveSelection,0.64918,0.04577,0.34516,1,0.00566,11.61802
OG0008332,VPS18,M2,0.4097,-5855.368227,17,2.40247,PositiveSelection,0.98051,0.06668,0.01158,1,0.00791,1
OG0014043,,M2,1.17151,-3199.726822,17,2.85048,PositiveSelection,0.46755,0,0.47868,1,0.05376,4.64371
OG0009854,CNFN,M2,1.11872,-975.276518,17,2.97883,PositiveSelection,0.77073,0.04852,0.12423,1,0.10503,1
OG0009889,HMGN2,M2,0.29512,-491.809711,17,3.35511,PositiveSelection,0.70517,0,0.25129,1,0.04354,9.14985
OG0005792,GRHL1,M2,0.4638,-3908.800553,17,2.8907,PositiveSelection,0.89843,0.03062,0.08957,1,0.012,4.61041
OG0011510,TLR5,M2,1.09039,-7267.168741,17,3.36281,PositiveSelection,0.47597,0,0.47678,1,0.04725,5.35428
OG0006426,,M2,1.18054,-4143.258096,17,2.6219,PositiveSelection,0.5726,0.0632,0.35476,1,0.07265,4.41933
OG0011821,COG5,M2,1.35735,-7424.526316,17,2.19589,PositiveSelection,0.88039,0.03856,0.06339,1,0.05622,1
OG0009928,MECR,M2,1.07173,-2979.081418,17,2.52631,PositiveSelection,0.63727,0.1247,0.34727,1,0.01547,8.6532
OG0006160,ANKRD33B,M2,0.77774,-3728.826474,17,2.84781,PositiveSelection,0.80779,0.11736,0.15099,1,0.04122,1.92968
OG0005163,PPFIA1,M2,0.2845,-6613.210258,17,4.95519,PositiveSelection,0.96452,0.03065,0.02475,1,0.01073,1
OG0007485,SSBP1,M2,0.68845,-1049.422236,17,3.63803,PositiveSelection,0.8848,0.06761,0.10795,1,0.00726,6.55071
OG0008339,SHB,M2,0.45187,-3089.288649,17,2.49651,PositiveSelection,0.95704,0.044,0,1,0.04296,1.19155
OG0005357,FSCN3,M2,1.68106,-4669.249277,17,2.79743,PositiveSelection,0.67935,0.05943,0.20396,1,0.11669,1
OG0008620,LHX8,M2,0.33216,-2162.065939,17,3.13102,PositiveSelection,0.98124,0.06212,0.00868,1,0.01008,1
OG0007436,GPRIN2,M2,1.43687,-5600.767896,17,3.24474,PositiveSelection,0.81785,0.29057,0.06729,1,0.11485,1
OG0010059,APH1A,M2,1.17139,-1720.444653,17,3.90859,PositiveSelection,0.88783,0.02164,0.04937,1,0.06279,1
OG0007342,TEC,M2,0.72526,-4449.395103,17,2.55539,PositiveSelection,0.90019,0.02598,0.0297,1,0.07012,1
OG0011730,HCFC1R1,M2,0.82666,-1866.757699,17,3.82777,PositiveSelection,0.93373,0.28582,0.02071,1,0.04555,1
OG0008028,LAMA4,M2,0.49543,-11713.749965,17,3.52852,PositiveSelection,0.8161,0.06997,0.03442,1,0.14949,1
OG0006799,SHC4,M2,0.92449,-4987.603932,17,2.94564,PositiveSelection,0.72179,0.07698,0.16066,1,0.11755,1
OG0005622,RFLNA,M2,1.61897,-2187.890564,17,2.16172,PositiveSelection,0.71977,0.07197,0.18087,1,0.09936,1
OG0005548,ADAT3,M2,1.16711,-2998.059802,17,4.11511,PositiveSelection,0.83914,0.09204,0.07564,1,0.08521,1
OG0013775,UNC45B,M2,0.51756,-6063.102481,17,3.67651,PositiveSelection,0.86288,0.06382,0.03975,1,0.09736,1
OG0011140,PDZD3,M2,1.19463,-3875.7776,17,2.89148,PositiveSelection,0.76375,0.11852,0.11684,1,0.11942,1
OG0014068,MDFIC,M2,6.59675,-2289.118312,17,2.97705,PositiveSelection,0.35905,0.00606,0.44355,1,0.1974,29.55351
OG0013967,ABHD14B,M2,0.56079,-1973.034876,17,2.70215,PositiveSelection,1,0.19652,0,1,0,1
OG0008653,PGAM5,M2,0.93553,-2295.071999,17,1.80684,PositiveSelection,0.94047,0.03217,0.05429,1,0.00524,2.59898
OG0013505,CDC14A,M2,0.61995,-4084.112545,17,2.77601,PositiveSelection,0.85163,0.06959,0.126,1,0.02236,7.50159
OG0011443,,M2,0.55293,-5023.370327,17,3.67539,PositiveSelection,0.92878,0.16439,0,1,0.07122,1.35106
